,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
134,370233926766473_391288324661033,2017-12-08 16:05:06,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391288324661033/?type=3,#CanadaEnChine : la ministre McKenna a discuté avec l’envoyé spécial Xie Zhenhua des changements climatiques et de la croissance propre. 🇨🇦 🇨🇳,: la ministre McKenna a discuté avec l’envoyé spécial Xie Zhenhua des changements climatiques et de la croissance propre. 🇨🇦 🇨🇳,['#CanadaEnChine'],0,0,0,0,0,0,0,0,0,0,0,Social,fr,0.0,EnvironnementetChangementclimatique_facebook,"['changement', 'change']",neutral
135,370233926766473_392237317899467,2017-12-10 16:10:05,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/392237317899467/?type=3,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 Xebec Adsorption Inc. conçoit des produits novateurs qui transforment le gaz brut en source d’énergie propre. http://ow.ly/hnsG30h7ZiF #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 Xebec Adsorption Inc. conçoit des produits novateurs qui transforment le gaz brut en source d’énergie propre.,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['propre', 'or', 'gaz', 'mer']",neutral
136,370233926766473_389475668175632,2017-12-04 18:28:27,,加拿大是一个气候领导者，我们对生意实行门户开放政策，并愿意让世界变成更可持续发展的地方！ 我们在这里与加拿大清洁科技（#CleanTech）公司将与中国做生意。,加拿大是一个气候领导者，我们对生意实行门户开放政策，并愿意让世界变成更可持续发展的地方！ 我们在这里与加拿大清洁科技（）公司将与中国做生意。,['#CleanTech'],0,0,0,0,0,0,0,0,0,0,0,unknown,error,0.0,EnvironnementetChangementclimatique_facebook,,neutral
137,370233926766473_392523274537538,2017-12-11 08:10:04,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/392523274537538/?type=3,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦  Biorem se spécialise en systèmes antipollution de haute efficacité pour l’élimination des polluants atmosphériques. http://ow.ly/8Omq30h80Nq  #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 Biorem se spécialise en systèmes antipollution de haute efficacité pour l’élimination des polluants atmosphériques.,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['polluants', 'pollution', 'or', 'mer']",neutral
138,370233926766473_393015017821697,2017-12-12 11:43:28,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/posts/10159731579300029,,,[],0,0,0,0,0,0,0,0,0,0,0,unknown,tl,0.0,EnvironnementetChangementclimatique_facebook,,neutral
139,370233926766473_383263788796820,2017-11-20 14:47:23,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10159634476795029/,"Le gouvernement du Canada investit 155 millions $ pour la #CroissancePropre en énergie, exploitation minière et foresterie pour créer un environnement plus propre. Ces fonds aideront les entreprises canadiennes à devenir des chefs de file mondiaux des technologies propres.
Apprenez-en plus :  
http://ow.ly/TWNU30gHHYu","Le gouvernement du Canada investit millions $ pour la en énergie, eloitation minière et foresterie pour créer un environnement plus propre. Ces fonds aideront les entreprises canadiennes à devenir des chefs de file mondiaux des technologies propres. Apprenez-en plus : u",['#CroissancePropre'],0,0,0,0,0,0,0,0,0,0,0,Economical,fr,0.0,EnvironnementetChangementclimatique_facebook,"['invest', 'technologies', 'technologie']",neutral
140,370233926766473_393461627777036,2017-12-13 12:00:28,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/393461627777036/?type=3,"Le Fond pour l’infrastructure de transport en commun appuie 147 projets canadiens, comme le réaménagement de pistes cyclables, l’installation de supports à vélos et l’amélioration des arrêts d’autobus. Ces initiatives encouragent un plus grand nombre de Canadiens à prendre part au transport actif et à prendre des mesures pour lutter contre le changement climatique en réduisant les émissions de gaz à effet de serre.","Le Fond pour l’infrastructure de transport en commun appuie projets canadiens, comme le réaménagement de pistes cyclables, l’installation de supports à vélos et l’amélioration des arrêts d’autobus. Ces initiatives encouragent un plus grand nombre de Canadiens à prendre part au transport actif et à prendre des mesures pour lutter contre le changement climatique en réduisant les émissions de gaz à effet de serre.",[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['or', 'changement climatique', 'climat', 'gaz']",neutral
141,370233926766473_393059411150591,2017-12-13 12:00:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/393059411150591/,"Environnement et Changement climatique est fier de la petite municipalité de Cochrane, en Ontario, qui achètera le tout premier autobus de son réseau de transport en commun. 

Le Fonds pour l’infrastructure de transport en commun soutient 147 projets canadiens! Le transport en commun est bon pour l’environnement et il contribue à réduire les émissions de gaz à effet de serre!

Vous voulez en savoir davantage?
http://ow.ly/IN0h30hbnAS","Environnement et Changement climatique est fier de la petite municipalité de Cochrane, en Ontario, qui achètera le tout premier autobus de son réseau de transport en commun. Le Fonds pour l’infrastructure de transport en commun soutient projets canadiens! Le transport en commun est bon pour l’environnement et il contribue à réduire les émissions de gaz à effet de serre! Vous voulez en savoir davantage?",[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,EnvironnementetChangementclimatique_facebook,"['environnement', 'gaz', 'climat', 'changement climatique', 'eau', 'or']",neutral
142,370233926766473_393443854445480,2017-12-13 11:35:04,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/393443854445480/?type=3,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 Pure Technologies Ltd. effectue l’entretien d’infrastructure comme les stations de traitement des eaux usées et les lignes électriques. http://ow.ly/u7ME30h82bO #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 Pure Technologies Ltd. effectue l’entretien d’infrastructure comme les stations de traitement des eaux usées et les lignes électriques.,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Economical,fr,0.0,EnvironnementetChangementclimatique_facebook,"['technologies', 'infrastructure', 'technologie', 'ministre']",neutral
143,370233926766473_393416271114905,2017-12-13 10:15:08,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/393416271114905/?type=3,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 SNC-Lavalin  se spécialise dans le nettoyage des sites contaminés et la gestion des déchets. http://ow.ly/s5XI30h81QH #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 SNC-Lavalin se spécialise dans le nettoyage des sites contaminés et la gestion des déchets.,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Social,fr,0.0,EnvironnementetChangementclimatique_facebook,"['ami', 'mer']",neutral
144,370233926766473_393091097814089,2017-12-12 16:00:19,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/393091097814089/?type=3,"Le saviez-vous? Lorsque vous prenez une douche de cinq minutes, vous utilisez environ 38 litres d’eau?
Aidez vos enfants à découvrir les gestes qu’ils peuvent poser pour contribuer à la lutte contre les changements climatiques, en fonction de leurs habitudes : http://ow.ly/jnhP30hbmCX","Le saviez-vous? Lorsque vous prenez une douche de cinq minutes, vous utilisez environ litres d’eau? Aidez vos enfants à découvrir les gestes qu’ils peuvent poser pour contribuer à la lutte contre les changements climatiques, en fonction de leurs habitudes :",[],0,0,0,0,0,0,0,0,0,0,0,Social,fr,0.0,EnvironnementetChangementclimatique_facebook,"['enfants', 'changement', 'change']",neutral
145,370233926766473_393006734489192,2017-12-12 11:23:38,https://www.facebook.com/EnvironnementetChangementclimatique/videos/393006734489192/,"Travaillez-vous dans une entreprise qui s’intéresse aux technologies propres et aux infrastructures vertes? Découvrez les programmes et services du gouvernement qui peuvent vous aider à tirer profit des possibilités qu’offre un marché mondial en pleine croissance!

La campagne de technologies propres à l’international est une série d’ateliers qui seront offerts partout au Canada au cours des trois prochaines années. Cette vidéo présente l’histoire de réussite canadienne dans les technologies propres.

Abonnez-vous pour en savoir plus et obtenir des mises à jour sur les ateliers à venir sur les technologies propres : http://ow.ly/nA9030hb86Y",Travaillez-vous dans une entreprise qui s’intéresse aux technologies propres et aux infrastructures vertes? Découvrez les programmes et services du gouvernement qui peuvent vous aider à tirer profit des possibilités qu’offre un marché mondial en pleine croissance! La campagne de technologies propres à l’international est une série d’ateliers qui seront offerts partout au Canada au cours des trois prochaines années. Cette vidéo présente l’histoire de réussite canadienne dans les technologies propres. Abonnez-vous pour en savoir plus et obtenir des mises à jour sur les ateliers à venir sur les technologies propres :,[],0,0,0,0,0,0,0,0,0,0,0,Economical,fr,0.0,EnvironnementetChangementclimatique_facebook,"['mondial', 'technologies', 'infrastructure', 'technologie', 'croissance']",neutral
146,370233926766473_392079897915209,2017-12-11 09:30:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/392079897915209/,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 @NERGlobal  décontamine le sol pour qu’il puisse être réutilisé! http://ow.ly/QiKD30h805X #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 décontamine le sol pour qu’il puisse être réutilisé!,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Social,fr,0.0,EnvironnementetChangementclimatique_facebook,"['ami', 'mer']",neutral
147,370233926766473_392721124517753,2017-12-11 19:00:16,,"Avez-vous déjà entendu parler de Cypher Environmental? Tous ses produits sont à 100 % écologiques, biologiques, biodégradables, non toxiques et non corrosifs.
En s’adaptant aux impacts des changements climatiques, les ingénieurs de Cypher Environmental conçoivent des méthodes de grande qualité pour le contrôle de la poussière et des solutions de stabilisation des sols et de remédiation de l’eau adaptées à une économie mondiale en croissance. 
Pour en savoir plus, jetez un coup d’œil à cette fascinante vidéo : http://ow.ly/c1fv30h9SqR","Avez-vous déjà entendu parler de Cypher Environmental? Tous ses produits sont à % écologiques, biologiques, biodégradables, non toxiques et non corrosifs. En s’adaptant aux impacts des changements climatiques, les ingénieurs de Cypher Environmental conçoivent des méthodes de grande qualité pour le contrôle de la poussière et des solutions de stabilisation des sols et de remédiation de l’eau adaptées à une économie mondiale en croissance. Pour en savoir plus, jetez un coup d’œil à cette fascinante vidéo :",[],0,0,0,0,0,0,0,0,0,0,0,Economical,fr,0.0,EnvironnementetChangementclimatique_facebook,"['mondiale', 'croissance', 'mondial', 'produits']",neutral
148,370233926766473_392680511188481,2017-12-11 17:44:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/392680511188481/,Avez-vous entendu parler de projets de transport actif dans votre région? Infrastructure Canada investit plus de 200 millions de dollars dans 147 projets au Canada pour aider à réduire les émissions de gaz à effet de serre et à contrer les répercussions du changement climatique.,Avez-vous entendu parler de projets de transport actif dans votre région? Infrastructure Canada investit plus de millions de dollars dans projets au Canada pour aider à réduire les émissions de gaz à effet de serre et à contrer les répercussions du changement climatique.,[],0,0,0,0,0,0,0,0,0,0,0,Economical,fr,0.0,EnvironnementetChangementclimatique_facebook,"['invest', 'infrastructure', 'transport']",neutral
149,370233926766473_392675414522324,2017-12-11 15:55:05,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/392675414522324/?type=3,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 Terragon Environmental Technologies se spécialise dans les solutions de traitement des eaux usées. http://ow.ly/g0NQ30h80VN #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 Terragon Environmental Technologies se spécialise dans les solutions de traitement des eaux usées.,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Economical,fr,0.0,EnvironnementetChangementclimatique_facebook,"['technologies', 'ministre', 'technologie']",neutral
150,370233926766473_392658677857331,2017-12-11 14:45:09,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/392658677857331/?type=3,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 David Bromley Engineering se spécialise en technologie de traitement de l’eau. http://ow.ly/bseb30h80Da #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 David Bromley Engineering se spécialise en technologie de traitement de l’eau.,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Economical,fr,0.0,EnvironnementetChangementclimatique_facebook,"['engineering', 'ministre', 'technologie']",neutral
151,370233926766473_392095217913677,2017-12-11 13:15:00,https://www.facebook.com/EnvironnementetChangementclimatique/videos/392095217913677/,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 David Bromley Engineering se spécialise en technologie de traitement de l’eau. http://ow.ly/DLVa30h81kI #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 David Bromley Engineering se spécialise en technologie de traitement de l’eau.,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Economical,fr,0.0,EnvironnementetChangementclimatique_facebook,"['engineering', 'ministre', 'technologie']",neutral
152,370233926766473_392593494530516,2017-12-11 11:20:07,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/392593494530516/?type=3,#CanadaEnChine – Mission commerciale de la ministre McKenna sur #TechnologiesPropres : l’entreprise 🇨🇦 Nelson Environmental Remediation  décontamine le sol pour qu’il puisse être réutilisé! http://ow.ly/7qkI30h80ph #ActionClimatique,– Mission commerciale de la ministre McKenna sur : l’entreprise 🇨🇦 Nelson Environmental Remediation décontamine le sol pour qu’il puisse être réutilisé!,"['#CanadaEnChine', '#TechnologiesPropres', '#ActionClimatique']",0,0,0,0,0,0,0,0,0,0,0,Social,fr,0.0,EnvironnementetChangementclimatique_facebook,"['ami', 'mer']",neutral
153,370233926766473_400173743772491,2017-12-28 14:41:51,https://www.facebook.com/ENERGYSTARCan/photos/a.669433423231597.1073741828.669358079905798/916558521852418/?type=3,,,[],0,0,0,0,0,0,0,0,0,0,0,unknown,tl,0.0,EnvironnementetChangementclimatique_facebook,,neutral
