"shortcode","mediaid","caption","url","is_video","comments","typename","owner_username","tagged_users","date","owner_id","caption_mentions","id","caption_hashtags","likes","video_url"
"BcKkZWaHtG3",1660299484361314800,"C’est le Mois de la #ScienceArctique! Découvrez comment la #SciRNCan contribue à la prise de décisions fondées sur la science dans le Nord. \nSuivez #ScienceArctique tout le mois pour découvrir ce que nous faisons dans le Nord canadien!","https://instagram.fyvr3-1.fna.fbcdn.net/vp/a9e3ac9718b0da49427e6d73ff225447/5AEF2D47/t51.2885-15/e35/24177435_1823607801044023_6759569682501468160_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-01T07:45:43",4210755410,"[]","2017-12-01_07-45-43","[""sciencearctique"",""scirncan"",""sciencearctique""]",2,
"BcKsEQyHLX5",1660333219584456200,"Le député Breton annonce une contribution de 5,7 M$ au Fonds municipal vert pour aider les municipalités du #Québec à améliorer la qualité de l’air, de l’eau et du sol et à réduire les GES #munican","https://instagram.fyvr3-1.fna.fbcdn.net/vp/b855664a28b56f786a714946385b944a/5AE7D7D0/t51.2885-15/e35/24327654_317622958735604_1938786209220263936_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-01T08:52:45",4210755410,"[]","2017-12-01_08-52-45","[""québec"",""munican""]",5,
"BcSI-G_nUy3",1662430664942505200,"« Les autres pays voient le Canada comme un fournisseur stable et fiable des énergies classiques dont ils ont encore besoin, ainsi qu’un innovateur, créateur des nouvelles formes d’énergie qu'ils veulent utiliser. » \nLe ministre Carr a  prononcé une allocution au Forum sur l'énergie 2017 de la Greater Vancouver Board of Trade, réitérant l'appui du gouvernement aux grands projets de mise en valeur des ressources naturelles au Canada.","https://instagram.fyvr3-1.fna.fbcdn.net/vp/e34ae782ca0915e8b407614c0dadb7ad/5AF52C52/t51.2885-15/e35/24332344_400453030389620_1956117183943671808_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-04T06:20:00",4210755410,"[]","2017-12-04_06-20-00","[]",3,
"BcSZ0JQHpDv",1662504746962817300,"« Nous croyons dans la filière solaire. Nous savons qu’elle peut accélérer la transition vers un avenir fondé sur l’énergie propre. » – Le ministre Carr \nLe ministre des Ressources naturelles du Canada, livre un discours-programme à Solar Canada.","https://instagram.fyvr3-1.fna.fbcdn.net/vp/c109f43068b042771592b76b5e664e79/5AE113CA/t51.2885-15/e35/24332351_1793161764143724_643784115560120320_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-04T08:47:11",4210755410,"[]","2017-12-04_08-47-11","[]",2,
"BcStXQYnZgz",1662590722686949400,"Nous préparons les jeunes Canadiens à l’économie de l’avenir en investissant 16 M$ pour créer 1 200 emplois verts dans le cadre du Programme de stages en sciences et technologie","https://instagram.fyvr3-1.fna.fbcdn.net/vp/9794649b4e8315c359217bcf71c67f14/5A63F0C0/t51.2885-15/e15/24327417_306688489831164_5623498979569303552_n.jpg",true,0,"GraphVideo","ressourcesnaturellescanada","[]","2017-12-04T11:38:00",4210755410,"[]","2017-12-04_11-38-00","[]",1,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/412f37fd48a1a852043dd596422612a8/5A63EA21/t50.2886-16/24221903_1786346741663041_8929465062557483008_n.mp4"
"BcVPT2cn7Eu",1663302972213277000,"Notre véhicule sous-marin autonome a parcouru plus de 1000 km et atteint des profondeurs supérieures à 3 km dans l'océan Arctique – un #RecordMondial! #SciRNCan","https://instagram.fyvr3-1.fna.fbcdn.net/vp/0f98e72b4035502a67de06ed5539b784/5AF84C55/t51.2885-15/e35/24838923_731894707021684_8390467153903484928_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-05T11:13:07",4210755410,"[]","2017-12-05_11-13-07","[""recordmondial"",""scirncan""]",4,
"BcVRYb8HgEe",1663312083441025300,"Le sonar multifaisceaux est un outil très utile pour produire des cartes géologiques à haute résolution #CGC175","https://instagram.fyvr3-1.fna.fbcdn.net/vp/2080f063e044e955cc7bd6529fea80f9/5AD88236/t51.2885-15/e35/24331589_135851400466850_8891256496621355008_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-05T11:31:13",4210755410,"[]","2017-12-05_11-31-13","[""cgc175""]",0,
"BcXe3j0Hqpt",1663934346758630000,"Les affiches Géopanorama contiennent de l’information géologique utile aux enseignants de tout le pays #CGC175","https://instagram.fyvr3-1.fna.fbcdn.net/vp/271fc8f6519f1a04b955cf17cf4148fb/5AE65E76/t51.2885-15/e35/25008533_169499710461391_2991589642450501632_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-06T08:07:33",4210755410,"[]","2017-12-06_08-07-33","[""cgc175""]",1,
"BcX0isBHEyc",1664029669480746200,"La collaboration internationale à son meilleur! Le Programme du plateau continental étendu du Canada fait avancer la recherche scientifique. \nDans l’océan Atlantique, le Canada a collaboré aux travaux scientifiques de ses voisins, notamment à ceux du Danemark dans la mer du Labrador et à ceux des États-Unis au large du plateau néo-écossais, au sud-ouest de la Nouvelle-Écosse. \nDans l’océan Arctique, le Canada a effectué des levés conjointement avec le Danemark et les États‑Unis, en plus de collaborer avec la Russie. \n#ScienceArctique","https://instagram.fyvr3-1.fna.fbcdn.net/vp/a5d4bc24f498904ccf8edee469c2a2e8/5AF6148B/t51.2885-15/e35/25005773_390705961368702_4147315352679743488_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-06T11:16:56",4210755410,"[]","2017-12-06_11-16-56","[""sciencearctique""]",1,
"BcaAMh8nvQH",1664643873351070700,"#JeudiRétro Rivière Stewart, 1939: les bateaux comme le Yamaska transportaient gens et fournitures, et même des convois de bêtes de somme.","https://instagram.fyvr3-1.fna.fbcdn.net/vp/6467d87b4e34d0f232d7716215b4f906/5AF0B4EC/t51.2885-15/e35/24332401_153374621968425_9004618589281452032_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-07T07:37:15",4210755410,"[]","2017-12-07_07-37-15","[""jeudirétro""]",1,
"BcaByZkn6B7",1664650873745154000,"« En tant que pays arctiques et voisins, nous faisons progresser des technologies novatrices, apportant une contribution fondamentale aux sciences de la Terre et approfondissant de façon spectaculaire nos connaissances géoscientifiques. » – La SP Rudd \nLa secrétaire parlementaire Kim Rudd prononce une allocution au 9e Atelier sur l’océan Arctique, tenu conjointement à Ottawa par RNCan, Affaires mondiales Canada et MPO.\n#ScienceArctique #GéoSciences #LeNord #OcéanArctique","https://instagram.fyvr3-1.fna.fbcdn.net/vp/8edc60930563f0a4554b69197c10cbd2/5AE6D81D/t51.2885-15/e35/25011635_770503936470975_8243471404276645888_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-07T07:51:09",4210755410,"[]","2017-12-07_07-51-09","[""sciencearctique"",""géosciences"",""lenord"",""océanarctique""]",1,
"BcaUpmIHOAj",1664733831633887200,"#JeudiRétro : Le scientifique de la CGC J.J. O’Neill a cartographié la côte arctique, de l’Alaska à l’inlet Bathurst. #Canada150 #ScienceArctique","https://instagram.fyvr3-1.fna.fbcdn.net/vp/e2c954d0c671bbcc517a6508475dbb50/5ADF53B1/t51.2885-15/e35/25008084_354590665014426_8670894343277510656_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-07T10:35:59",4210755410,"[]","2017-12-07_10-35-59","[""jeudirétro"",""canada150"",""sciencearctique""]",2,
"BckZPaNHoIb",1667568772126245400,"La CGC a géré 4 programmes d’étude de terrain sur les hydrates de gaz du pergélisol au site Mallik (TNO) #CGC175","https://instagram.fyvr3-1.fna.fbcdn.net/vp/d1c06a140e13f4a1c325e6d86f315227/5AFE03FA/t51.2885-15/e35/25012080_177892526281075_4362666159657451520_n.jpg",false,1,"GraphImage","ressourcesnaturellescanada","[]","2017-12-11T08:28:30",4210755410,"[]","2017-12-11_08-28-30","[""cgc175""]",3,
"BcnIGUtnFWB",1668337805893064200,"La ministre McKenna était au sommet One Planet, où Bill Gates a annoncé un nouveau partenariat avec la Breakthrough Energy Coalition. Ce partenariat se traduira au Canada par des investissements en capital dans des technologies de l’énergie émergentes pour lutter contre les changements climatiques.","https://instagram.fyvr3-1.fna.fbcdn.net/vp/0c7c8584dff115f898e5cae7ce0f6a16/5AE065B9/t51.2885-15/e35/24845983_256521078211564_9169952346023657472_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-12T09:56:26",4210755410,"[]","2017-12-12_09-56-26","[]",3,
"Bcp6BhrnoeJ",1669120328499890200,"À la station-relais pour satellites d’Inuvik, nous recevons des données en temps réel de satellites en orbite polaire. Nous collaborons aussi avec des partenaires étrangers en accueillant des antennes du centre aérospatial allemand, de la SSC et de l’Observatoire de l’espace du CNES!\n.\n.\n.\n#ScienceArctique  #Satellites #Aérospatial","https://instagram.fyvr3-1.fna.fbcdn.net/vp/e4dde5e88f7c10107f8ca0df5a290910/5AD8D7C7/t51.2885-15/e35/25010054_1945334665721407_8278870073758711808_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-13T11:51:10",4210755410,"[]","2017-12-13_11-51-10","[""sciencearctique"",""satellites"",""aérospatial""]",3,
"BcsbbkKAoJy",1669830203351925200,"#JeudiRétro Lancement il y a 100 ans de la première étude systématique de l’Arctique\n.\n.\n.\n#Canada150 #ScienceArctique #SciRNCan","https://instagram.fyvr3-1.fna.fbcdn.net/vp/75df2a7e322553a63abad50db2a482ed/5ADDDEE4/t51.2885-15/e35/25013200_203583273541926_1200062356978139136_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-14T11:21:33",4210755410,"[]","2017-12-14_11-21-33","[""jeudirétro"",""canada150"",""sciencearctique"",""scirncan""]",2,
"Bcu760-nDH6",1670536039159837200,"Voici un écho du passé en ce #vendredi. \nCette photo a été prise le 29 août 2011, lors du 4e levé conjoint Canada–États-Unis du plateau continental étendu dans l’Arctique!\n.\n.\n.\n#ScienceArctique #Arctique","https://instagram.fyvr3-1.fna.fbcdn.net/vp/fb1d5f40daf2348ed7c6978a23b52bc5/5ADD7756/t51.2885-15/e35/25005231_158078648143245_2504578760976629760_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-15T10:43:56",4210755410,"[]","2017-12-15_10-43-56","[""vendredi"",""sciencearctique"",""arctique""]",6,
"BcvFLpTHe2b",1670576777268686300,"Nous aidons les municipalités de l’#Ontario à améliorer la qualité de l’air, de l’eau et du sol et à réduire les gaz à effet de serre par un investissement de 45 M $ qui appuiera des programmes environnementaux dirigés par des administrations locales de l'Ontario. #municanada","https://instagram.fyvr3-1.fna.fbcdn.net/vp/bacbedd30ba41d0dd8750a28f40bab25/5AE2AAA8/t51.2885-15/e35/24845335_1996460467280368_3490733072096165888_n.jpg",false,1,"GraphImage","ressourcesnaturellescanada","[]","2017-12-15T12:04:52",4210755410,"[]","2017-12-15_12-04-52","[""ontario"",""municanada""]",5,
"BcvJSSUHlQq",1670594825811809300,"Frank Des Rosiers, de Ressources naturelles Canada, a reçu au nom de notre équipe de CanmetÉNERGIE un prix décerné pour les contributions techniques et scientifiques de l’équipe au progrès des technologies de captage et de stockage du carbone. Félicitations!","https://instagram.fyvr3-1.fna.fbcdn.net/vp/5cf2ed2dd21689d18602e2fbb4064a7b/5AF49E1B/t51.2885-15/e35/24838930_159323158159716_6525608047790784512_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-15T12:40:44",4210755410,"[]","2017-12-15_12-40-44","[]",3,
"Bc-ZQbKHKEd",1674887191263486200,"#JeudiRétro Alice Wilson, première femme géologue à la Commission géologique du Canada, dans son bureau #FemmesEnScience","https://instagram.fyvr3-1.fna.fbcdn.net/vp/26be0010905b3df2f93bfe6b676931c6/5ADA2D25/t51.2885-15/e35/25017223_137674990347173_5660040746007265280_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-21T10:48:53",4210755410,"[]","2017-12-21_10-48-53","[""jeudirétro"",""femmesenscience""]",3,
"BdP-zUHHfaa",1679837391203727000,"#LSV? La photographie aérienne témoigne de l’évolution constante des éléments anthropiques et naturels de la surface terrestre. Cette photo a été prise en 1993 dans les #TNO #ScienceArctique #JeudiRétro","https://instagram.fyvr3-1.fna.fbcdn.net/vp/033db247132b109d37b2d25ab91fc1a7/5AE98177/t51.2885-15/e35/26156216_246729469196734_1609519920226238464_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2017-12-28T06:44:03",4210755410,"[]","2017-12-28_06-44-03","[""lsv"",""tno"",""sciencearctique"",""jeudirétro""]",3,
"Bdxs_dMnyIq",1689329209964438000,"Nous investissons dans les véhicules électriques et à carburant de remplacement! Aidez-nous à mettre les infrastructures en place d’un océan à l’autre. Présentez une demande de financement : www.rncan.gc.ca/infrastructuresvertes \n#véhiculesélectriques #carburantsderemplacement","https://instagram.fyvr3-1.fna.fbcdn.net/vp/085382d2f11244793a47eb5bee74ef9b/5A645551/t51.2885-15/e15/26068439_2025934720977263_6633662733399097344_n.jpg",true,0,"GraphVideo","ressourcesnaturellescanada","[]","2018-01-10T09:03:31",4210755410,"[]","2018-01-10_09-03-31","[""véhiculesélectriques"",""carburantsderemplacement""]",5,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/b13b5da9d41cafefa5f1f796c265b4fc/5A639349/t50.2886-16/26819194_1549543218474166_3647664988044132352_n.mp4"
"Bd-bRjaH0cR",1692910463444010800,"Dans sa marche vers une économie sobre en carbone, le Canada s’est engagé sur la voie de l’énergie propre, de l’innovation et de la sécurité énergétique. \nLe ministre Carr annonce un appel à propositions de 100 M$ en vue de multiplier les systèmes pour réseaux intelligents et réduire ainsi les GES, créer des emplois propres et rendre nos réseaux plus dynamiques et plus souples. \n#ÉnergiePropre #Innovation #RéseauxIntelligents #BasCarbone","https://instagram.fyvr3-1.fna.fbcdn.net/vp/29a190617fe6dc4e74ae894d459d03ab/5A638910/t51.2885-15/e15/26221448_170357943694303_4073313624515411968_n.jpg",true,0,"GraphVideo","ressourcesnaturellescanada","[]","2018-01-15T07:38:47",4210755410,"[]","2018-01-15_07-38-47","[""énergiepropre"",""innovation"",""réseauxintelligents"",""bascarbone""]",6,"https://instagram.fyvr3-1.fna.fbcdn.net/vp/ae4ba503de11a12635ca364cb20c5745/5A646903/t50.2886-16/26246847_170091010423735_3943976190544445440_n.mp4"
"BeGgT65nHst",1695184416153566000,"#JeudiRétro Joli panorama de l’extrémité est de la montagne Robillard et de Craigmont (Ontario) photographié en 1913. 📸 prise par Alfred E. Barlow","https://instagram.fyvr3-1.fna.fbcdn.net/vp/4cc76dba6aea85818ba6bb09154ac72a/5AE86411/t51.2885-15/e35/26864565_201294790424339_7362277602721005568_n.jpg",false,0,"GraphImage","ressourcesnaturellescanada","[]","2018-01-18T10:55:51",4210755410,"[]","2018-01-18_10-55-51","[""jeudirétro""]",2,
