,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name,words_matched_list,sentiment,FSDS_Goal_Category,FSDS_Goal_Category_word_list
158,2017-08-16_05-43-14,2017-08-16T05:43:14,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6358941db68840fe6deeede8b199b3c3/5AE13577/t51.2885-15/e35/20837668_593842884119701_5173459734925148160_n.jpg,Minister Carr and Minister Doucet conclude,Minister Carr Minister Doucet conclude EMMC2017,"[""emmc2017""]",Economical,12,0.0,en,naturalresourcescanada_instagram,['minister'],neutral,No Poverty,[]
159,2017-06-21_13-18-09,2017-06-21T13:18:09,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0b64fcf1a879d9a7455e8ea2373abaae/5A645AB1/t51.2885-15/e15/19228561_144434379456235_1547656272151576576_n.jpg,Imani has some innovative ideas about ’s energy future. Find out what she has to say!Have some more cool suggestions? Visit our ideas forum at generationenergy.ca,Imani innovative ideas energy future Find say nHave cool suggestions Visit ideas forum generationenergy ca GenEnergy YourEnergyFuture,"[""canada"",""genenergy"",""yourenergyfuture""]",Social,11,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,['energy']
160,2017-12-13_11-50-07,2017-12-13T11:50:07,https://instagram.fyvr3-1.fna.fbcdn.net/vp/577c5fe4c2ad06c5696d98fb90c2d2ab/5AFCAF1F/t51.2885-15/e35/25019008_203322120229298_675727501032423424_n.jpg,"Our satellite station in Inuvik receives data in real time from polar-orbiting satellites. It also collaborates with partners around the world, hosting antennas from the German Aerospace Center, SSC and CNES Observatoire de l’espace!...",satellite station Inuvik receives data real time polar orbiting satellites also collaborates partners around world hosting antennas German Aerospace Center SSC CNES Observatoire de espace ArcticScience Satellites Aerospace,"[""arcticscience"",""satellites"",""aerospace""]",Economical,11,0.0,en,naturalresourcescanada_instagram,['arctic'],neutral,Decent Work and Economic Growth,['labor']
161,2017-06-23_08-21-36,2017-06-23T08:21:36,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d737d8f0b39084c31432fa9d9f3f76e9/5A6480A7/t51.2885-15/e15/19367912_1917100741906749_2646466961264869376_n.jpg,Emorose wants his energy future to be nothing short of “beautiful.” Learn more about his vision for ! Have something to add? Visit our ideas forum at generationenergy.ca,Emorose wants energy future nothing short beautiful Learn vision Canada nHave something add Visit ideas forum generationenergy ca GenEnergy YourEnergyFuture,"[""canada"",""genenergy"",""yourenergyfuture""]",Social,11,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,['energy']
162,2017-11-15_08-32-26,2017-11-15T08:32:26,https://instagram.fyvr3-1.fna.fbcdn.net/vp/648e11e8d68a7fd1be3f0d477a2404bb/5AF09D44/t51.2885-15/e35/23594567_141697556481761_8785359628352356352_n.jpg,to the City of Medicine Hat! Proud to support your efforts to transition to the economy of the future,Congratulations City Medicine Hat Proud support efforts transition lowercarbon economy future,"[""congratulations"",""lowercarbon""]",Social,11,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Decent Work and Economic Growth,['support']
163,2017-10-27_12-23-10,2017-10-27T12:23:10,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2c212e521905b593977efbe37a5fb1b5/5AE71A04/t51.2885-15/e35/22802099_1366399150149886_7097387680878559232_n.jpg,"“There is a transition underway within the energy sector.” – Deborah Yedlin, Calgary Herald",transition underway within energy sector Deborah Yedlin Calgary Herald GenEnergy,"[""genenergy""]",Economical,11,0.0,en,naturalresourcescanada_instagram,['energy'],neutral,Affordable and clean energy,['energy']
164,2017-05-13_11-10-45,2017-05-13T11:10:45,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a26e4711a30470b26361c78c9c1c9398/5AED8B28/t51.2885-15/e35/18444913_1933004876935426_4627983976206696448_n.jpg,Show your love for science! Stop by the photo booth at,Show love science Stop photo booth FunFest OdySci,"[""funfest"",""odysci""]",Social,11,0.0,en,naturalresourcescanada_instagram,[],neutral,No Poverty,[]
165,2017-06-07_12-10-59,2017-06-07T12:10:59,https://instagram.fyvr3-1.fna.fbcdn.net/vp/17d295e07fa7953f155468ae508ecb5c/5AEAB9D3/t51.2885-15/e35/18950034_347608952320922_6645917821282811904_n.jpg,Min Carr met with Minister Jiang Daming to promote bilateral trade and investment opportunities in Canada,Min Carr met Minister Jiang Daming promote bilateral trade investment opportunities Canada CanadaChina,"[""canadachina""]",Economical,11,0.0,en,naturalresourcescanada_instagram,"['invest', 'minister']",neutral,Gender Equality,"['men', 'opportunities']"
166,2017-02-20_11-30-52,2017-02-20T11:30:52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a7805e355153af98143ff9f8f1a0f06d/5AF9C4D0/t51.2885-15/e35/16585649_1872489626331542_6553081553423958016_n.jpg,Dr. Joanne Gamage McEvoy and Derek Smith view rock samples with a micro XRD to obtain mineralogical information,Dr Joanne Gamage McEvoy Derek Smith view rock samples micro XRD obtain mineralogical information WomenInScience ScienceSelfie NRCanSci STEMGirls GirlsLoveScience,"[""womeninscience"",""scienceselfie"",""nrcansci"",""stemgirls"",""girlslovescience""]",Social,11,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['men', 'girls', 'women']"
167,2017-10-02_10-26-35,2017-10-02T10:26:35,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c14429cc81fd4dcc35f002889ab338ab/5A64037A/t51.2885-15/e15/22157774_338721833200031_1484570392348590080_n.jpg,How can we support the growing sector in Canada? Join Min Hajdu and share your ideas,support growing CleanTech sector Canada Join Min Hajdu share ideas generationenergy ca ideas GenEnergy,"[""cleantech"",""genenergy""]",Environmental,11,-0.0625,en,naturalresourcescanada_instagram,"['or', 'clean']",negative,Clean Water and Sanitation,['clean']
168,2017-02-24_10-31-03,2017-02-24T10:31:03,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b4ecb7dbe92713e9b808d6903098a071/5AF04886/t51.2885-15/e35/16908512_253500505106118_3335671567160967168_n.jpg,"Meet Lynn Johnston, Wildland Fire Researcher. Lynn’s research helps to predict and manage forest fires that might threaten human lives and infrastructure ",Meet Lynn Johnston Wildland Fire Researcher research helps predict manage forest fires might threaten human lives infrastructure WomenInScience NRCanSci STEMGirls GirlsLoveScience forestfires,"[""womeninscience"",""nrcansci"",""stemgirls"",""girlslovescience"",""forestfires""]",Economical,11,0.0,en,naturalresourcescanada_instagram,['infrastructure'],neutral,Gender Equality,"['men', 'girls', 'women']"
169,2017-10-23_08-07-50,2017-10-23T08:07:50,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f0bdb1b407d3174666f37100367aa5fc/5AF757AB/t51.2885-15/e35/22710906_1894395713909063_2202526522936393728_n.jpg,Here’s what the National Post said about the forum:,National Post said GenEnergy forum,"[""genenergy""]",Economical,11,0.0,en,naturalresourcescanada_instagram,['energy'],neutral,Affordable and clean energy,['energy']
170,2017-12-07_07-37-43,2017-12-07T07:37:43,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b731c71df4e885dacb09a868bf6ab138/5AF265F7/t51.2885-15/e35/24845662_1979611869030318_8437457480555954176_n.jpg,"Stewart River, : Steamers like the Alaska were a key mode of transport in the Yukon, moving people, supplies and even pack trains.",TBT Stewart River 1939 Steamers like Alaska key mode transport Yukon moving people supplies even pack trains,"[""tbt""]",Environmental,11,0.0,en,naturalresourcescanada_instagram,"['or', 'mer']",neutral,"Industry, Innovation and Infrastructure",['transport']
171,2017-11-14_11-51-33,2017-11-14T11:51:33,https://instagram.fyvr3-1.fna.fbcdn.net/vp/372447ee1fc3521d7b0a75ba88555e99/5AEAA612/t51.2885-15/e35/23507482_1230840937021609_7715207233075675136_n.jpg,"Did you know that methane accounts for roughly % of Canada’s total GHG emissions, with oil and gas production being the largest producer?That’s why Canada is investing $5.3 million in clean tech projects to reduce methane emissions from oil and gas production.",know methane accounts roughly 15 total GHG emissions oil gas production largest producer Canada investing million clean tech projects reduce methane emissions oil gas production,[],Economical,11,0.0,en,naturalresourcescanada_instagram,"['invest', 'oil']",neutral,Affordable and clean energy,"['oil', 'gas']"
172,2017-12-04_11-37-04,2017-12-04T11:37:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/932e95306c14d3d1c1d1655c7f526069/5A6458A0/t51.2885-15/e15/24178056_1549273335157744_7475527601029644288_n.jpg,"We’re preparing young Canadians for the economy of the future by investing $16M to create ,200 green jobs through our Science and Technology Internship Program",preparing young Canadians economy future investing 16M create 200 green jobs Science Technology Internship Program,[],Economical,11,0.0,en,naturalresourcescanada_instagram,"['invest', 'jobs', 'green']",neutral,Quality Education,"['invest', 'technology']"
173,2017-10-24_07-19-41,2017-10-24T07:19:41,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2ac7506fdc5fa9ce330987659eb911b5/5AFE03B6/t51.2885-15/e35/22708884_507681422957909_175310055237746688_n.jpg,Here’s what Fatih Birol said about the Global Energy Outlook at the forum,Fatih Birol said Global Energy Outlook GenEnergy forum,"[""genenergy""]",Economical,10,0.0,en,naturalresourcescanada_instagram,"['energy', 'global']",neutral,Affordable and clean energy,['energy']
174,2017-10-12_15-33-30,2017-10-12T15:33:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fa5e8c17798d7f628640e63fb532677a/5A646A60/t51.2885-15/e15/22352173_1430648080317476_6683862315449712640_n.jpg,Elains the carbon capture and storage (CCS) process of capturing waste CO2 and depositing it underground,Explains carbon capture storage CCS process capturing waste CO2 depositing underground GenEnergy,"[""genenergy""]",Environmental,10,0.0,en,naturalresourcescanada_instagram,"['carbon', 'or']",neutral,Affordable and clean energy,['energy']
175,2018-01-18_10-55-17,2018-01-18T10:55:17,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2f1477a1ad214cc86faa6978fe76859c/5ADB3DC7/t51.2885-15/e35/26378443_521084208273636_2856223611994243072_n.jpg,"Beautiful scenic view of the east end of Robillard Mountain and Craigmont, Ontario. taken by Alfred E. Barlow",TBT Beautiful 1913 scenic view east end Robillard Mountain Craigmont Ontario taken Alfred Barlow,"[""tbt""]",Environmental,10,0.0,en,naturalresourcescanada_instagram,['eau'],neutral,Responsible Consumption and Production,['eau']
176,2017-06-07_12-12-10,2017-06-07T12:12:10,https://instagram.fyvr3-1.fna.fbcdn.net/vp/22a44e8b4d30ee00a1ad427ef698ef56/5AFDFB26/t51.2885-15/e35/18950416_269347226806890_8715787304255356928_n.jpg,Min Carr underlined the support for CNNC Joint Ventures during meeting with Chairman Wang Shoujun,Min Carr underlined GoC support CNNC Joint Ventures meeting Chairman Wang Shoujun CanadaChina,"[""goc"",""canadachina""]",Environmental,10,0.0,en,naturalresourcescanada_instagram,"['or', 'air']",neutral,Affordable and clean energy,['air']
177,2017-02-03_13-27-52,2017-02-03T13:27:52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/69168c3b573145ed82cb5eb914769966/5AEA7AD3/t51.2885-15/s1080x1080/e15/fr/16229130_1371829002880725_5100748339490586624_n.jpg,Minister Carr engages senior Mexican government officials and promotes Canadian culture,Minister Carr engages senior Mexican government officials promotes Canadian culture Canada150 Mexico,"[""canada150"",""mexico""]",Social,10,0.0,en,naturalresourcescanada_instagram,['culture'],neutral,Gender Equality,['men']
178,2017-02-23_12-52-03,2017-02-23T12:52:03,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e9905c55b94fcdac8fd6709d0cbe4baa/5ADF7414/t51.2885-15/s1080x1080/e15/fr/16788612_1702440793388360_2523496262259441664_n.jpg,Minister Carr and Parliamentary Secretary Rudd discuss the role of nuclear energy in a low-carbon economy with nuclear innovation leaders at the Trade Show,Minister Carr Parliamentary Secretary Rudd discuss role nuclear energy low carbon economy nuclear innovation leaders CNA2017 Trade Show LowCarbon Nuclear Innovation MissionInnovation CleanEnergy,"[""cna2017"",""lowcarbon"",""nuclear"",""innovation"",""missioninnovation"",""cleanenergy""]",Economical,10,0.0,en,naturalresourcescanada_instagram,"['energy', 'minister', 'innovation']",neutral,Decent Work and Economic Growth,"['trade ', 'innovation']"
179,2017-02-24_14-01-56,2017-02-24T14:01:56,https://instagram.fyvr3-1.fna.fbcdn.net/vp/994202ae4ba8b0dc6dd8667f17d3c51a/5AD86EED/t51.2885-15/e35/16789470_1947506418811209_941907665410326528_n.jpg,Do you love forests? Grab your smartphone and get out into your local forest to record a video selfie elaining how forests energize you — and help mark the International Day of Forests on March .,love forests Grab smartphone get local forest record video selfie explaining forests energize help mark International Day Forests March 21 IntlForestDay loveforest,"[""intlforestday"",""loveforest""]",Social,10,0.0,en,naturalresourcescanada_instagram,['local'],neutral,Clean Water and Sanitation,['forests']
180,2017-08-02_07-48-52,2017-08-02T07:48:52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e92d1a80c05e57b1c607601439dd5aec/5A645341/t51.2885-15/e15/20481939_554979144893230_502347848910635008_n.jpg,An insectiphobe’s worst nightmare! But studying dispersals in Eastern Canada doesn’t bug NRCan scientist Emily Owens. ,worst nightmare nBut studying SpruceBudworm dispersals Eastern Canada bug NRCan scientist Emily Owens NRCanSci BugsAreCool Bugs CitizenScience BudwormTrackers,"[""sprucebudworm"",""nrcansci"",""bugsarecool"",""bugs"",""citizenscience"",""budwormtrackers""]",Environmental,10,0.0,en,naturalresourcescanada_instagram,['or'],neutral,No Poverty,[]
181,2017-02-06_10-52-01,2017-02-06T10:52:01,https://instagram.fyvr3-1.fna.fbcdn.net/vp/af2127f18ad3dea526c948084a7e7b8e/5ADA72F5/t51.2885-15/e35/16585382_194468111029578_3136019509895233536_n.jpg,"Meet Chief Scientist Donna Kirkwood. She will be taking over our Twitter and Instagram this Friday, February , to celebrate ",Meet Chief Scientist Donna Kirkwood taking Twitter Instagram Friday February 10 celebrate WomenInScience STEMGirls GirlsLoveScience WomenInTech Takeover,"[""womeninscience"",""stemgirls"",""girlslovescience"",""womenintech"",""takeover""]",Social,10,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['men', 'girls', 'women']"
182,2017-09-27_13-31-36,2017-09-27T13:31:36,https://instagram.fyvr3-1.fna.fbcdn.net/vp/eef1a250a9d8ca0f62c64ad8d9f49b16/5A638E56/t51.2885-15/e15/22069930_1068359769968250_6890798512695410688_n.jpg,says the youth of 🇨🇦 are going to change the way we power our lives! See what else she said,sciencemin says youth going change way power lives See else said GenEnergy,"[""genenergy""]",Social,10,0.0,en,naturalresourcescanada_instagram,['change'],neutral,Affordable and clean energy,['energy']
183,2017-08-15_05-45-18,2017-08-15T05:45:18,https://instagram.fyvr3-1.fna.fbcdn.net/vp/47f57be1e926011db551f594b124f2ad/5AD8872F/t51.2885-15/e35/20838934_1525282617547496_7770815643535802368_n.jpg,Minister Carr hears from representatives on and the role youth will play in shaping the future of Canada’s energy and mining sectors,Minister Carr hears youth representatives CleanGrowth role youth play shaping future energy mining sectors EMMC2017,"[""youth"",""cleangrowth"",""emmc2017""]",Economical,10,0.0,en,naturalresourcescanada_instagram,"['energy', 'growth', 'minister']",neutral,Clean Water and Sanitation,['clean']
184,2017-01-25_12-32-15,2017-01-25T12:32:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8b23907cf900b9c4f26fe036720eac94/5ADA8423/t51.2885-15/e15/16110763_1628194844153825_2863093047111974912_n.jpg,Follow us on Instagram for a chance to win a Canadian flag that flew over the North Pole!,PMYouthCouncil Follow us Instagram chance win Canadian flag flew North Pole UNCLOS,"[""pmyouthcouncil"",""unclos""]",Environmental,9,0.0,en,naturalresourcescanada_instagram,['or'],neutral,No Poverty,[]
185,2017-08-22_10-30-37,2017-08-22T10:30:37,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0d6f08516580a1234083844437ba3db7/5A63A18F/t51.2885-15/e15/20968851_1513068398789295_1656887864698339328_n.jpg,Energy systems that are resilient to climate change are important for Canada’s energy future. See what Monica had to say about it. ,Energy systems resilient climate change important energy future nSee Monica say GenEnergy,"[""genenergy""]",Environmental,9,0.0,en,naturalresourcescanada_instagram,"['climate change', 'climate', 'or', 'climat']",neutral,Climate Action,"['climate change', 'climat']"
186,2017-10-06_05-50-49,2017-10-06T05:50:49,https://instagram.fyvr3-1.fna.fbcdn.net/vp/37e3a7bad5e7715a8ba8b41a160d2918/5A640648/t51.2885-15/e15/22158857_516712288665875_7472461441056899072_n.jpg,Min O’Regan of wants you to let us know what our next generation of energy looks like,Min Regan veteransaffairscanada wants let us know next generation energy looks like https www generationenergy ca ideas GenEnergy,"[""genenergy""]",Environmental,9,0.0,en,naturalresourcescanada_instagram,['air'],neutral,Affordable and clean energy,"['energy', 'air']"
187,2017-11-29_12-53-13,2017-11-29T12:53:13,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3013cd31343b83cf3f4d416d55b2112f/5AD9EDAB/t51.2885-15/e35/24175283_498301610553408_1079177491660144640_n.jpg,The Decade of North American Geology volumes -98 became one of GSC’s all-time best sellers,Decade North American Geology volumes 1988 98 became one time best sellers GSC175,"[""gsc175""]",Environmental,9,0.0,en,naturalresourcescanada_instagram,"['or', 'mer']",neutral,Peace and Justice Strong Institutions,['vol']
188,2017-05-13_09-18-03,2017-05-13T09:18:03,https://instagram.fyvr3-1.fna.fbcdn.net/vp/be0ace64e5e36f8d645fcedc542f9567/5AF5BC52/t51.2885-15/e35/18444639_1659032374114469_3843271409455333376_n.jpg,Canmet Elosives Research Lab is showcasing and the science behind it. Check them out at,Canmet Explosives Research Lab showcasing Fireworks science behind Check FunFest OdySci,"[""fireworks"",""funfest"",""odysci""]",Environmental,9,0.0,en,naturalresourcescanada_instagram,['or'],neutral,Gender Equality,['work']
189,2017-11-28_07-53-31,2017-11-28T07:53:31,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2735a0c9e864d0a80cb402b16b6f1fcd/5AE1E843/t51.2885-15/e35/24125570_140945979960048_9120900688472178688_n.jpg,The St-Robert meteorite is only the th meteorite recorded to fall in Canada since,St Robert meteorite 12th meteorite recorded fall Canada since 1877 GSC175,"[""gsc175""]",Environmental,9,0.0,en,naturalresourcescanada_instagram,['or'],neutral,No Poverty,[]
190,2017-02-09_10-07-46,2017-02-09T10:07:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d27fbbdcdadd3f1c7f9110fa863ccbe1/5AE3A763/t51.2885-15/e35/16585389_1223943604308181_7710358026019930112_n.jpg,Hope you didn’t forget! Tune in tomorrow morning when Chief Scientist Donna Kirkwood takes over our Twitter and Instagram,Hope forget Tune tomorrow morning Chief Scientist Donna Kirkwood takes Twitter Instagram WomenInScience NRCanSci STEMGirls WomenInTech GirlsLoveScience,"[""womeninscience"",""nrcansci"",""stemgirls"",""womenintech"",""girlslovescience""]",Social,9,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['men', 'girls', 'women']"
191,2017-11-23_11-48-38,2017-11-23T11:48:38,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f4f67b8dee2a1ab3850d003aa7d9c8d4/5AE1C079/t51.2885-15/e35/23824459_131270090872465_7546087088999890944_n.jpg,A major eedition to climb Mount Logan was done in to celebrate GSC’s th anniversary,major expedition climb Mount Logan done 1992 celebrate 150th anniversary GSC175,"[""gsc175""]",Environmental,9,0.0,en,naturalresourcescanada_instagram,['or'],neutral,No Poverty,[]
192,2017-10-03_16-03-11,2017-10-03T16:03:11,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0bb2f574602638c8a6eb66fab064b8e6/5A63FC03/t51.2885-15/e15/22159124_1588681097891770_8213177702857834496_n.jpg,"Next week, join in the convo as we pave a way toward a future together! Generationenergy.ca",Next week join sciencemin GenEnergy convo pave way toward CleanEnergy future together Generationenergy ca,"[""genenergy"",""cleanenergy""]",Social,9,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Clean Water and Sanitation,['clean']
193,2017-11-17_06-55-01,2017-11-17T06:55:01,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6f7221fa95b1ec645ccdc793d2079e11/5ADFCAD6/t51.2885-15/e35/23507806_513552935704374_6590256763113570304_n.jpg,Mount Edziza Provincial Park in B.C. has volcanic rocks ranging from years to million years old,Mount Edziza Provincial Park volcanic rocks ranging 2000 years million years old GSC175,"[""gsc175""]",Environmental,9,0.0,en,naturalresourcescanada_instagram,['park'],neutral,Peace and Justice Strong Institutions,['vol']
194,2017-10-05_07-33-34,2017-10-05T07:33:34,https://instagram.fyvr3-1.fna.fbcdn.net/vp/34510fb30c6e0fd5800930d36b7ff184/5A6367CF/t51.2885-15/e15/22159241_441578259569445_3050852490258939904_n.jpg,Calling all lovers! We want to hear from you. Join the virtual forum Oct. –12: generationenergy.ca,Calling RenewableEnergy lovers want hear Join GenEnergy virtual forum Oct 12 generationenergy ca,"[""renewableenergy"",""genenergy""]",Economical,9,0.0,en,naturalresourcescanada_instagram,['energy'],neutral,Affordable and clean energy,['energy']
195,2017-02-23_06-11-49,2017-02-23T06:11:49,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fae0015ce22af8d9ecdce39c434e549d/5AE9F364/t51.2885-15/e35/16788951_642696739263397_3581568821497954304_n.jpg,NRCan Volcanologist Melanie Kelman studies and monitors Canada volcanoes and prepares to deal with volcanic unrest ,NRCan Volcanologist Melanie Kelman studies monitors Canada volcanoes prepares deal volcanic unrest WomenInScience Volcanos NRCanSci STEMGirls GirlsLoveScience,"[""womeninscience"",""volcanos"",""nrcansci"",""stemgirls"",""girlslovescience""]",Social,9,0.0,ca,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['men', 'girls', 'women']"
196,2017-02-16_11-05-26,2017-02-16T11:05:26,https://instagram.fyvr3-1.fna.fbcdn.net/vp/eea770381114e491f070565f2df4a8dd/5ADDE9FB/t51.2885-15/e35/16789505_1165843643513962_5417276270880751616_n.jpg,"Canada’s Minister of Natural Resources, the Honourable Jim Carr, speaks on the modernization of the forest products industry at the PaperWeek Canada conference in Montreal on Wednesday, February , . PaperWeek Canada is an annual conference and tradeshow bringing together Canada’s pulp and paper industry leaders. 🇨🇦",Minister Natural Resources Honourable Jim Carr speaks modernization forest products industry 2017 PaperWeek Canada conference Montreal Wednesday February 15 2017 PaperWeek Canada annual conference tradeshow bringing together pulp paper industry leaders naturalresources modernization forest paperweekcanada paper pulp industry Montreal Innovation,"[""naturalresources"",""modernization"",""forest"",""paperweekcanada"",""paper"",""pulp"",""industry"",""montreal"",""innovation""]",Economical,9,0.0,en,naturalresourcescanada_instagram,"['minister', 'innovation']",neutral,"Industry, Innovation and Infrastructure","['industry', 'innovation']"
197,2017-11-08_11-26-12,2017-11-08T11:26:12,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1b83631a1b26fd70b632150c3f30956b/5AF03805/t51.2885-15/e35/23347390_1934426420179218_5628220419937927168_n.jpg,We want you to celebrate Nov. –18 with us! Check out one of the eerts from our . Visit nrcan.gc.ca for details.,want celebrate GeoWeek Nov 18 us Check one experts HumanLibrary nrcan gc details,"[""geoweek"",""humanlibrary""]",Social,9,0.0,en,naturalresourcescanada_instagram,['library'],neutral,No Poverty,[]
198,2017-09-28_09-17-59,2017-09-28T09:17:59,https://instagram.fyvr3-1.fna.fbcdn.net/vp/61de1cd1e1d6695c673bc15e447a501e/5A646440/t51.2885-15/e15/21984844_1570255863031934_1076455530366500864_n.jpg,Minister McKenna encourages Canadians to participate in the conversation!,Minister McKenna encourages Canadians participate GenEnergy conversation,"[""genenergy""]",Economical,9,0.0,en,naturalresourcescanada_instagram,"['energy', 'minister']",neutral,Affordable and clean energy,['energy']
199,2017-02-02_11-30-28,2017-02-02T11:30:28,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6d4f0e789e03d5780db23e872876596b/5AEE8164/t51.2885-15/e35/16464043_234523653672779_3098687366395592704_n.jpg,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, engages with members of the Canadian and Mexican business communities, policy makers, business leaders and environmental groups in Mexico on February ,",Honourable Jim Carr Minister Natural Resources engages members Canadian Mexican business communities policy makers business leaders environmental groups Mexico February 2017,[],Economical,9,0.0,en,naturalresourcescanada_instagram,"['policy', 'minister']",neutral,No Poverty,['natural resources']
200,2017-02-02_11-20-52,2017-02-02T11:20:52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b2fd0682aad6c3cbc785f5b72fdc254e/5ADC9A80/t51.2885-15/e15/fr/p1080x1080/16228576_246764369110857_3648912285201596416_n.jpg,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, participates in a roundtable on sustainable mining with the Canadian delegation in Mexico on February , .",Honourable Jim Carr Minister Natural Resources participates roundtable sustainable mining Canadian delegation Mexico February 2017,[],Environmental,9,0.0,en,naturalresourcescanada_instagram,"['sustainable', 'natural', 'resources']",neutral,No Poverty,['natural resources']
201,2017-09-29_11-14-47,2017-09-29T11:14:47,https://instagram.fyvr3-1.fna.fbcdn.net/vp/056b679fd49ee1a39379719106d3496a/5A63DB17/t51.2885-15/e15/21984944_135193027107381_3275237159648362496_n.jpg,Min Sohi envisions a future where we diversify our energy sources in Canada. Have you joined the conversation yet?,Min Sohi envisions future diversify energy sources Canada joined GenEnergy conversation yet,"[""genenergy""]",Social,8,0.0,en,naturalresourcescanada_instagram,"['future', 'futur']",neutral,Affordable and clean energy,['energy']
202,2017-03-03_05-48-17,2017-03-03T05:48:17,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9fde01e4bea622e06bdedc4f9de54d61/5ADB755A/t51.2885-15/e35/16789410_385466905160328_341706309579571200_n.jpg,CanmetMATERIALS research scientist Irina Pushkareva says she’s a scientist b/c she enjoys “resolving complex problems in the materials field.”,CanmetMATERIALS research scientist Irina Pushkareva says scientist enjoys resolving complex problems materials field WomenInScience STEMGirls GirlsLoveScience NRCanSci,"[""womeninscience"",""stemgirls"",""girlslovescience"",""nrcansci""]",Social,8,0.0,en,naturalresourcescanada_instagram,['women'],neutral,Gender Equality,"['men', 'girls', 'women']"
203,2017-12-05_11-31-43,2017-12-05T11:31:43,https://instagram.fyvr3-1.fna.fbcdn.net/vp/57d0392b980b2504abb23ae0974cdec6/5AD95484/t51.2885-15/e35/24178113_107932006661988_7021570676196638720_n.jpg,Multibeam sonar is an invaluable tool for high-resolution geological mapping,Multibeam sonar invaluable tool high resolution geological mapping GSC175,"[""gsc175""]",Social,8,0.0,en,naturalresourcescanada_instagram,[],neutral,No Poverty,[]
204,2017-10-12_14-06-28,2017-10-12T14:06:28,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dceaaf7d050f1b85f57b22a8225392f1/5A647988/t51.2885-15/e15/22500118_288842338277104_2248728877708869632_n.jpg,"Environmental remediation deals with the removal of pollution or contaminants from environmental media such as soil, groundwater, sediment, or surface water.",Environmental remediation deals removal pollution contaminants environmental media soil groundwater sediment surface water GenEnergy,"[""genenergy""]",Economical,8,0.0,en,naturalresourcescanada_instagram,"['energy', 'oil']",neutral,Affordable and clean energy,"['energy', 'oil']"
205,2017-03-08_09-49-02,2017-03-08T09:49:02,https://instagram.fyvr3-1.fna.fbcdn.net/vp/51c02018de84cbbc1527eeeb73fc2327/5AF9F12D/t51.2885-15/e35/17076271_1432445283496420_5543589261896318976_n.jpg,Minister Carr meets with CEO of Hess Corporationto discuss outlook of U.S.’s sector and implications on,Minister Carr meets CEO Hess Corporationto discuss outlook sector implications Canada Houston HOU CERAWeek,"[""oilandgas"",""canada"",""houston"",""hou"",""ceraweek""]",Economical,8,0.0,en,naturalresourcescanada_instagram,['minister'],neutral,No Poverty,[]
