Unnamed: 0,owner,created_at,id,post_id,text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
0,"{""username"":""environnementcan"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25016584_1248753311891192_7797948622686912512_n.jpg"",""id"":""3913646610""}",1480696331,1.78563e+16,2016-12-01_09-20-05,Bienvenue sur Instagram les amis!,[],[],Bienvenue Instagram les amis,"['Bienvenue', 'Instagram', 'les', 'amis']","[u'bienvenu', u'instagram', u'les', u'ami']"
1,"{""username"":""kimychunga"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11934911_863213287102113_1836528681_a.jpg"",""id"":""41395658""}",1480627792,1.78658e+16,2016-12-01_09-20-05,"tu peux commander la carte dès maintenant sur le site .canada ou bien attendre a l'an prochain, mais je te conseille de te prendre un peu à l'avance tout de même",[],[],tu peux commander la carte maintenant sur le site canada ou bien attendre prochain mais je te conseille de te prendre un peu avance tout de,"['tu', 'peux', 'commander', 'la', 'carte', 'maintenant', 'sur', 'le', 'site', 'canada', 'ou', 'bien', 'attendre', 'prochain', 'mais', 'je', 'te', 'conseille', 'de', 'te', 'prendre', 'un', 'peu', 'avance', 'tout', 'de']","['tu', u'peux', u'command', 'la', u'cart', u'mainten', u'sur', 'le', u'site', u'canada', 'ou', u'bien', u'attendr', u'prochain', u'mai', 'je', 'te', u'conseill', 'de', 'te', u'prendr', 'un', u'peu', u'avanc', u'tout', 'de']"
2,"{""username"":""explorecanada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11821823_882049418497910_20709141_a.jpg"",""id"":""5470113""}",1480619913,1.7866e+16,2016-12-01_09-20-05,Bienvenue sur instagram .canada!,[],[],Bienvenue sur instagram canada,"['Bienvenue', 'sur', 'instagram', 'canada']","[u'bienvenu', u'sur', u'instagram', u'canada']"
3,"{""username"":""acanadiandream"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18252957_1994681300766001_4574236884313571328_a.jpg"",""id"":""237747125""}",1480619138,1.78552e+16,2016-12-01_09-20-05,Mais c'est génial ça il est possible de commander la carte en ? (Je n'arrive au Canada qu'en Avril prochain ),[],[],Mais est nial il est possible de commander la carte en Je arrive au Canada qu en Avril prochain,"['Mais', 'est', 'nial', 'il', 'est', 'possible', 'de', 'commander', 'la', 'carte', 'en', 'Je', 'arrive', 'au', 'Canada', 'qu', 'en', 'Avril', 'prochain']","[u'mai', u'est', u'nial', 'il', u'est', u'possibl', 'de', u'command', 'la', u'cart', 'en', 'je', u'arriv', 'au', u'canada', 'qu', 'en', u'avril', u'prochain']"
4,"{""username"":""environnementcan"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25016584_1248753311891192_7797948622686912512_n.jpg"",""id"":""3913646610""}",1480976768,1.78664e+16,2016-12-03_09-53-37,C'est magnifique,[],[],magnifique,['magnifique'],[u'magnifiqu']
5,"{""username"":""environnementcan"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25016584_1248753311891192_7797948622686912512_n.jpg"",""id"":""3913646610""}",1480976741,1.78563e+16,2016-12-04_09-41-32,,[],[],nan,['nan'],[u'nan']
6,"{""username"":""jonislegendary"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23823309_159463644660568_2334671147532025856_n.jpg"",""id"":""181680414""}",1481035728,1.78663e+16,2016-12-05_08-19-35,,[],[],nan,['nan'],[u'nan']
7,"{""username"":""winterwooliesshop"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/927110_580428148734987_2015828798_a.jpg"",""id"":""810828740""}",1481215180,1.78569e+16,2016-12-06_14-18-03,Beautiful,[],[],Beautiful,['Beautiful'],[u'beauti']
8,"{""username"":""bribrigitte50"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12725012_1510530032590161_1935761830_a.jpg"",""id"":""3034681817""}",1488456657,1.78505e+16,2016-12-07_13-12-09,J'ai une photo semblable à celle-ci. Magnifique!,[],[],ai une photo semblable celle ci Magnifique,"['ai', 'une', 'photo', 'semblable', 'celle', 'ci', 'Magnifique']","['ai', u'une', u'photo', u'semblabl', u'cell', 'ci', u'magnifiqu']"
9,"{""username"":""auroracentreyukon"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15048128_1593320697642701_5306924709776982016_n.jpg"",""id"":""3281798863""}",1481283837,1.78453e+16,2016-12-08_13-17-35,this image looks cool!,[],[],image looks cool,"['image', 'looks', 'cool']","[u'imag', u'look', u'cool']"
10,"{""username"":""caseyjaymoore"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25017942_342665769536512_6852985758060380160_n.jpg"",""id"":""174400683""}",1481564130,1.78671e+16,2016-12-11_14-35-15,,[],[],nan,['nan'],[u'nan']
11,"{""username"":""michellesavoieb"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024745_143680169746376_6982202335946604544_n.jpg"",""id"":""230242731""}",1485822855,1.78586e+16,2016-12-19_08-48-26,"J'ai commander la mienne il y a deux mois de cela, et je n'ai toujours rien reçu... .canada",[],[],ai commander la mienne il deux mois de cela et je ai toujours rien canada,"['ai', 'commander', 'la', 'mienne', 'il', 'deux', 'mois', 'de', 'cela', 'et', 'je', 'ai', 'toujours', 'rien', 'canada']","['ai', u'command', 'la', u'mienn', 'il', u'deux', u'moi', 'de', u'cela', 'et', 'je', 'ai', u'toujour', u'rien', u'canada']"
12,"{""username"":""tysonjerry"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16123068_1773077643014480_6206156652421316608_a.jpg"",""id"":""180376404""}",1482174974,1.78457e+16,2016-12-19_08-48-26,Like it!,[],[],Like,['Like'],[u'like']
13,"{""username"":""elliottkemmet"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13166908_516146461927253_1664531474_a.jpg"",""id"":""6637646""}",1482557522,1.78575e+16,2016-12-23_09-24-11,️️,[],[],,[],[]
14,"{""username"":""easyvegans"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23966785_1626814330674631_9059038440556855296_n.jpg"",""id"":""1988529050""}",1482551277,1.7857e+16,2016-12-23_09-24-11,,[],[],nan,['nan'],[u'nan']
15,"{""username"":""deuxevades"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20905175_155481628363098_5172971590417121280_a.jpg"",""id"":""4240552929""}",1482518182,1.78575e+16,2016-12-23_09-24-11,Magnifique! Quelle vue,[],[],Magnifique Quelle vue,"['Magnifique', 'Quelle', 'vue']","[u'magnifiqu', u'quell', u'vue']"
16,"{""username"":""elliottkemmet"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13166908_516146461927253_1664531474_a.jpg"",""id"":""6637646""}",1482950040,1.78478e+16,2016-12-26_11-03-41,"Hey, I'm trying to better myself as a photographer. Any comments or feedback on my work would be appreciated!",[],[],Hey trying better photographer comments feedback work would appreciated,"['Hey', 'trying', 'better', 'photographer', 'comments', 'feedback', 'work', 'would', 'appreciated']","[u'hey', u'tri', u'better', u'photograph', u'comment', u'feedback', u'work', u'would', u'appreci']"
17,"{""username"":""elliottkemmet"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13166908_516146461927253_1664531474_a.jpg"",""id"":""6637646""}",1482949638,1.78684e+16,2016-12-27_13-40-10,"Hey, I'm trying to better myself as a photographer. Any comments or feedback on my work would be appreciated!",[],[],Hey trying better photographer comments feedback work would appreciated,"['Hey', 'trying', 'better', 'photographer', 'comments', 'feedback', 'work', 'would', 'appreciated']","[u'hey', u'tri', u'better', u'photograph', u'comment', u'feedback', u'work', u'would', u'appreci']"
18,"{""username"":""now.its.chow.time"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14591059_1418820948145864_5665552335804301312_a.jpg"",""id"":""4060708924""}",1483051667,1.78628e+16,2016-12-28_10-36-24,Thank you for sharing my photo! what an honor!,[],[],Thank sharing photo honor,"['Thank', 'sharing', 'photo', 'honor']","[u'thank', u'share', u'photo', u'honor']"
19,"{""username"":""deuxevades"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20905175_155481628363098_5172971590417121280_a.jpg"",""id"":""4240552929""}",1484266143,1.78688e+16,2016-12-29_11-49-48,On participe ! On a vraiment envie de découvrir les parcs Canada de Labrador et Terre-Neuve!,[],[],participe vraiment envie de couvrir les parcs Canada de Labrador et Terre Neuve,"['participe', 'vraiment', 'envie', 'de', 'couvrir', 'les', 'parcs', 'Canada', 'de', 'Labrador', 'et', 'Terre', 'Neuve']","[u'particip', u'vraiment', u'envi', 'de', u'couvrir', u'les', u'parc', u'canada', 'de', u'labrador', 'et', u'terr', u'neuv']"
20,"{""username"":""fishingwithbrando"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13643704_1230785246954111_771658148_a.jpg"",""id"":""3473359""}",1484253614,1.78484e+16,2017-01-03_07-15-51,,['#picoftheday'],[],nan,['nan'],[u'nan']
21,"{""username"":""leannetr"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12224115_885246834923671_1339679272_a.jpg"",""id"":""43354363""}",1483560723,1.78686e+16,2017-01-03_07-15-51,Vous devriez mettre en vedette tous les parcs nationaux en ordre de leur création!! Ce serait cool,[],[],Vous devriez mettre en vedette tous les parcs nationaux en ordre de leur ation Ce serait cool,"['Vous', 'devriez', 'mettre', 'en', 'vedette', 'tous', 'les', 'parcs', 'nationaux', 'en', 'ordre', 'de', 'leur', 'ation', 'Ce', 'serait', 'cool']","[u'vous', u'devriez', u'mettr', 'en', u'vedett', u'tous', u'les', u'parc', u'nationaux', 'en', u'ordr', 'de', u'leur', u'ation', 'ce', u'serait', u'cool']"
22,"{""username"":""deuxevades"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20905175_155481628363098_5172971590417121280_a.jpg"",""id"":""4240552929""}",1483460128,1.78682e+16,2017-01-03_07-15-51,On a hâte d'y aller pendant notre voyage dans l'ouest. Suivez nous afin que l'on vous taggue sur nos photos .canada On a nos passes pour en poche !,[],[],te aller pendant notre voyage dans ouest Suivez nous afin que vous taggue sur nos photos canada nos passes pour en poche,"['te', 'aller', 'pendant', 'notre', 'voyage', 'dans', 'ouest', 'Suivez', 'nous', 'afin', 'que', 'vous', 'taggue', 'sur', 'nos', 'photos', 'canada', 'nos', 'passes', 'pour', 'en', 'poche']","['te', u'aller', u'pendant', u'notr', u'voyag', u'dan', u'ouest', u'suivez', u'nous', u'afin', u'que', u'vous', u'taggu', u'sur', u'nos', u'photo', u'canada', u'nos', u'pass', u'pour', 'en', u'poch']"
23,"{""username"":""environnementcan"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25016584_1248753311891192_7797948622686912512_n.jpg"",""id"":""3913646610""}",1483457282,1.78577e+16,2017-01-03_07-15-51,Magnifique!,[],[],Magnifique,['Magnifique'],[u'magnifiqu']
24,"{""username"":""eeniemoni"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16789998_113828882476501_237848498509185024_a.jpg"",""id"":""2159342848""}",1483805253,1.78694e+16,2017-01-06_10-57-04,,[],[],nan,['nan'],[u'nan']
25,"{""username"":""rmbriggs"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12357734_734408083329816_1254200429_a.jpg"",""id"":""275066675""}",1483812025,1.78584e+16,2017-01-07_09-43-19,This is a beautiful park. It is unfortunate that the point has shrunk to almost nothing now. It used to stretch out almost a KM when I was a kid. Sediment mining in Lake Erie is a potential cause for the shrinking landmark. .,['#conservation'],[],beautiful park unfortunate point shrunk almost nothing used stretch almost KM kid Sediment mining Lake Erie potential cause shrinking landmark,"['beautiful', 'park', 'unfortunate', 'point', 'shrunk', 'almost', 'nothing', 'used', 'stretch', 'almost', 'KM', 'kid', 'Sediment', 'mining', 'Lake', 'Erie', 'potential', 'cause', 'shrinking', 'landmark']","[u'beauti', u'park', u'unfortun', u'point', u'shrunk', u'almost', u'noth', u'use', u'stretch', u'almost', 'km', u'kid', u'sediment', u'mine', u'lake', u'eri', u'potenti', u'caus', u'shrink', u'landmark']"
26,"{""username"":""parcs.canada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19424984_179461979254361_6970625818535919616_n.jpg"",""id"":""4141034395""}",1484101607,1.78588e+16,2017-01-08_12-23-57,Il se peut que cela prenne un peu de temps puisque nous avons beaucoup de commandes en ligne! Il n'y a pas de date limite donc vous pouvez commander n'importe quand en ou vous procurer la carte en personne à nos portes d'entrée ou dans nos centres des visiteurs!,[],[],Il se peut que cela prenne un peu de temps puisque nous avons beaucoup de commandes en ligne Il pas de date limite donc vous pouvez commander importe quand en ou vous procurer la carte en personne nos portes ou dans nos centres des visiteurs,"['Il', 'se', 'peut', 'que', 'cela', 'prenne', 'un', 'peu', 'de', 'temps', 'puisque', 'nous', 'avons', 'beaucoup', 'de', 'commandes', 'en', 'ligne', 'Il', 'pas', 'de', 'date', 'limite', 'donc', 'vous', 'pouvez', 'commander', 'importe', 'quand', 'en', 'ou', 'vous', 'procurer', 'la', 'carte', 'en', 'personne', 'nos', 'portes', 'ou', 'dans', 'nos', 'centres', 'des', 'visiteurs']","['il', 'se', u'peut', u'que', u'cela', u'prenn', 'un', u'peu', 'de', u'temp', u'puisqu', u'nous', u'avon', u'beaucoup', 'de', u'command', 'en', u'lign', 'il', u'pas', 'de', u'date', u'limit', u'donc', u'vous', u'pouvez', u'command', u'import', u'quand', 'en', 'ou', u'vous', u'procur', 'la', u'cart', 'en', u'personn', u'nos', u'port', 'ou', u'dan', u'nos', u'centr', u'des', u'visiteur']"
27,"{""username"":""alexiahairstyleart"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22794011_125913748106919_8178510994587254784_n.jpg"",""id"":""1680362008""}",1484079889,1.78632e+16,2017-01-08_12-23-57,Je n'arrive pas a commander la carte sur le site sa ne marche pas,[],[],arrive commander carte site marche,"['arrive', 'commander', 'carte', 'site', 'marche']","[u'arriv', u'command', u'cart', u'site', u'march']"
28,"{""username"":""myrvezy"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13744275_1744066059212634_320013516_a.jpg"",""id"":""3483840575""}",1483992408,1.78482e+16,2017-01-09_11-02-11,Really interesting shot!,[],[],Really interesting shot,"['Really', 'interesting', 'shot']","[u'realli', u'interest', u'shot']"
29,"{""username"":""tobrook"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10995257_336176353245266_975761858_a.jpg"",""id"":""5643412""}",1484271190,1.78607e+16,2017-01-12_14-43-22,Super !,[],[],Super,['Super'],[u'super']
30,"{""username"":""deuxevades"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20905175_155481628363098_5172971590417121280_a.jpg"",""id"":""4240552929""}",1484517765,1.78471e+16,2017-01-15_12-22-37,C'est sur que non! On aime ça la neige!,[],[],est sur que non aime la neige,"['est', 'sur', 'que', 'non', 'aime', 'la', 'neige']","[u'est', u'sur', u'que', u'non', u'aim', 'la', u'neig']"
31,"{""username"":""buzmakov_tim"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26072057_1582575021821394_6938948308719108096_n.jpg"",""id"":""1535174540""}",1484641761,1.78472e+16,2017-01-16_11-22-23,Super cool!,[],[],Super cool,"['Super', 'cool']","[u'super', u'cool']"
32,"{""username"":""aziz_zeri"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25015548_529807657378630_377173767257849856_n.jpg"",""id"":""2542531663""}",1496117865,1.78817e+16,2017-01-17_14-15-23,bsh ma ychbhc l heda heda bogos bzf,[],[],bsh ychbhc heda heda bogos bzf,"['bsh', 'ychbhc', 'heda', 'heda', 'bogos', 'bzf']","[u'bsh', u'ychbhc', u'heda', u'heda', u'bogo', u'bzf']"
33,"{""username"":""aziz_zeri"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25015548_529807657378630_377173767257849856_n.jpg"",""id"":""2542531663""}",1496117769,1.7856e+16,2017-01-17_14-15-23,loup d mer saydto déjà,[],[],loup mer saydto,"['loup', 'mer', 'saydto']","[u'loup', u'mer', u'saydto']"
34,"{""username"":""lisaglazer"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24254033_454661254930837_2914595391527714816_n.jpg"",""id"":""19142010""}",1484773836,1.78591e+16,2017-01-18_12-57-41,Wow,[],[],Wow,['Wow'],[u'wow']
35,"{""username"":""emilyfines"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13329194_824707134328840_958609223_a.jpg"",""id"":""187935635""}",1484962204,1.78592e+16,2017-01-20_12-53-48,Marble Falls,[],[],Marble Falls,"['Marble', 'Falls']","[u'marbl', u'fall']"
36,"{""username"":""environnementcan"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25016584_1248753311891192_7797948622686912512_n.jpg"",""id"":""3913646610""}",1485189362,1.78698e+16,2017-01-22_17-41-10,‍️,[],[],,[],[]
37,"{""username"":""desfenetressurlemonde"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20837486_123396724973459_1677587927732846592_a.jpg"",""id"":""2197611193""}",1485169640,1.7858e+16,2017-01-22_17-41-10,Merci .canada La vue y est magique !,[],[],Merci canada La vue est magique,"['Merci', 'canada', 'La', 'vue', 'est', 'magique']","[u'merci', u'canada', 'la', u'vue', u'est', u'magiqu']"
38,"{""username"":""gus_lilienfeld"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26070687_328208234331956_622502458119159808_n.jpg"",""id"":""321924983""}",1485279636,1.78643e+16,2017-01-24_08-47-52,nice,[],[],nice,['nice'],[u'nice']
39,"{""username"":""camgrandebrune"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25008857_386070528502179_840690241319731200_n.jpg"",""id"":""12748470""}",1485378511,1.78591e+16,2017-01-25_12-58-34,,[],[],nan,['nan'],[u'nan']
40,"{""username"":""suofei21"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12135191_1130693627019880_1449217552_a.jpg"",""id"":""230928942""}",1485483200,1.787e+16,2017-01-26_13-06-39,J'ai toujours ete intriguée pas ce site!,"['#Omega3', '#poisson', '#produitcheznous', '#lhn100']",[],ai toujours ete pas ce site,"['ai', 'toujours', 'ete', 'pas', 'ce', 'site']","['ai', u'toujour', u'ete', u'pas', 'ce', u'site']"
41,"{""username"":""fromthebackwoods1"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17817745_1131383740323042_3095624294504333312_a.jpg"",""id"":""2125005886""}",1486641942,1.78489e+16,2017-01-28_15-48-44,,[],[],nan,['nan'],[u'nan']
