Unnamed: 0,owner,created_at,id,post_id,text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
262,"{""username"":""adventureaimie"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26152085_1747301648677206_275315469622181888_n.jpg"",""id"":""5402735915""}",1496162533,1.78601e+16,2017-05-30_06-03-28,"Slugs are so unique, I love them!!",[],[],Slugs unique love,"['Slugs', 'unique', 'love']","[u'slug', u'uniqu', u'love']"
263,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1496149877,1.78568e+16,2017-05-30_06-03-28,they are kind of cute! ...in their own way!,[],[],kind cute way,"['kind', 'cute', 'way']","[u'kind', u'cute', u'way']"
264,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1496149756,1.78696e+16,2017-05-30_06-03-28,Eeeeww... No slugs that size in (thank goodness!!),['#yeg'],[],Eeeeww slugs size thank goodness,"['Eeeeww', 'slugs', 'size', 'thank', 'goodness']","[u'eeeeww', u'slug', u'size', u'thank', u'good']"
265,"{""username"":""sullivanpepin11"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14722944_911117245686076_1688765537171013632_a.jpg"",""id"":""3552120253""}",1496525853,1.78586e+16,2017-06-02_14-00-27,World environment day is my daughter's birthday! She will love that,[],[],World environment day daughter birthday love,"['World', 'environment', 'day', 'daughter', 'birthday', 'love']","[u'world', u'environ', u'day', u'daughter', u'birthday', u'love']"
266,"{""username"":""wwfcanada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11328257_842212119202175_1227585863_a.jpg"",""id"":""280744318""}",1496437915,1.78696e+16,2017-06-02_14-00-27,We're ready! 🇨🇦,[],[],ready,['ready'],[u'readi']
267,"{""username"":""sky_fallblue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12362214_1531056540540985_1755824302_a.jpg"",""id"":""517496372""}",1496740669,1.7871e+16,2017-06-05_07-10-15,Terrific!,[],[],Terrific,['Terrific'],[u'terrif']
268,"{""username"":""troyjorgenson"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11142905_350434271817715_13054908_a.jpg"",""id"":""1832342989""}",1498885499,1.78643e+16,2017-06-08_07-14-10,Remember that day well with Dad!!,[],[],Remember day well Dad,"['Remember', 'day', 'well', 'Dad']","[u'rememb', u'day', u'well', u'dad']"
269,"{""username"":""alexmaclean"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22280921_314570832342789_3971896398546206720_n.jpg"",""id"":""230467791""}",1497112947,1.78845e+16,2017-06-09_12-54-29,dope,[],[],dope,['dope'],[u'dope']
270,"{""username"":""greenhausco"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11381785_125764554422842_173141679_a.jpg"",""id"":""1962603657""}",1497105785,1.78744e+16,2017-06-09_12-54-29,Here's a promo code for % off your first cleaning! Promo Code: INSTA25,[],[],promo code first cleaning Promo Code INSTA25,"['promo', 'code', 'first', 'cleaning', 'Promo', 'Code', 'INSTA25']","[u'promo', u'code', u'first', u'clean', u'promo', u'code', u'insta25']"
271,"{""username"":""chloevictoria86"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26071041_1372299806212417_8296037564846964736_n.jpg"",""id"":""50849885""}",1497434612,1.78591e+16,2017-06-12_12-51-00,,[],[],nan,['nan'],[u'nan']
272,"{""username"":""celticcat"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11424692_1617883105158851_621155069_a.jpg"",""id"":""18786786""}",1497313601,1.78776e+16,2017-06-12_12-51-00,It is still in service.,[],[],still service,"['still', 'service']","[u'still', u'servic']"
273,"{""username"":""dpaulusse"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19436723_1926618794278579_5473781612246204416_a.jpg"",""id"":""917770311""}",1497300292,1.78782e+16,2017-06-12_12-51-00,Is the Limnos research ship still sailing?,[],[],Limnos research ship still sailing,"['Limnos', 'research', 'ship', 'still', 'sailing']","[u'limno', u'research', u'ship', u'still', u'sail']"
274,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1497445035,1.78697e+16,2017-06-13_11-44-12,tell us more!!!!,[],[],tell us,"['tell', 'us']","[u'tell', 'us']"
275,"{""username"":""peeean"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14677407_1160865013949914_1713803199346900992_a.jpg"",""id"":""287032630""}",1497394703,1.78847e+16,2017-06-13_11-44-12,Worked with Andrew! Boot Island is wild!,[],[],Worked Andrew Boot Island wild,"['Worked', 'Andrew', 'Boot', 'Island', 'wild']","[u'work', u'andrew', u'boot', u'island', u'wild']"
276,"{""username"":""missmollyf"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15875989_784517105044647_2819696757682733056_n.jpg"",""id"":""6837113""}",1497394344,1.78721e+16,2017-06-13_11-44-12,Cool post!,[],[],Cool post,"['Cool', 'post']","[u'cool', u'post']"
277,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1497462303,1.78616e+16,2017-06-14_10-43-49,Fantastic! Go Jennie and team!,[],[],Fantastic Go Jennie team,"['Fantastic', 'Go', 'Jennie', 'team']","[u'fantast', 'go', u'jenni', u'team']"
278,"{""username"":""nzp_chasers"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12394199_1688940328052355_1145268928_a.jpg"",""id"":""2393468700""}",1497741601,1.78839e+16,2017-06-16_07-56-27,Nice shot!,[],[],Nice shot,"['Nice', 'shot']","[u'nice', u'shot']"
279,"{""username"":""adolwyn"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11386482_654385224695999_1534772317_a.jpg"",""id"":""681621""}",1497668051,1.78842e+16,2017-06-16_07-56-27,Beast mode! Awesome!,[],[],Beast mode Awesome,"['Beast', 'mode', 'Awesome']","[u'beast', u'mode', u'awesom']"
280,"{""username"":""kylefougere"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22857951_1487380531347896_6872555239673692160_n.jpg"",""id"":""2213252371""}",1497653367,1.78606e+16,2017-06-16_07-56-27,Wrong caption I suspect,[],[],Wrong caption suspect,"['Wrong', 'caption', 'suspect']","[u'wrong', u'caption', u'suspect']"
281,"{""username"":""keane_kokolsky"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22157788_1490142904400419_2574947453614686208_n.jpg"",""id"":""3022888121""}",1497639996,1.78618e+16,2017-06-16_07-56-27,excellent!,[],[],excellent,['excellent'],[u'excel']
282,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1497639649,1.78587e+16,2017-06-16_07-56-27,it is now fixed 🤦‍️🤷‍️,['#TGIF'],[],fixed,['fixed'],[u'fix']
283,"{""username"":""saugastormwater"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17818195_157894294735198_4742672814329298944_a.jpg"",""id"":""5050897372""}",1497630913,1.78754e+16,2017-06-16_07-56-27,Awesome shot!!!,[],[],Awesome shot,"['Awesome', 'shot']","[u'awesom', u'shot']"
284,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1497627068,1.78714e+16,2017-06-16_07-56-27,we know... mistakes happen after a long week This will be fixed soon! Stay tuned!,[],[],know mistakes happen long week fixed soon Stay tuned,"['know', 'mistakes', 'happen', 'long', 'week', 'fixed', 'soon', 'Stay', 'tuned']","[u'know', u'mistak', u'happen', u'long', u'week', u'fix', u'soon', u'stay', u'tune']"
285,"{""username"":""keane_kokolsky"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22157788_1490142904400419_2574947453614686208_n.jpg"",""id"":""3022888121""}",1497626371,1.78596e+16,2017-06-16_07-56-27,All I see is a supercell! Mammatus out of frame? 🤔,[],[],see supercell Mammatus frame,"['see', 'supercell', 'Mammatus', 'frame']","[u'see', u'supercel', u'mammatus', u'frame']"
286,"{""username"":""justinhobson85"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23161699_1974869156099006_3701657266735284224_n.jpg"",""id"":""52303788""}",1497626355,1.78727e+16,2017-06-16_07-56-27,Should say supercell or mesocyclone or...if you squint your eyes...wall cloud. Mammatus? Bahahaha,[],[],say supercell mesocyclone squint eyes wall cloud Mammatus Bahahaha,"['say', 'supercell', 'mesocyclone', 'squint', 'eyes', 'wall', 'cloud', 'Mammatus', 'Bahahaha']","[u'say', u'supercel', u'mesocyclon', u'squint', u'eye', u'wall', u'cloud', u'mammatus', u'bahahaha']"
287,"{""username"":""justinhobson85"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23161699_1974869156099006_3701657266735284224_n.jpg"",""id"":""52303788""}",1497626271,1.7878e+16,2017-06-16_07-56-27,lol. Who wrote this?,[],[],lol wrote,"['lol', 'wrote']","[u'lol', u'wrote']"
288,"{""username"":""ckstamms"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18950418_294442834349375_2244722085538562048_a.jpg"",""id"":""298165666""}",1497626072,1.786e+16,2017-06-16_07-56-27,No mammatus in that picture!,[],[],mammatus picture,"['mammatus', 'picture']","[u'mammatus', u'pictur']"
289,"{""username"":""justinhobson85"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23161699_1974869156099006_3701657266735284224_n.jpg"",""id"":""52303788""}",1497626015,1.78596e+16,2017-06-16_07-56-27,wrong!!!!,[],[],wrong,['wrong'],[u'wrong']
290,"{""username"":""jarvisely"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14350922_298082207245408_2068749628_a.jpg"",""id"":""31671481""}",1498319216,1.7879e+16,2017-06-22_08-01-29,Nice one!,[],[],Nice one,"['Nice', 'one']","[u'nice', u'one']"
291,"{""username"":""celebratecanada150"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18512881_1869537203262857_3078502635012096000_a.jpg"",""id"":""4969374995""}",1498311659,1.78725e+16,2017-06-22_08-01-29,Amazing 🇨🇦,[],[],Amazing,['Amazing'],[u'amaz']
292,"{""username"":""paulamulliganshephard"",""profile_pic_url"":""https://scontent-ort2-1.cdninstagram.com/t51.2885-19/11906329_960233084022564_1448528159_a.jpg"",""id"":""1744069843""}",1498173499,1.78723e+16,2017-06-22_08-01-29,Birdman of Aurora!!!!,[],[],Birdman Aurora,"['Birdman', 'Aurora']","[u'birdman', u'aurora']"
293,"{""username"":""janmul66"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26065757_744534699070758_2250835091016122368_n.jpg"",""id"":""3425905389""}",1498159376,1.78847e+16,2017-06-22_08-01-29,Great work Nicholas S!,[],[],Great work Nicholas,"['Great', 'work', 'Nicholas']","[u'great', u'work', u'nichola']"
294,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1498655775,1.78636e+16,2017-06-27_13-49-23,,[],[],nan,['nan'],[u'nan']
295,"{""username"":""jarvisely"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14350922_298082207245408_2068749628_a.jpg"",""id"":""31671481""}",1498640371,1.78869e+16,2017-06-27_13-49-23,Inspiring!,[],[],Inspiring,['Inspiring'],[u'inspir']
296,"{""username"":""anomaly113"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26155542_1818448344864656_9116126802257903616_n.jpg"",""id"":""145960016""}",1498627279,1.78865e+16,2017-06-27_13-49-23,You truly do!,[],[],truly,['truly'],[u'truli']
297,"{""username"":""nellleo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10431850_1491584911076355_463691944_a.jpg"",""id"":""862979""}",1498611497,1.78615e+16,2017-06-27_13-49-23,"yeah, and I think your social media team is pretty amazing too.",[],[],yeah think social media team pretty amazing,"['yeah', 'think', 'social', 'media', 'team', 'pretty', 'amazing']","[u'yeah', u'think', u'social', u'media', u'team', u'pretti', u'amaz']"
298,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1498607828,1.78798e+16,2017-06-27_13-49-23,amazing right??? We have amazing photographers here at ECCC!,[],[],amazing right amazing photographers ECCC,"['amazing', 'right', 'amazing', 'photographers', 'ECCC']","[u'amaz', u'right', u'amaz', u'photograph', u'eccc']"
299,"{""username"":""nellleo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10431850_1491584911076355_463691944_a.jpg"",""id"":""862979""}",1498602147,1.7861e+16,2017-06-27_13-49-23,Whoa!,[],[],Whoa,['Whoa'],[u'whoa']
300,"{""username"":""sunrayswanderings"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19228501_1311594168947614_6941768929706508288_a.jpg"",""id"":""5611509957""}",1498600956,1.78854e+16,2017-06-27_13-49-23,Ahh this is so awesome!!,[],[],Ahh awesome,"['Ahh', 'awesome']","[u'ahh', u'awesom']"
301,"{""username"":""anomaly113"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26155542_1818448344864656_9116126802257903616_n.jpg"",""id"":""145960016""}",1498598966,1.78637e+16,2017-06-27_13-49-23,Beautiful!!!,[],[],Beautiful,['Beautiful'],[u'beauti']
302,"{""username"":""yorktonstormhunter"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11939353_480374355476769_1559396951_a.jpg"",""id"":""548208151""}",1498930804,1.78614e+16,2017-07-01_10-18-05,That's cool!,[],[],cool,['cool'],[u'cool']
303,"{""username"":""jo_doerbecker"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19120895_1243046635805005_3259708911548104704_a.jpg"",""id"":""1655648185""}",1499565346,1.78617e+16,2017-07-04_13-37-20,Great work ladies!,[],[],Great work ladies,"['Great', 'work', 'ladies']","[u'great', u'work', u'ladi']"
304,"{""username"":""valquirit_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26071433_165800677482499_563742082829647872_n.jpg"",""id"":""28590017""}",1499271790,1.78603e+16,2017-07-04_13-37-20,Amazing!,[],[],Amazing,['Amazing'],[u'amaz']
305,"{""username"":""masonunrau"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14032804_286521258386395_2118402525_a.jpg"",""id"":""22039802""}",1499263529,1.78724e+16,2017-07-04_13-37-20,Great story and awesome work,[],[],Great story awesome work,"['Great', 'story', 'awesome', 'work']","[u'great', u'stori', u'awesom', u'work']"
306,"{""username"":""nellleo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10431850_1491584911076355_463691944_a.jpg"",""id"":""862979""}",1499301035,1.7887e+16,2017-07-05_14-46-01,I thought you tag them very slowly.,[],[],thought tag slowly,"['thought', 'tag', 'slowly']","[u'thought', u'tag', u'slowli']"
307,"{""username"":""sunnygirl1952"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14733547_1691174404530079_2939419782807552000_a.jpg"",""id"":""4120202799""}",1499378067,1.78648e+16,2017-07-06_13-49-37,Absolutely!,[],[],Absolutely,['Absolutely'],[u'absolut']
308,"{""username"":""blakeehaskell"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19121160_311925579212982_7740172559412363264_a.jpg"",""id"":""315721940""}",1499375736,1.78615e+16,2017-07-06_13-49-37,Cool! Any information on how to apply for similar coop positions?,[],[],Cool information apply similar coop positions,"['Cool', 'information', 'apply', 'similar', 'coop', 'positions']","[u'cool', u'inform', u'appli', u'similar', u'coop', u'posit']"
309,"{""username"":""tremals"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12256854_1192987947402464_2047935837_a.jpg"",""id"":""200676227""}",1499731138,1.78795e+16,2017-07-10_13-38-09,Do you ever get ticks during your jaunts?,[],[],ever get ticks jaunts,"['ever', 'get', 'ticks', 'jaunts']","[u'ever', u'get', u'tick', u'jaunt']"
310,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1499719169,1.78631e+16,2017-07-10_13-38-09,Go Kerry!,[],[],Go Kerry,"['Go', 'Kerry']","['go', u'kerri']"
311,"{""username"":""ryanwunsch77"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11312524_1074831915860609_1525575592_a.jpg"",""id"":""1163955261""}",1500216995,1.78884e+16,2017-07-12_14-44-37,Mr Didiuk,[],[],Mr Didiuk,"['Mr', 'Didiuk']","['mr', u'didiuk']"
312,"{""username"":""nellleo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10431850_1491584911076355_463691944_a.jpg"",""id"":""862979""}",1499904638,1.789e+16,2017-07-12_14-44-37,ermagerd. Snehk!,[],[],ermagerd Snehk,"['ermagerd', 'Snehk']","[u'ermagerd', u'snehk']"
313,"{""username"":""janmul66"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26065757_744534699070758_2250835091016122368_n.jpg"",""id"":""3425905389""}",1499902419,1.78892e+16,2017-07-12_14-44-37,,[],[],nan,['nan'],[u'nan']
314,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1499896387,1.78795e+16,2017-07-12_14-44-37,That's downright hystorical! Go Andy!!,[],[],downright hystorical Go Andy,"['downright', 'hystorical', 'Go', 'Andy']","[u'downright', u'hystor', 'go', u'andi']"
315,"{""username"":""wwfcanada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11328257_842212119202175_1227585863_a.jpg"",""id"":""280744318""}",1500639862,1.78894e+16,2017-07-19_11-44-09,,[],[],nan,['nan'],[u'nan']
316,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1501026588,1.78777e+16,2017-07-25_13-28-53,That. Is. Awesome.,[],[],Awesome,['Awesome'],[u'awesom']
317,"{""username"":""reply.io"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23735320_1978082999114124_9044710506966810624_n.jpg"",""id"":""4987368711""}",1502054246,1.78922e+16,2017-07-27_12-22-31,nice,[],[],nice,['nice'],[u'nice']
318,"{""username"":""sunnygirl1952"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14733547_1691174404530079_2939419782807552000_a.jpg"",""id"":""4120202799""}",1501208995,1.78647e+16,2017-07-27_12-22-31,A at .....!,"['#typicalday', '#environmentcanada', '#nothingtypicalaboutthis']",[],,[],[]
319,"{""username"":""masonunrau"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14032804_286521258386395_2118402525_a.jpg"",""id"":""22039802""}",1501613714,1.78692e+16,2017-08-01_11-24-26,Cool photo!,[],[],Cool photo,"['Cool', 'photo']","[u'cool', u'photo']"
320,"{""username"":""masonunrau"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14032804_286521258386395_2118402525_a.jpg"",""id"":""22039802""}",1501818235,1.7877e+16,2017-08-03_13-17-08,Such a picturesque nest,[],[],Such picturesque nest,"['Such', 'picturesque', 'nest']","[u'such', u'picturesqu', u'nest']"
321,"{""username"":""abdelhakfes57"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25022367_314261475731608_8983723135299747840_n.jpg"",""id"":""5520857428""}",1502231668,1.788e+16,2017-08-07_11-00-22,,[],[],nan,['nan'],[u'nan']
322,"{""username"":""autohotcanada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19985796_1844507619101227_7243249421700300800_a.jpg"",""id"":""5718463371""}",1502465982,1.78524e+16,2017-08-09_08-23-50,Awesome!,[],[],Awesome,['Awesome'],[u'awesom']
323,"{""username"":""masonunrau"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14032804_286521258386395_2118402525_a.jpg"",""id"":""22039802""}",1502337192,1.78929e+16,2017-08-09_13-29-05,I agree! Let's hope it stays that way,[],[],agree Let hope stays way,"['agree', 'Let', 'hope', 'stays', 'way']","[u'agre', u'let', u'hope', u'stay', u'way']"
324,"{""username"":""oysterboyz"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19985737_1712121002431208_1414970550396125184_a.jpg"",""id"":""1515465666""}",1504059865,1.78719e+16,2017-08-11_08-27-08,,['#eventplan'],[],nan,['nan'],[u'nan']
325,"{""username"":""narrativedigitalmarketing"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19120732_1480718028660435_3520019333101125632_a.jpg"",""id"":""5403254982""}",1502794157,1.7867e+16,2017-08-11_08-27-08,Absolutely stunning.,[],[],Absolutely stunning,"['Absolutely', 'stunning']","[u'absolut', u'stun']"
326,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1502475459,1.78533e+16,2017-08-11_08-27-08,we will seek permission and get back to you!,[],[],seek permission get back,"['seek', 'permission', 'get', 'back']","[u'seek', u'permiss', u'get', u'back']"
327,"{""username"":""nellleo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10431850_1491584911076355_463691944_a.jpg"",""id"":""862979""}",1502467071,1.7869e+16,2017-08-11_08-27-08,Can you please send me one of the penguins that can fly? Will DM you my address,[],[],please send one penguins fly DM address,"['please', 'send', 'one', 'penguins', 'fly', 'DM', 'address']","[u'pleas', u'send', u'one', u'penguin', u'fli', 'dm', u'address']"
328,"{""username"":""chatshell"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25036481_1516077081839012_611027246102085632_n.jpg"",""id"":""266076344""}",1502881180,1.78859e+16,2017-08-15_12-48-53,Great pic!,[],[],Great pic,"['Great', 'pic']","[u'great', u'pic']"
329,"{""username"":""oysterboyz"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19985737_1712121002431208_1414970550396125184_a.jpg"",""id"":""1515465666""}",1502838008,1.78689e+16,2017-08-15_12-48-53,That HRG tho,[],[],HRG tho,"['HRG', 'tho']","[u'hrg', u'tho']"
330,"{""username"":""doogie_bliss"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20226017_1596010397096336_2671289668917526528_a.jpg"",""id"":""1694764788""}",1504304082,1.78973e+16,2017-09-01_13-16-14,"My, my, my...... a young Bill Appleby. HEY Bill!",[],[],young Bill Appleby HEY Bill,"['young', 'Bill', 'Appleby', 'HEY', 'Bill']","[u'young', u'bill', u'applebi', u'hey', u'bill']"
331,"{""username"":""reneeturza"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10964085_1435971263361744_157694490_a.jpg"",""id"":""1709762412""}",1504663278,1.78966e+16,2017-09-05_14-09-00,is this you?,[],[],,[],[]
332,"{""username"":""edkellaway13"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14736411_1377933818897762_2119535926437740544_a.jpg"",""id"":""295238602""}",1504659697,1.78972e+16,2017-09-05_14-09-00,".zauner fire me up, found like areas this summer with these beauties",[],[],zauner fire found like areas summer beauties,"['zauner', 'fire', 'found', 'like', 'areas', 'summer', 'beauties']","[u'zauner', u'fire', u'found', u'like', u'area', u'summer', u'beauti']"
333,"{""username"":""ben.zauner"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13355499_446727612164325_1048186390_a.jpg"",""id"":""451508408""}",1504650143,1.78977e+16,2017-09-05_14-09-00,,[],[],nan,['nan'],[u'nan']
334,"{""username"":""aaronrphotography"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13636119_297879243894402_842509726_a.jpg"",""id"":""3032374484""}",1507474925,1.78435e+16,2017-09-15_13-37-31,awesome capture! ...,[],[],awesome capture,"['awesome', 'capture']","[u'awesom', u'captur']"
335,"{""username"":""nichitabobic"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26305005_123233708377243_1816923779280928768_n.jpg"",""id"":""185425927""}",1506595618,1.78727e+16,2017-09-15_13-37-31,,[],[],nan,['nan'],[u'nan']
336,"{""username"":""abdelhakfes57"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25022367_314261475731608_8983723135299747840_n.jpg"",""id"":""5520857428""}",1505573979,1.7898e+16,2017-09-15_13-37-31,,[],[],nan,['nan'],[u'nan']
337,"{""username"":""curiouswolf730"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22351969_138146180150176_8389841102290550784_n.jpg"",""id"":""4011094413""}",1505603957,1.78735e+16,2017-09-16_10-53-51,Eh,[],[],Eh,['Eh'],['eh']
