,owner,created_at,id,post_id,text_cleaned,hashtags,urls
5664,"{""username"":""disguisedzines"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25036997_254817841717780_6177961399008886784_n.jpg"",""id"":""1406119487""}",1506303356,1.79E+16,2017-09-24_17-02-45,Killing it,[],[]
5665,"{""username"":""life_live1597"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/25009814_141677166490178_5002051721900326912_n.jpg"",""id"":""5681926835""}",1506302558,1.79E+16,2017-09-24_17-02-45,Do you need a loan if (yes) contact Ms Elizabeth perry I just got my loan there email is(elizabethperryloancompany.com),[],[]
5666,"{""username"":""elkew_59"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20905637_268121020355483_7723997570841706496_a.jpg"",""id"":""3121198235""}",1506300644,1.79E+16,2017-09-24_17-02-45,Gorgeous!!,[],[]
5667,"{""username"":""shaunjulius"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13534421_1216210121757751_1941166519_a.jpg"",""id"":""144851800""}",1506299340,1.79E+16,2017-09-24_17-02-45,,[],[]
5668,"{""username"":""kimychunga"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11934911_863213287102113_1836528681_a.jpg"",""id"":""41395658""}",1506299184,1.79E+16,2017-09-24_17-02-45,One of my fav pics so far! Great job .j.fernandez! Keep up the great work .canada,[],[]
5669,"{""username"":""hiphiparray"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21480452_237595973431539_2334563197824008192_a.jpg"",""id"":""1768034952""}",1506299081,1.79E+16,2017-09-24_17-02-45,,[],[]
5670,"{""username"":""i_mendicuti"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25038187_205835999990413_954404753226334208_n.jpg"",""id"":""4965786433""}",1506298829,1.79E+16,2017-09-24_17-02-45,,[],[]
5671,"{""username"":""natchamp"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21819787_811776192329065_7694927256497422336_n.jpg"",""id"":""26553916""}",1506298073,1.79E+16,2017-09-24_17-02-45,,[],[]
5672,"{""username"":""wanderlustingwheels"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21294901_1941072452827432_2657054901758066688_n.jpg"",""id"":""5766982097""}",1506297920,1.79E+16,2017-09-24_17-02-45,Wow that sky is stunning,[],[]
5673,"{""username"":""stephmontaniphotography"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23507790_1954820381510924_1147953567475171328_n.jpg"",""id"":""5151594628""}",1506297824,1.79E+16,2017-09-24_17-02-45,Beautiful photo!,[],[]
5674,"{""username"":""laurietherealtor"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14733454_759018077570726_5404163185970249728_a.jpg"",""id"":""3136531299""}",1508338351,1.79E+16,2017-09-25_17-45-01,Beautiful gallery!,[],[]
5675,"{""username"":""h03in____"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26154663_1996574880616282_1953181960343912448_n.jpg"",""id"":""3130513451""}",1506811078,1.79E+16,2017-09-25_17-45-01,,[],[]
5676,"{""username"":""alpinenapping"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22157690_265975640579047_8886674256142794752_n.jpg"",""id"":""2157841919""}",1506716414,1.79E+16,2017-09-25_17-45-01,,[],[]
5677,"{""username"":""crystalwithakandi"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11094506_1382672268724418_60696109_a.jpg"",""id"":""1815690360""}",1506441076,1.79E+16,2017-09-25_17-45-01,Beautiful!!!,[],[]
5678,"{""username"":""nephro_maheo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26278477_208447609731278_7031476197926109184_n.jpg"",""id"":""4025847123""}",1506425351,1.79E+16,2017-09-25_17-45-01,Wow amazing,[],[]
5679,"{""username"":""dduerds"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19227667_1860590547525033_7853450290324832256_a.jpg"",""id"":""145819629""}",1506402659,1.79E+16,2017-09-25_17-45-01,Was blown away by Pender this year!,[],[]
5680,"{""username"":""wanderlustingwheels"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21294901_1941072452827432_2657054901758066688_n.jpg"",""id"":""5766982097""}",1506387537,1.79E+16,2017-09-25_17-45-01,Beautiful sunset,[],[]
5681,"{""username"":""patrick_oleary_art"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22344101_359990071090250_6184428546014838784_n.jpg"",""id"":""4022584272""}",1506386948,1.79E+16,2017-09-25_17-45-01,Cool,[],[]
5682,"{""username"":""alpinenapping"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22157690_265975640579047_8886674256142794752_n.jpg"",""id"":""2157841919""}",1506716408,1.79E+16,2017-09-26_16-49-57,Love this,[],[]
5683,"{""username"":""lindafullum"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15306803_237047126731271_9086951737956237312_a.jpg"",""id"":""4241875957""}",1506510833,1.78E+16,2017-09-26_16-49-57,"We spent a day eloring there this summer, paradise",[],[]
5684,"{""username"":""martinab.18"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23279489_158553734752845_5416227792054386688_n.jpg"",""id"":""5680930315""}",1506488026,1.79E+16,2017-09-26_16-49-57,So beautiful,[],[]
5685,"{""username"":""aheartforadventure"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20589879_465403387149450_6410076502724968448_a.jpg"",""id"":""5824800480""}",1506477453,1.79E+16,2017-09-26_16-49-57,One of our favourite places to visit this summer wish we could come back and breathe in the crisp morning air... can't wait for our next trip there!,[],[]
5686,"{""username"":""alpinenapping"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22157690_265975640579047_8886674256142794752_n.jpg"",""id"":""2157841919""}",1506716402,1.79E+16,2017-09-27_16-29-22,Very cool,[],[]
5687,"{""username"":""hannamarie15"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/10011303_934718163283181_678628936_a.jpg"",""id"":""187116300""}",1506700407,1.79E+16,2017-09-27_16-29-22,let's go back!!,[],[]
5688,"{""username"":""crisper1"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14240650_1218573708205201_1618579801_a.jpg"",""id"":""275693887""}",1506684104,1.79E+16,2017-09-27_16-29-22,looks familiar !,[],[]
5689,"{""username"":""amcdon22"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20902311_734209726783660_2831012141081821184_a.jpg"",""id"":""1229997280""}",1506650165,1.79E+16,2017-09-27_16-29-22,"Alexander Graham Bell once said, “I have travelled around the globe. I have seen the Canadian and American Rockies, the Andes, the Alps and the Highlands of Scotland, but for simple beauty, Cape Breton outrivals them all.”",[],[]
5690,"{""username"":""nataliecalio"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26067589_713458398847646_9071670145532821504_n.jpg"",""id"":""243086846""}",1506646630,1.78E+16,2017-09-27_16-29-22,,[],[]
5691,"{""username"":""parks.canada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15538440_589970811191426_444632099861823488_n.jpg"",""id"":""4143631778""}",1506646479,1.79E+16,2017-09-27_16-29-22,We're so glad to hear it!,[],[]
5692,"{""username"":""parks.canada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15538440_589970811191426_444632099861823488_n.jpg"",""id"":""4143631778""}",1506646447,1.78E+16,2017-09-27_16-29-22,have fun!,[],[]
5693,"{""username"":""jeanne5878"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13774772_317471818587397_280724426_a.jpg"",""id"":""3652198669""}",1506622707,1.78E+16,2017-09-27_16-29-22,cape breton island is the *best*,[],[]
5694,"{""username"":""shannonmontgo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16122394_1193328277454021_1859677146465697792_n.jpg"",""id"":""24814080""}",1506619690,1.79E+16,2017-09-27_16-29-22,oooooooh yeah,[],[]
5695,"{""username"":""charbs__adventurer_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25012653_573153436361446_3437535628642746368_n.jpg"",""id"":""2215428493""}",1506614805,1.78E+16,2017-09-27_16-29-22,We are currently on the Yukon 🇨🇦for an artistic project ! Hope you will follow this adventure,[],[]
5696,"{""username"":""brownies_travel_world"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20766869_235238686998938_4974915804991586304_a.jpg"",""id"":""1368373002""}",1506588514,1.79E+16,2017-09-27_16-29-22,Great ️,[],[]
5697,"{""username"":""maheshgvellys_photography"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23101176_942231559263552_7157630575799435264_n.jpg"",""id"":""201516294""}",1506581590,1.78E+16,2017-09-27_16-29-22,Loved it !!,[],[]
5698,"{""username"":""rhondammk"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21148048_1699982733643997_522077373890297856_a.jpg"",""id"":""243640291""}",1506577943,1.79E+16,2017-09-27_16-29-22,One day I'll make it out East to see its amazing beauty,['#oneday'],[]
5699,"{""username"":""patrick_oleary_art"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22344101_359990071090250_6184428546014838784_n.jpg"",""id"":""4022584272""}",1506573790,1.79E+16,2017-09-27_16-29-22,Beautiful,[],[]
5700,"{""username"":""hasigomone82"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13392742_1630767777244072_435808586_a.jpg"",""id"":""320824750""}",1506570587,1.79E+16,2017-09-27_16-29-22,"We were there just days ago! So happy to find this exact spot, saw so many pics of this place! Breathtaking Cape Breton, you stole my heart!!",[],[]
5701,"{""username"":""waterloo_ali"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/15625550_1910518895842718_6212477023214895104_a.jpg"",""id"":""1496497439""}",1506565171,1.79E+16,2017-09-27_16-29-22,On our way in a few days!!,[],[]
5702,"{""username"":""tinytakeoffs"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21224479_1542448219148692_2333172865370685440_a.jpg"",""id"":""5964287310""}",1506563080,1.79E+16,2017-09-27_16-29-22,Would love for everyone to check out our Cape Breton Highlands video over at !!,['#tinytakeoffs'],[]
5703,"{""username"":""kkoktan"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13116846_222800728105585_2039583480_a.jpg"",""id"":""3263121095""}",1506561763,1.79E+16,2017-09-27_16-29-22,️🇨🇦,[],[]
5704,"{""username"":""kaitodonnell"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25011300_179393289465223_8646275023801155584_n.jpg"",""id"":""16905620""}",1506557354,1.79E+16,2017-09-27_16-29-22,.farina7 lets go,[],[]
5705,"{""username"":""ninjamountainman"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14727517_324361604610141_7474176292649172992_a.jpg"",""id"":""1280526403""}",1506557045,1.79E+16,2017-09-27_16-29-22,Beautiful park,[],[]
5706,"{""username"":""silvadanielrodrigo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12070622_765824956860248_1997015278_a.jpg"",""id"":""2041413161""}",1506556739,1.79E+16,2017-09-27_16-29-22,Show,[],[]
5707,"{""username"":""robertzhu"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11327835_944662168890231_390393136_a.jpg"",""id"":""30765522""}",1506556513,1.79E+16,2017-09-27_16-29-22,remember this??,[],[]
5708,"{""username"":""rangerrocky"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/12104997_205115779857668_1229045905_a.jpg"",""id"":""1077852033""}",1506555749,1.79E+16,2017-09-27_16-29-22,,[],[]
5709,"{""username"":""wanderlustingwheels"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21294901_1941072452827432_2657054901758066688_n.jpg"",""id"":""5766982097""}",1506555202,1.79E+16,2017-09-27_16-29-22,Amazing! Would love to visit Nova Scotia someday,[],[]
5710,"{""username"":""mohito_16"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024227_200447143856901_501716673401716736_n.jpg"",""id"":""1101653410""}",1507962600,1.79E+16,2017-09-28_17-51-45,,[],[]
5711,"{""username"":""roryffarrell"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25025035_136921423646560_5466232481374011392_n.jpg"",""id"":""286566664""}",1507164504,1.79E+16,2017-09-28_17-51-45,Nice shot,[],[]
5712,"{""username"":""parks.canada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15538440_589970811191426_444632099861823488_n.jpg"",""id"":""4143631778""}",1506734354,1.79E+16,2017-09-28_17-51-45,we can see why!! Thanks for capturing it so beautifully,[],[]
5713,"{""username"":""bearded_mystery"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22352260_122662228446666_5940731319955750912_n.jpg"",""id"":""6016509841""}",1506702286,1.79E+16,2017-09-28_17-51-45,Love my home parks,[],[]
5714,"{""username"":""alpinenapping"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22157690_265975640579047_8886674256142794752_n.jpg"",""id"":""2157841919""}",1506701580,1.79E+16,2017-09-28_17-51-45,So beautiful,[],[]
5715,"{""username"":""reneesfavoritephotos"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21480120_703394173190411_7890510472200323072_a.jpg"",""id"":""6011943264""}",1506693314,1.79E+16,2017-09-28_17-51-45,We walked that trail last weekend. I will never forget it. So awesome. Nice pic!,[],[]
5716,"{""username"":""vnksmith"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12797764_461268314069777_1913254629_a.jpg"",""id"":""2762179135""}",1506689166,1.79E+16,2017-09-28_17-51-45,That's a trail,[],[]
5717,"{""username"":""furrrnanda"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22709046_343846279409304_1986600117326577664_n.jpg"",""id"":""212311204""}",1506649853,1.79E+16,2017-09-28_17-51-45,nice pic,[],[]
5718,"{""username"":""mk_fuelyourfirefitness"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24327551_130499137629121_5610614790645874688_n.jpg"",""id"":""225683314""}",1506646660,1.79E+16,2017-09-28_17-51-45,Thanks for the share! This is one of my fave trails to hike,[],[]
5719,"{""username"":""wendy_c_lopez"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21576586_1917739321879355_4777924574455005184_n.jpg"",""id"":""4561117350""}",1506646590,1.79E+16,2017-09-28_17-51-45,The chain! Where I almost panicked!,[],[]
5720,"{""username"":""dawsonn86"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14566746_203376593426476_1895987512950652928_a.jpg"",""id"":""538654579""}",1506646514,1.78E+16,2017-09-28_17-51-45,,[],[]
5721,"{""username"":""thejourneyest2016"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14295415_1675176999475753_1800558642_a.jpg"",""id"":""2929498026""}",1506896689,1.79E+16,2017-09-29_18-34-54,,[],[]
5722,"{""username"":""jillian2831"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25023039_143221133132411_884094652532129792_n.jpg"",""id"":""1431220177""}",1506814924,1.79E+16,2017-09-29_18-34-54,Hi Parks Canada I wanted to enter to the Point Pelee Contest Except The Document Is having some weird problems for example it keeps on going back to best selfie when I try to switch to something else Please Help! Thank You!,[],[]
5723,"{""username"":""kristianrtw"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12407712_180141972342244_1192987202_a.jpg"",""id"":""2263594618""}",1506811926,1.79E+16,2017-09-29_18-34-54,As long as I get photo credit,[],[]
5724,"{""username"":""parks.canada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15538440_589970811191426_444632099861823488_n.jpg"",""id"":""4143631778""}",1506810617,1.79E+16,2017-09-29_18-34-54,Hi there! This photo was taken by actually,[],[]
5725,"{""username"":""parks.canada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15538440_589970811191426_444632099861823488_n.jpg"",""id"":""4143631778""}",1506810581,1.79E+16,2017-09-29_18-34-54,Thank YOU for the beautiful photo!,[],[]
5726,"{""username"":""brownies_travel_world"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20766869_235238686998938_4974915804991586304_a.jpg"",""id"":""1368373002""}",1506791088,1.79E+16,2017-09-29_18-34-54,Great Shot,[],[]
5727,"{""username"":""departure365"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16789647_1779004025754166_4819268384912834560_a.jpg"",""id"":""3629043825""}",1506787581,1.79E+16,2017-09-29_18-34-54,Can we feature your photo on our account? Shoot us a DM.,[],[]
5728,"{""username"":""myphotographicadventure"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22070755_1920284288294835_5941283364987207680_n.jpg"",""id"":""3666889638""}",1506774573,1.79E+16,2017-09-29_18-34-54,Nice shot,[],[]
5729,"{""username"":""forever.cairn"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19367852_233115260535901_2472169521876566016_a.jpg"",""id"":""5620323378""}",1506768539,1.79E+16,2017-09-29_18-34-54,Love this.,[],[]
5730,"{""username"":""sknight1989"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13391160_1042077482546179_1239928051_a.jpg"",""id"":""3405051823""}",1506759697,1.79E+16,2017-09-29_18-34-54,.ako that's very nice,[],[]
5731,"{""username"":""zuperkit"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18809110_1517877738232364_6509346159146827776_a.jpg"",""id"":""3594333012""}",1506759556,1.79E+16,2017-09-29_18-34-54,,[],[]
5732,"{""username"":""han.ako"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24254502_533418586992163_6514532289207074816_n.jpg"",""id"":""1944536656""}",1506759441,1.79E+16,2017-09-29_18-34-54,,[],[]
5733,"{""username"":""coco.travels"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25005520_509916222712482_3484106032047718400_n.jpg"",""id"":""308146266""}",1506752841,1.79E+16,2017-09-29_18-34-54,,[],[]
5734,"{""username"":""cassetteeyewear_surf"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25017992_380715612341002_7514879233856897024_n.jpg"",""id"":""4413218190""}",1506749597,1.79E+16,2017-09-29_18-34-54,Cool!,[],[]
5735,"{""username"":""xbarstar"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16123277_1244591218958558_5009173563656110080_a.jpg"",""id"":""2224895937""}",1506746490,1.79E+16,2017-09-29_18-34-54,Show something real,[],[]
5736,"{""username"":""xbarstar"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16123277_1244591218958558_5009173563656110080_a.jpg"",""id"":""2224895937""}",1506746479,1.79E+16,2017-09-29_18-34-54,Or the eloding jet fuel,[],[]
5737,"{""username"":""xbarstar"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16123277_1244591218958558_5009173563656110080_a.jpg"",""id"":""2224895937""}",1506746463,1.79E+16,2017-09-29_18-34-54,Or the visitor centre,[],[]
5738,"{""username"":""xbarstar"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16123277_1244591218958558_5009173563656110080_a.jpg"",""id"":""2224895937""}",1506746453,1.79E+16,2017-09-29_18-34-54,Bears gum would be nice,[],[]
5739,"{""username"":""xbarstar"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16123277_1244591218958558_5009173563656110080_a.jpg"",""id"":""2224895937""}",1506746441,1.78E+16,2017-09-29_18-34-54,Bertha would be a great post,[],[]
5740,"{""username"":""xbarstar"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16123277_1244591218958558_5009173563656110080_a.jpg"",""id"":""2224895937""}",1506746347,1.79E+16,2017-09-29_18-34-54,Let's have a look at Waterton park ....please,[],[]
5741,"{""username"":""kristianrtw"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12407712_180141972342244_1192987202_a.jpg"",""id"":""2263594618""}",1506744401,1.79E+16,2017-09-29_18-34-54,Thanks for the feature! Fundy was beautiful!,[],[]
5742,"{""username"":""annarray"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21981115_851859338314204_5038091969302102016_n.jpg"",""id"":""6102966135""}",1506744016,1.78E+16,2017-09-29_18-34-54,Beautiful ️,[],[]
5743,"{""username"":""travelismy_dream"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18011548_1749660671990789_6565862212160716800_a.jpg"",""id"":""3898889790""}",1506738281,1.79E+16,2017-09-29_18-34-54,Gorgeous photo!,[],[]
5744,"{""username"":""robertzhu"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11327835_944662168890231_390393136_a.jpg"",""id"":""30765522""}",1506736901,1.79E+16,2017-09-29_18-34-54,and your muddy shoes lol,[],[]
5745,"{""username"":""robertzhu"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11327835_944662168890231_390393136_a.jpg"",""id"":""30765522""}",1506736880,1.79E+16,2017-09-29_18-34-54,remember this??,[],[]
5746,"{""username"":""ultimatecreek"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14350415_1111788728898266_505851975288487936_a.jpg"",""id"":""3974995335""}",1506735889,1.79E+16,2017-09-29_18-34-54,Good one!,[],[]
5747,"{""username"":""parks.canada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15538440_589970811191426_444632099861823488_n.jpg"",""id"":""4143631778""}",1507125453,1.79E+16,2017-09-30_17-33-51,"Incredible, can't wait to see your photos!",[],[]
5748,"{""username"":""alpinenapping"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22157690_265975640579047_8886674256142794752_n.jpg"",""id"":""2157841919""}",1506965420,1.79E+16,2017-09-30_17-33-51,Love this,[],[]
5749,"{""username"":""lescaribroux"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20837749_117467422242097_7735329245051748352_a.jpg"",""id"":""4154326588""}",1506897455,1.79E+16,2017-09-30_17-33-51,We look forward to be there next week for the Thanksgiving weekend,[],[]
5750,"{""username"":""charbs__adventurer_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25012653_573153436361446_3437535628642746368_n.jpg"",""id"":""2215428493""}",1506875975,1.79E+16,2017-09-30_17-33-51,We work currently on the Yukon for our artistic project. 🇨🇦,['#keepexploring'],[]
5751,"{""username"":""robertzhu"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11327835_944662168890231_390393136_a.jpg"",""id"":""30765522""}",1506860942,1.78E+16,2017-09-30_17-33-51,remember this???,[],[]
5752,"{""username"":""travel_inspired_life"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20838576_137696390167259_485884457581019136_a.jpg"",""id"":""5467358942""}",1506820089,1.79E+16,2017-09-30_17-33-51,"Great page and feed, you should check mine out",[],[]
5753,"{""username"":""sirerwinthebald"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14063263_314984835520636_2007964451_a.jpg"",""id"":""3718914406""}",1506818404,1.79E+16,2017-09-30_17-33-51,.l.king Let's go back and be better elorers next time lol 🇨🇦,[],[]
5754,"{""username"":""parks.canada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15538440_589970811191426_444632099861823488_n.jpg"",""id"":""4143631778""}",1507125410,1.79E+16,2017-10-01_16-42-58,"It's our pleasure, thanks for taking such an incredible shot!",[],[]
5755,"{""username"":""gz_nature.explorer"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22429707_175604469669837_3539599960154570752_n.jpg"",""id"":""460522949""}",1507082594,1.78E+16,2017-10-01_16-42-58,Nicely shot,[],[]
5756,"{""username"":""alpinenapping"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22157690_265975640579047_8886674256142794752_n.jpg"",""id"":""2157841919""}",1506965413,1.79E+16,2017-10-01_16-42-58,Awesome fall colors,[],[]
5757,"{""username"":""robertzhu"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11327835_944662168890231_390393136_a.jpg"",""id"":""30765522""}",1506952560,1.79E+16,2017-10-01_16-42-58,remember this??,[],[]
5758,"{""username"":""faredepot"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14063355_304925893191805_674276902_a.jpg"",""id"":""348632605""}",1506903385,1.79E+16,2017-10-01_16-42-58,Awesome!,[],[]
