,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
2569,2569,838851232387203072,7,11,2017-03-06 20:38:13,"MOU w/ Great Lakes Forestry Centre &amp; = increased public service in invasive species education, research &amp; collaboration",['#NRCanSci'],['https://t.co/DWwFBVodar'],MOU Great Lakes Forestry Centre amp increased public service invasive species education research amp collaboration,"['MOU', 'Great', 'Lakes', 'Forestry', 'Centre', 'amp', 'increased', 'public', 'service', 'invasive', 'species', 'education', 'research', 'amp', 'collaboration']","[u'mou', u'great', u'lake', u'forestri', u'centr', u'amp', u'increas', u'public', u'servic', u'invas', u'speci', u'educ', u'research', u'amp', u'collabor']","MOU w/ Great Lakes Forestry Centre &amp; @InvSp = increased public service in invasive species education, research &amp; collaboration #NRCanSci https://t.co/DWwFBVodar"
2570,2570,838851179673157635,6,7,2017-03-06 20:38:00,"David Nanang, DG Great Lakes Forestry Centre, &amp; Tracey Cooke, Exec Dir , sign MOU in support of research &amp; education",['#InvasiveSpecies'],['https://t.co/5v3bU1vV6H'],David Nanang DG Great Lakes Forestry Centre amp Tracey Cooke Exec Dir sign MOU support research amp education,"['David', 'Nanang', 'DG', 'Great', 'Lakes', 'Forestry', 'Centre', 'amp', 'Tracey', 'Cooke', 'Exec', 'Dir', 'sign', 'MOU', 'support', 'research', 'amp', 'education']","[u'david', u'nanang', 'dg', u'great', u'lake', u'forestri', u'centr', u'amp', u'tracey', u'cook', u'exec', u'dir', u'sign', u'mou', u'support', u'research', u'amp', u'educ']","David Nanang, DG Great Lakes Forestry Centre, &amp; Tracey Cooke, Exec Dir @InvSp, sign MOU in support of #InvasiveSpecies research &amp; education https://t.co/5v3bU1vV6H"
2571,2571,838850633620938753,2,1,2017-03-06 20:35:50,The ministers discussed innovation in resource development and how to foster collaboration internationally /2,"['#Mineral', '#PDAC2017']",[],ministers discussed innovation resource development foster collaboration internationally,"['ministers', 'discussed', 'innovation', 'resource', 'development', 'foster', 'collaboration', 'internationally']","[u'minist', u'discuss', u'innov', u'resourc', u'develop', u'foster', u'collabor', u'intern']",The ministers discussed innovation in #Mineral resource development and how to foster collaboration internationally #PDAC2017 2/2
2572,2572,838850550020079618,6,9,2017-03-06 20:35:30,Minister Carr participated in the International Mines Ministers' Summit at with counterparts from all regions of the world /2,['#PDAC2017'],['https://t.co/L9rWFozCyB'],Minister Carr participated International Mines Ministers Summit counterparts regions world,"['Minister', 'Carr', 'participated', 'International', 'Mines', 'Ministers', 'Summit', 'counterparts', 'regions', 'world']","[u'minist', u'carr', u'particip', u'intern', u'mine', u'minist', u'summit', u'counterpart', u'region', u'world']",Minister Carr participated in the International Mines Ministers' Summit at #PDAC2017 with counterparts from all regions of the world 1/2 https://t.co/L9rWFozCyB
2573,2573,838849984606896136,4,5,2017-03-06 20:33:16,standards = cost-effective approach to achieving emission reductions &amp; energy conservation,"['#EnergyEfficiency', '#GHG']",['https://t.co/oyCrxq5tIN'],standards cost effective approach achieving emission reductions amp energy conservation,"['standards', 'cost', 'effective', 'approach', 'achieving', 'emission', 'reductions', 'amp', 'energy', 'conservation']","[u'standard', u'cost', u'effect', u'approach', u'achiev', u'emiss', u'reduct', u'amp', u'energi', u'conserv']",#EnergyEfficiency standards = cost-effective approach to achieving #GHG emission reductions &amp; energy conservation https://t.co/oyCrxq5tIN
2574,2574,838849293565984773,6,3,2017-03-06 20:30:31,planned on proposed changes to standards for household appliances &amp; commercial equip,"['#Consultation', '#EnergyEfficiency']",['https://t.co/6BkhhWywYM'],planned proposed changes standards household appliances amp commercial equip,"['planned', 'proposed', 'changes', 'standards', 'household', 'appliances', 'amp', 'commercial', 'equip']","[u'plan', u'propos', u'chang', u'standard', u'household', u'applianc', u'amp', u'commerci', u'equip']",#Consultation planned on proposed changes to #EnergyEfficiency standards for household appliances &amp; commercial equip https://t.co/6BkhhWywYM
2575,2575,838849254009499648,3,5,2017-03-06 20:30:21,NRCan will co-host the closing plenary session with &amp; tomorrow,"['#CDEMA', '#SendaiAmericas', '#ResilienceForAll', '#beaDRRChangeAgent']",['https://t.co/Awoix8F1gj'],NRCan co host closing plenary session amp tomorrow,"['NRCan', 'co', 'host', 'closing', 'plenary', 'session', 'amp', 'tomorrow']","[u'nrcan', 'co', u'host', u'close', u'plenari', u'session', u'amp', u'tomorrow']",NRCan will co-host the closing plenary session with @environmentca &amp; #CDEMA tomorrow #SendaiAmericas #ResilienceForAll #beaDRRChangeAgent https://t.co/Awoix8F1gj
2576,2576,838842657929580544,4,6,2017-03-06 20:04:09,Min Carr launches proposed changes to Regulations to reduce GHGs &amp; costs for consumers,['#EnergyEfficiency'],['https://t.co/60XZALTWvt'],Min Carr launches proposed changes Regulations reduce GHGs amp costs consumers,"['Min', 'Carr', 'launches', 'proposed', 'changes', 'Regulations', 'reduce', 'GHGs', 'amp', 'costs', 'consumers']","[u'min', u'carr', u'launch', u'propos', u'chang', u'regul', u'reduc', u'ghgs', u'amp', u'cost', u'consum']",Min Carr launches proposed changes to #EnergyEfficiency Regulations to reduce GHGs &amp; costs for consumers https://t.co/60XZALTWvt
2577,2577,838841760344342529,14,14,2017-03-06 20:00:35,Canada is the world’s destination for global and eloration financing activity,"['#1', '#Mining', '#PDAC2017']","['https://t.co/oVGHiWttlN', 'https://t.co/AED21wxiBZ']",Canada destination global eloration financing activity,"['Canada', 'destination', 'global', 'eloration', 'financing', 'activity']","[u'canada', u'destin', u'global', u'elor', u'financ', u'activ']",Canada is the world’s #1 destination for global #Mining and exploration financing activity #PDAC2017 https://t.co/oVGHiWttlN https://t.co/AED21wxiBZ
2578,2578,838840419375017984,2,2,2017-03-06 19:55:15,"Minister Carr and the Minister of Mines of Colombia, Germán Arce Zapata, at discussing sustainable mineral development",['#PDAC2017'],['https://t.co/kkWveYjOjH'],Minister Carr Minister Mines Colombia Arce Zapata discussing sustainable mineral development,"['Minister', 'Carr', 'Minister', 'Mines', 'Colombia', 'Arce', 'Zapata', 'discussing', 'sustainable', 'mineral', 'development']","[u'minist', u'carr', u'minist', u'mine', u'colombia', u'arc', u'zapata', u'discuss', u'sustain', u'miner', u'develop']","Minister Carr and the Minister of Mines of Colombia, Germán Arce Zapata, at #PDAC2017 discussing sustainable mineral development https://t.co/kkWveYjOjH"
2579,2579,838839719425425408,3,3,2017-03-06 19:52:28,"Minister Carr met with Argentina's Secretary of Mining, Daniel Meilán, to discuss opportunities for collaboration",['#PDAC2017'],['https://t.co/qgv8Vzi2hl'],Minister Carr met Argentina Secretary Mining Daniel discuss opportunities collaboration,"['Minister', 'Carr', 'met', 'Argentina', 'Secretary', 'Mining', 'Daniel', 'discuss', 'opportunities', 'collaboration']","[u'minist', u'carr', u'met', u'argentina', u'secretari', u'mine', u'daniel', u'discuss', u'opportun', u'collabor']","Minister Carr met with Argentina's Secretary of Mining, Daniel Meilán, to discuss opportunities for collaboration #PDAC2017 https://t.co/qgv8Vzi2hl"
2580,2580,838834154867421187,5,6,2017-03-06 19:30:21,is proud to be co-hosting the RP17 opening plenary session tomorrow with,"['#GoC', '#SendaiAmericas', '#ResilienceForAll', '#beaDRRChangeAgent']",['https://t.co/XqIPHPDCaO'],proud co hosting RP17 opening plenary session tomorrow,"['proud', 'co', 'hosting', 'RP17', 'opening', 'plenary', 'session', 'tomorrow']","[u'proud', 'co', u'host', u'rp17', u'open', u'plenari', u'session', u'tomorrow']",#GoC is proud to be co-hosting the RP17 opening plenary session tomorrow with @REDULAC #SendaiAmericas #ResilienceForAll #beaDRRChangeAgent https://t.co/XqIPHPDCaO
2581,2581,838830350755381248,8,0,2017-03-06 19:15:14,": Help save for that trip, and waste less energy when you’re gone. https:…","['#MarchBreak', '#WinterTips']",['https://t.co/UTxD5xMkVz'],Help save trip waste less energy gone https,"['Help', 'save', 'trip', 'waste', 'less', 'energy', 'gone', 'https']","[u'help', u'save', u'trip', u'wast', u'less', u'energi', u'gone', u'https']","RT @ENERGYSTAR_CAN: Help save for that #MarchBreak trip, and waste less energy when you’re gone. https://t.co/UTxD5xMkVz #WinterTips https:…"
2582,2582,838827846776807424,5,0,2017-03-06 19:05:17,: We are ready ! Visit the Canada Pavilion in Hall,[],['https://t\xe2\x80\xa6'],ready Visit Canada Pavilion Hall,"['ready', 'Visit', 'Canada', 'Pavilion', 'Hall']","[u'readi', u'visit', u'canada', u'pavilion', u'hall']",RT @Ferro_AM: We are ready @dubaiwoodshow ! Visit the Canada Pavilion in Hall 1 @CanadainUAE @CanadaauxEAU @canadabusiness @NRCan https://t…
2583,2583,838827620305420290,6,0,2017-03-06 19:04:24,: CIF-IFC Photo /150,"['#150DaysofForests', '#Canada150', '#CanadaGrowsOnTrees', '#Lifeofaforester']",['https://t.co/cXLgXT\xe2\x80\xa6'],CIF IFC Photo 150,"['CIF', 'IFC', 'Photo', '150']","[u'cif', u'ifc', u'photo', u'150']",RT @CIF_IFC: CIF-IFC #150DaysofForests Photo 28/150 #Canada150 #CanadaGrowsOnTrees #Lifeofaforester @NRCan @canada150th https://t.co/cXLgXT…
2584,2584,838827491406016513,1,0,2017-03-06 19:03:53,: Great couple of days filming silviculture techniques in N Alberta to increase return to forest cover on disturbed sites …,[],[],Great couple days filming silviculture techniques Alberta increase return forest cover disturbed sites,"['Great', 'couple', 'days', 'filming', 'silviculture', 'techniques', 'Alberta', 'increase', 'return', 'forest', 'cover', 'disturbed', 'sites']","[u'great', u'coupl', u'day', u'film', u'silvicultur', u'techniqu', u'alberta', u'increas', u'return', u'forest', u'cover', u'disturb', u'site']",RT @katalijn: Great couple of days filming silviculture techniques in N Alberta to increase return to forest cover on disturbed sites @nrca…
2585,2585,838827381091680259,8,0,2017-03-06 19:03:26,: Exciting to hear how is using parasitic wasps to combat . Very important work protecting native &amp; …,"['#EAB', '#Ashtree', '#for']",[],Exciting hear using parasitic wasps combat important work protecting native amp,"['Exciting', 'hear', 'using', 'parasitic', 'wasps', 'combat', 'important', 'work', 'protecting', 'native', 'amp']","[u'excit', u'hear', u'use', u'parasit', u'wasp', u'combat', u'import', u'work', u'protect', u'nativ', u'amp']",RT @DLEKirkwood: Exciting to hear how @NRCan is using parasitic wasps to combat #EAB. Very important work protecting native #Ashtree &amp; #for…
2586,2586,838827190355640320,2,0,2017-03-06 19:02:41,: Trying to get in one last ice trip before it gets too warm? Buy locally and burn it on site.,"['#fishing', '#firewood']",['https://t.\xe2\x80\xa6'],Trying get one last ice trip gets warm Buy locally burn site,"['Trying', 'get', 'one', 'last', 'ice', 'trip', 'gets', 'warm', 'Buy', 'locally', 'burn', 'site']","[u'tri', u'get', u'one', u'last', u'ice', u'trip', u'get', u'warm', u'buy', u'local', u'burn', u'site']",RT @CFIA_Canada: Trying to get in one last ice #fishing trip before it gets too warm? Buy #firewood locally and burn it on site. https://t.…
2587,2587,838827023955017728,2,0,2017-03-06 19:02:01,": , working with our new pals at Townsend Lumber milling ash for our EAB phytosanitary eeriment. Great crew!…",['#sawmilllSaturday'],[],working new pals Townsend Lumber milling ash EAB phytosanitary eeriment Great crew,"['working', 'new', 'pals', 'Townsend', 'Lumber', 'milling', 'ash', 'EAB', 'phytosanitary', 'eeriment', 'Great', 'crew']","[u'work', u'new', u'pal', u'townsend', u'lumber', u'mill', u'ash', u'eab', u'phytosanitari', u'eeriment', u'great', u'crew']","RT @CMacQuar: #sawmilllSaturday, working with our new pals at Townsend Lumber milling ash for our EAB phytosanitary experiment. Great crew!…"
2588,2588,838826909823873024,27,0,2017-03-06 19:01:34,": So far, this ETS event has moved to the south rather than crossing into Canada. Stay tuned... What is ETS? https:/…",[],[],far ETS event moved south rather crossing Canada Stay tuned ETS https,"['far', 'ETS', 'event', 'moved', 'south', 'rather', 'crossing', 'Canada', 'Stay', 'tuned', 'ETS', 'https']","[u'far', u'et', u'event', u'move', u'south', u'rather', u'cross', u'canada', u'stay', u'tune', u'et', u'https']","RT @earthquakeguy: So far, this 2017 ETS event has moved to the south rather than crossing into Canada. Stay tuned...
What is ETS? 
https:/…"
2589,2589,838826899233259520,1,4,2017-03-06 19:01:32,Listen as research scientist Deepa Pureswaran talks about her work with the,"['#SpruceBudworm', '#WomenInScience']",['https://t.co/TbaJpUubyQ'],Listen research scientist Deepa Pureswaran talks work,"['Listen', 'research', 'scientist', 'Deepa', 'Pureswaran', 'talks', 'work']","[u'listen', u'research', u'scientist', u'deepa', u'pureswaran', u'talk', u'work']",Listen as research scientist Deepa Pureswaran talks about her work with the #SpruceBudworm #WomenInScience https://t.co/TbaJpUubyQ
2590,2590,838826831792988160,0,0,2017-03-06 19:01:16,The – What needs to be reported?,"['#ESTMA', '#PWYP']","['https://t.co/5jpfd36VyT', 'https://t.co/TyWr9ytQqF']",needs reported,"['needs', 'reported']","[u'need', u'report']",The #ESTMA – What needs to be reported? #PWYP https://t.co/5jpfd36VyT https://t.co/TyWr9ytQqF
2591,2591,838826718861348865,5,0,2017-03-06 19:00:49,: . DG Stefania Trombetti highlights Canadian company efforts on &amp; Impact Benefit Agreements. …,"['#mining', '#localprocurement', '#l']",[],DG Stefania Trombetti highlights Canadian company efforts amp Impact Benefit Agreements,"['DG', 'Stefania', 'Trombetti', 'highlights', 'Canadian', 'company', 'efforts', 'amp', 'Impact', 'Benefit', 'Agreements']","['dg', u'stefania', u'trombetti', u'highlight', u'canadian', u'compani', u'effort', u'amp', u'impact', u'benefit', u'agreement']",RT @ewb_msv: .@NRCan DG Stefania Trombetti highlights Canadian #mining company efforts on #localprocurement &amp; Impact Benefit Agreements. #l…
2592,2592,838826210775949313,5,0,2017-03-06 18:58:47,: Canada has over equipment service providers? Pavilion booth,"['#DYK', '#mining', '#PDAC2017']",[],Canada equipment service providers Pavilion booth,"['Canada', 'equipment', 'service', 'providers', 'Pavilion', 'booth']","[u'canada', u'equip', u'servic', u'provid', u'pavilion', u'booth']",RT @TCS_SDC: #DYK Canada has over 3000 #mining equipment service providers? #PDAC2017 🍁 Pavilion booth 539 @the_PDAC
2593,2593,838825262120857600,3,0,2017-03-06 18:55:01,": Quarterly capital spending: and gas industries, fourth quarter . 9",['#Oil'],"['https://t.co/fqIlLJ7xQ', 'https://t.co/6BxyCqERVP']",Quarterly capital spending gas industries fourth quarter,"['Quarterly', 'capital', 'spending', 'gas', 'industries', 'fourth', 'quarter']","[u'quarter', u'capit', u'spend', u'gas', u'industri', u'fourth', u'quarter']","RT @StatCan_eng: Quarterly capital spending: #Oil and gas industries, fourth quarter 2016. https://t.co/fqIlLJ7xQ9 https://t.co/6BxyCqERVP"
2594,2594,838822807660343297,1,4,2017-03-06 18:45:16,Come visit our booth at the fifth Regional Platform for Disaster Risk Reduction March –9,"['#SendaiAmericas', '#ResilienceForAll']",['https://t.co/yMtNO412yJ'],Come visit booth fifth Regional Platform Disaster Risk Reduction March,"['Come', 'visit', 'booth', 'fifth', 'Regional', 'Platform', 'Disaster', 'Risk', 'Reduction', 'March']","[u'come', u'visit', u'booth', u'fifth', u'region', u'platform', u'disast', u'risk', u'reduct', u'march']",Come visit our booth at the fifth Regional Platform for Disaster Risk Reduction March 7–9 @Safety_Canada #SendaiAmericas #ResilienceForAll https://t.co/yMtNO412yJ
2595,2595,838819228031528960,9,14,2017-03-06 18:31:03,Clean Energy Education &amp; Empowerment initiative advances women’s participation in the revolution,['#CleanEnergy'],"['https://t.co/xukxjMhZ9J', 'https://t.co/UXPqTxibfs']",Clean Energy Education amp Empowerment initiative advances participation revolution,"['Clean', 'Energy', 'Education', 'amp', 'Empowerment', 'initiative', 'advances', 'participation', 'revolution']","[u'clean', u'energi', u'educ', u'amp', u'empower', u'initi', u'advanc', u'particip', u'revolut']","Clean Energy Education &amp; Empowerment initiative advances women’s participation in the #CleanEnergy revolution 
https://t.co/xukxjMhZ9J https://t.co/UXPqTxibfs"
2596,2596,838815238564773888,3,2,2017-03-06 18:15:11,will host the fifth Regional Platform for Disaster Risk Reduction March –9.,['#GoC'],"['https://t.co/wb6ymZsBof', 'https://t.co/9Dk32J3RKw']",host fifth Regional Platform Disaster Risk Reduction March,"['host', 'fifth', 'Regional', 'Platform', 'Disaster', 'Risk', 'Reduction', 'March']","[u'host', u'fifth', u'region', u'platform', u'disast', u'risk', u'reduct', u'march']",#GoC will host the fifth Regional Platform for Disaster Risk Reduction March 7–9. @UNISDR_Americas  https://t.co/wb6ymZsBof https://t.co/9Dk32J3RKw
2597,2597,838814010397048833,0,1,2017-03-06 18:10:19,Working with shows again how the is advancing mineral dev. in the Ring of Fire /3,"['#GoC', '#PDAC2017']",['https://t.co/3Qe0PY1OkV'],Working shows advancing mineral dev Ring Fire,"['Working', 'shows', 'advancing', 'mineral', 'dev', 'Ring', 'Fire']","[u'work', u'show', u'advanc', u'miner', u'dev', u'ring', u'fire']",Working with @ONgeology shows again how the #GoC is advancing mineral dev. in the Ring of Fire #PDAC2017 3/3 https://t.co/3Qe0PY1OkV
2598,2598,838812764789432321,1,1,2017-03-06 18:05:22,These maps &amp; data will help mineral eloration and companies elore the Ring of Fire region /3,"['#Mining', '#PDAC2017']",['https://t.co/V3WRymXrPT'],maps amp data help mineral eloration companies elore Ring Fire region,"['maps', 'amp', 'data', 'help', 'mineral', 'eloration', 'companies', 'elore', 'Ring', 'Fire', 'region']","[u'map', u'amp', u'data', u'help', u'miner', u'elor', u'compani', u'elor', u'ring', u'fire', u'region']",These maps &amp; data will help mineral exploration and #Mining companies explore the Ring of Fire region #PDAC2017 2/3 https://t.co/V3WRymXrPT
2599,2599,838811932865998848,2,0,2017-03-06 18:02:03,NRCan’s Targeted Initiative and jointly release new maps &amp; data for the Ring of Fire /3,"['#Geoscience', '#Geology', '#PDAC2017']",['https://t.co/ztf5HCNwKB'],Targeted Initiative jointly release new maps amp data Ring Fire,"['Targeted', 'Initiative', 'jointly', 'release', 'new', 'maps', 'amp', 'data', 'Ring', 'Fire']","[u'target', u'initi', u'joint', u'releas', u'new', u'map', u'amp', u'data', u'ring', u'fire']",NRCan’s Targeted #Geoscience Initiative and @ONgeology jointly release new #Geology maps &amp; data for the Ring of Fire #PDAC2017 1/3 https://t.co/ztf5HCNwKB
2600,2600,838808573031378944,44,0,2017-03-06 17:48:42,: Drop by the Canada Pavilion at – this is where business gets done with,['#PDAC2017'],['https://t.co/fWmaoLycAI'],Drop Canada Pavilion business gets done,"['Drop', 'Canada', 'Pavilion', 'business', 'gets', 'done']","[u'drop', u'canada', u'pavilion', u'busi', u'get', u'done']",RT @CanadaTrade: Drop by the Canada Pavilion at #PDAC2017 – this is where business gets done with @TCS_SDC https://t.co/fWmaoLycAI
2601,2601,838798897975799809,12,0,2017-03-06 17:10:16,: We’re proud to be one of the Federal Library partners offering more to Cdns! https:…,"['#Science', '#ScientificResearch', '#CdnSci']",[],proud one Federal Library partners offering Cdns https,"['proud', 'one', 'Federal', 'Library', 'partners', 'offering', 'Cdns', 'https']","[u'proud', u'one', u'feder', u'librari', u'partner', u'offer', u'cdns', u'https']",RT @environmentca: We’re proud to be one of the Federal #Science Library partners offering more #ScientificResearch to Cdns! #CdnSci https:…
2602,2602,838798703586652164,100,0,2017-03-06 17:09:29,": The new Federal Science Library is here! Discover publications in science, technology, engineering and more:",[],['https://t.co/o\xe2\x80\xa6'],new Federal Science Library Discover publications science technology engineering,"['new', 'Federal', 'Science', 'Library', 'Discover', 'publications', 'science', 'technology', 'engineering']","[u'new', u'feder', u'scienc', u'librari', u'discov', u'public', u'scienc', u'technolog', u'engin']","RT @ScienceMin: The new Federal Science Library is here! Discover publications in science, technology, engineering and more: https://t.co/o…"
2603,2603,838788975624077317,4,2,2017-03-06 16:30:50,Don’t forget the community meetings start tomorrow in the . Learn more,['#NEBModernization'],"['https://t.co/9gvF08bxSf', 'https://t.co/Z1j2qqY1Yg']",forget community meetings start tomorrow Learn,"['forget', 'community', 'meetings', 'start', 'tomorrow', 'Learn']","[u'forget', u'communiti', u'meet', u'start', u'tomorrow', u'learn']",Don’t forget the #NEBModernization community meetings start tomorrow in the @CityofEdmonton. Learn more https://t.co/9gvF08bxSf https://t.co/Z1j2qqY1Yg
2604,2604,838786076319838208,25,0,2017-03-06 16:19:19,: Min Champagne joins Min Carr to open the Canada Pavilion – a home base for all things Canadian at …,"['#PDAC2017', '#Canada']",[],Min Champagne joins Min Carr open Canada Pavilion home base things Canadian,"['Min', 'Champagne', 'joins', 'Min', 'Carr', 'open', 'Canada', 'Pavilion', 'home', 'base', 'things', 'Canadian']","[u'min', u'champagn', u'join', u'min', u'carr', u'open', u'canada', u'pavilion', u'home', u'base', u'thing', u'canadian']",RT @CanadaTrade: Min Champagne joins @NRCan Min Carr to open the Canada Pavilion – a home base for all things Canadian at #PDAC2017 #Canada…
2605,2605,838785627646803969,48,0,2017-03-06 16:17:32,: that Canada is such a global force in the mining sector? 1,['#DYK'],['https://t.co/Ak5aojOUj'],Canada global force mining sector,"['Canada', 'global', 'force', 'mining', 'sector']","[u'canada', u'global', u'forc', u'mine', u'sector']",RT @CanadaTrade: #DYK that Canada is such a global force in the mining sector? https://t.co/Ak5aojOUj1
2606,2606,838785342325010433,6,0,2017-03-06 16:16:24,: Canada has high eectations for Canadian extractive sector companies. Come learn more Pavilion booth …,['#CSR'],[],Canada high eectations Canadian extractive sector companies Come learn Pavilion booth,"['Canada', 'high', 'eectations', 'Canadian', 'extractive', 'sector', 'companies', 'Come', 'learn', 'Pavilion', 'booth']","[u'canada', u'high', u'eectat', u'canadian', u'extract', u'sector', u'compani', u'come', u'learn', u'pavilion', u'booth']",RT @TCS_SDC: Canada has high #CSR expectations for Canadian extractive sector companies. Come learn more @the_PDAC 🍁 Pavilion booth 539 @NR…
2607,2607,838785089005830144,8,6,2017-03-06 16:15:23,Canadian assets total almost $256B in over countries! U,"['#Mining', '#PDAC2017']",['https://t.co/wlpdz0Xw6'],Canadian assets total almost 256B countries,"['Canadian', 'assets', 'total', 'almost', '256B', 'countries']","[u'canadian', u'asset', u'total', u'almost', u'256b', u'countri']",Canadian #Mining assets total almost $256B in over 100 countries! #PDAC2017 https://t.co/wlpdz0Xw6U
2608,2608,838781862092947456,2,6,2017-03-06 16:02:34,Minister Carr and Minister Champagne officially open the Canada Pavilion at !,['#PDAC2017'],['https://t.co/DrLNhjaS0w'],Minister Carr Minister Champagne officially open Canada Pavilion,"['Minister', 'Carr', 'Minister', 'Champagne', 'officially', 'open', 'Canada', 'Pavilion']","[u'minist', u'carr', u'minist', u'champagn', u'offici', u'open', u'canada', u'pavilion']",Minister Carr and Minister Champagne officially open the Canada Pavilion at #PDAC2017! @the_PDAC @rcmpgrcpolice https://t.co/DrLNhjaS0w
2609,2609,838781811354439680,6,4,2017-03-06 16:02:22,Check out forest fire research specialist Chelene Hanes! You can learn more about her work by following,['#WomenInScience'],['https://t.co/JzwbQCARWZ'],Check forest fire research specialist Chelene Hanes learn work following,"['Check', 'forest', 'fire', 'research', 'specialist', 'Chelene', 'Hanes', 'learn', 'work', 'following']","[u'check', u'forest', u'fire', u'research', u'specialist', u'chelen', u'hane', u'learn', u'work', u'follow']",Check out forest fire research specialist Chelene Hanes! You can learn more about her work by following @WildFireScience #WomenInScience https://t.co/JzwbQCARWZ
2610,2610,838781245337264129,3,5,2017-03-06 16:00:07,Minister Carr at the Canada Pavilion discussing the latest Targeted Geoscience Initiative publications.,"['#PDAC2017', '#GSC175']",['https://t.co/ZGRkyTM56Q'],Minister Carr Canada Pavilion discussing latest Targeted Geoscience Initiative publications,"['Minister', 'Carr', 'Canada', 'Pavilion', 'discussing', 'latest', 'Targeted', 'Geoscience', 'Initiative', 'publications']","[u'minist', u'carr', u'canada', u'pavilion', u'discuss', u'latest', u'target', u'geoscienc', u'initi', u'public']",Minister Carr at the Canada Pavilion discussing the latest Targeted Geoscience Initiative publications. #PDAC2017 #GSC175 https://t.co/ZGRkyTM56Q
2611,2611,838771445312401408,2,4,2017-03-06 15:21:10,Minister Carr being interviewed by at,['#PDAC2017'],['https://t.co/1g9AY48NRz'],Minister Carr interviewed,"['Minister', 'Carr', 'interviewed']","[u'minist', u'carr', u'interview']",Minister Carr being interviewed by @BNN at #PDAC2017 https://t.co/1g9AY48NRz
2612,2612,838766515222630400,40,40,2017-03-06 15:01:35,"Canada’s industry employs ,000 Canadians across the country!","['#Minerals', '#PDAC2017']",['https://t.co/M8zogOLCGW'],industry employs 000 Canadians across country,"['industry', 'employs', '000', 'Canadians', 'across', 'country']","[u'industri', u'employ', u'000', u'canadian', u'across', u'countri']","Canada’s #Minerals industry employs 563,000 Canadians across the country! #PDAC2017 https://t.co/M8zogOLCGW"
2613,2613,838759183046565889,2,1,2017-03-06 14:32:27,Minister Jim Carr delivers keynote address during opening ceremonies of,['#PDAC2017'],['https://t.co/UwxDQSVuSR'],Minister Jim Carr delivers keynote address opening ceremonies,"['Minister', 'Jim', 'Carr', 'delivers', 'keynote', 'address', 'opening', 'ceremonies']","[u'minist', u'jim', u'carr', u'deliv', u'keynot', u'address', u'open', u'ceremoni']",Minister Jim Carr delivers keynote address during opening ceremonies of #PDAC2017 https://t.co/UwxDQSVuSR
2614,2614,838756836027351040,1,1,2017-03-06 14:23:07,Want more road safety tips? Consider these fuel-efficient driving techniques and save money:,['#WinterTips'],"['https://t.co/X37vD8GBc4', 'https://t.co/OLAu3j4PZY']",Want road safety tips Consider fuel efficient driving techniques save money,"['Want', 'road', 'safety', 'tips', 'Consider', 'fuel', 'efficient', 'driving', 'techniques', 'save', 'money']","[u'want', u'road', u'safeti', u'tip', u'consid', u'fuel', u'effici', u'drive', u'techniqu', u'save', u'money']",Want more road safety tips? Consider these fuel-efficient driving techniques and save money: https://t.co/X37vD8GBc4 #WinterTips https://t.co/OLAu3j4PZY
2615,2615,838754887945039874,11,8,2017-03-06 14:15:23,Last day to sign up! discussion w/ distinguished CDN energy leaders on Mar.,"['#CleanEnergy', '#InternationalWomensDay']","['https://t.co/hiw8yKhttP', 'https://t.co/OEMyWBSNrF']",Last day sign discussion distinguished CDN energy leaders Mar,"['Last', 'day', 'sign', 'discussion', 'distinguished', 'CDN', 'energy', 'leaders', 'Mar']","[u'last', u'day', u'sign', u'discuss', u'distinguish', u'cdn', u'energi', u'leader', u'mar']",Last day to sign up! #CleanEnergy discussion w/ distinguished CDN energy leaders on Mar. 8 #InternationalWomensDay  https://t.co/hiw8yKhttP https://t.co/OEMyWBSNrF
2616,2616,838751333293383682,0,1,2017-03-06 14:01:15,Are you at ? Check out today’s schedule of presentations,"['#PDAC2017', '#GoC']","['https://t.co/HCJcurLWIq', 'https://t.co/hjRY0qKrG6']",Check schedule presentations,"['Check', 'schedule', 'presentations']","[u'check', u'schedul', u'present']",Are you at #PDAC2017? Check out today’s schedule of #GoC presentations https://t.co/HCJcurLWIq https://t.co/hjRY0qKrG6
2617,2617,838743693184073728,2,2,2017-03-06 13:30:54,Starts next week: community meetings in on March &amp; . Register to take part,['#NEBModernization'],"['https://t.co/Uw6JvsVriP', 'https://t.co/xLtVJ1Pcqv']",Starts next week community meetings March amp Register take part,"['Starts', 'next', 'week', 'community', 'meetings', 'March', 'amp', 'Register', 'take', 'part']","[u'start', u'next', u'week', u'communiti', u'meet', u'march', u'amp', u'regist', u'take', u'part']",Starts next week: #NEBModernization community meetings in @CityofSaintJohn on March 21 &amp; 22. Register to take part https://t.co/Uw6JvsVriP https://t.co/xLtVJ1Pcqv
