,Unnamed: 0,Unnamed: 0.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
35,35,35,942789262268911616,0,0,2017-12-18 16:10:50,le cuivre se trouve rarement seul dans la nature? Voyez Rob Rainbird sillonner l’Arctique à la recherche de cuivre natif,"['#SVQ', '#ScienceArctique']",['https://t.co/qQ7UZffKog'],le cuivre se trouve rarement seul dans la nature Voyez Rob Rainbird sillonner Arctique la recherche de cuivre natif,"['le', 'cuivre', 'se', 'trouve', 'rarement', 'seul', 'dans', 'la', 'nature', 'Voyez', 'Rob', 'Rainbird', 'sillonner', 'Arctique', 'la', 'recherche', 'de', 'cuivre', 'natif']","['le', u'cuivr', 'se', u'trouv', u'rarement', u'seul', u'dan', 'la', u'natur', u'voyez', u'rob', u'rainbird', u'sillonn', u'arctiqu', 'la', u'recherch', 'de', u'cuivr', u'natif']",#SVQ le cuivre se trouve rarement seul dans la nature? Voyez Rob Rainbird sillonner l’Arctique à la recherche de cuivre natif #ScienceArctique https://t.co/qQ7UZffKog,0.0,Neutral
36,36,36,942777736258564096,2,2,2017-12-18 15:25:02,Les transforment les paysages arctiques. Dustin Whalen se sert de drones pour comprendre ces transformations.,"['#ChangementsClimatiques', '#ScienceArctique']","['https://t.co/Udja8l8n1J', 'https://t.co/S8aRtDOlpX']",Les transforment les paysages arctiques Dustin Whalen sert drones comprendre transformations,"['Les', 'transforment', 'les', 'paysages', 'arctiques', 'Dustin', 'Whalen', 'sert', 'drones', 'comprendre', 'transformations']","[u'les', u'transfor', u'les', u'paysag', u'arctiqu', u'dustin', u'whalen', u'sert', u'drone', u'comprendr', u'transform']",Les #ChangementsClimatiques transforment les paysages arctiques. Dustin Whalen se sert de drones pour comprendre ces transformations. #ScienceArctique https://t.co/Udja8l8n1J https://t.co/S8aRtDOlpX,0.0,Neutral
37,37,37,942756631783321600,1,2,2017-12-18 14:01:11,"Le saviez-vous? Nous lançons un nouveau magazine en ligne nommé « La science, tout simplement »!",['#SciRNCan'],"['https://t.co/t9lblm1n2J', 'https://t.co/nm5lumlBSk']",Le saviez vous Nous ons un nouveau magazine en ligne La science tout simplement,"['Le', 'saviez', 'vous', 'Nous', 'ons', 'un', 'nouveau', 'magazine', 'en', 'ligne', 'La', 'science', 'tout', 'simplement']","['le', u'saviez', u'vous', u'nous', u'on', 'un', u'nouveau', u'magazin', 'en', u'lign', 'la', u'scienc', u'tout', u'simplement']","Le saviez-vous? Nous lançons un nouveau magazine en ligne nommé « La science, tout simplement »! #SciRNCan 🔬 https://t.co/t9lblm1n2J https://t.co/nm5lumlBSk",0.0,Neutral
38,38,38,942748842893639680,0,0,2017-12-18 13:30:14,Le carnet de terrain a été un outil indispensable pour des générations de géologues,['#CGC175'],"['https://t.co/dJC3yNM3cm', 'https://t.co/z94SClpEYY']",Le carnet de terrain un outil indispensable pour des rations de ologues,"['Le', 'carnet', 'de', 'terrain', 'un', 'outil', 'indispensable', 'pour', 'des', 'rations', 'de', 'ologues']","['le', u'carnet', 'de', u'terrain', 'un', u'outil', u'indispens', u'pour', u'des', u'ration', 'de', u'ologu']",Le carnet de terrain a été un outil indispensable pour des générations de géologues #CGC175 https://t.co/dJC3yNM3cm https://t.co/z94SClpEYY,0.4,Positive
39,39,39,941782847920263168,0,0,2017-12-15 21:31:43,Le député Randy Boissonnault a annoncé un financement de millions de dollars pour la en étroleEtGaz,"['#TechPropre', '#Alberta', '#P']",['https://t.co/tQPw9jVtgw'],Le Randy Boissonnault un financement de millions de dollars pour la en troleEtGaz,"['Le', 'Randy', 'Boissonnault', 'un', 'financement', 'de', 'millions', 'de', 'dollars', 'pour', 'la', 'en', 'troleEtGaz']","['le', u'randi', u'boissonnault', 'un', u'financ', 'de', u'million', 'de', u'dollar', u'pour', 'la', 'en', u'troleetgaz']",Le député Randy Boissonnault a annoncé un financement de 22 millions de dollars pour la #TechPropre en #Alberta #PétroleEtGaz https://t.co/tQPw9jVtgw,0.0,Neutral
40,40,40,941774884379734016,4,0,2017-12-15 21:00:04,: Nous avons une grande nouvelle! Le Canada donnera plus de milliard de dollars au pour l’économie…,['#FondsDuLeadership'],[],Nous avons une grande nouvelle Le Canada donnera plus de milliard de dollars au pour,"['Nous', 'avons', 'une', 'grande', 'nouvelle', 'Le', 'Canada', 'donnera', 'plus', 'de', 'milliard', 'de', 'dollars', 'au', 'pour']","[u'nous', u'avon', u'une', u'grand', u'nouvell', 'le', u'canada', u'donnera', u'plus', 'de', u'milliard', 'de', u'dollar', 'au', u'pour']",RT @environnementca: Nous avons une grande nouvelle! Le Canada donnera plus de 1 milliard de dollars au #FondsDuLeadership pour l’économie…,0.0,Neutral
41,41,41,941759873066422273,0,0,2017-12-15 20:00:25,? Le pergélisol a un impact sur nos méthodes de construction. Anne-Marie Leblanc se penche sur les problèmes liés au pergélisol dans le Nord sur ÀRNCan. Écoutez-le maintenant!,"['#LSV', '#Demandez', '#ScienceArctique']","['https://t.co/YICCUAR8fQ', 'https://t.co/EcgGE4clph']",Le lisol un impact sur nos thodes de construction Anne Marie Leblanc se penche sur les mes au lisol dans le Nord sur RNCan coutez le maintenant,"['Le', 'lisol', 'un', 'impact', 'sur', 'nos', 'thodes', 'de', 'construction', 'Anne', 'Marie', 'Leblanc', 'se', 'penche', 'sur', 'les', 'mes', 'au', 'lisol', 'dans', 'le', 'Nord', 'sur', 'RNCan', 'coutez', 'le', 'maintenant']","['le', u'lisol', 'un', u'impact', u'sur', u'nos', u'thode', 'de', u'construct', u'ann', u'mari', u'leblanc', 'se', u'pench', u'sur', u'les', u'mes', 'au', u'lisol', u'dan', 'le', u'nord', u'sur', u'rncan', u'coutez', 'le', u'mainten']","#LSV? Le pergélisol a un impact sur nos méthodes de construction. Anne-Marie Leblanc se penche sur les problèmes liés au pergélisol dans le Nord sur #DemandezÀRNCan. Écoutez-le maintenant! #ScienceArctique 
https://t.co/YICCUAR8fQ https://t.co/EcgGE4clph",0.0,Neutral
42,42,42,941752664123199488,3,0,2017-12-15 19:31:46,La aide le 🇨🇦 à respecter ses engagements tout en conservant son avantage en matière de,"['#TechPropre', '#COP21', '#RessourcesNaturelles']","['https://t.co/dJies22d8B', 'https://t.co/x33wFVmzko']",La aide le respecter ses engagements tout en conservant son avantage en de,"['La', 'aide', 'le', 'respecter', 'ses', 'engagements', 'tout', 'en', 'conservant', 'son', 'avantage', 'en', 'de']","['la', u'aid', 'le', u'respect', u'ses', u'engag', u'tout', 'en', u'conserv', u'son', u'avantag', 'en', 'de']",La #TechPropre aide le 🇨🇦 à respecter ses engagements #COP21 tout en conservant son avantage en matière de #RessourcesNaturelles https://t.co/dJies22d8B https://t.co/x33wFVmzko,0.0,Neutral
43,43,43,941750730666409984,0,1,2017-12-15 19:24:05,Nous investissons M$ dans des projets pour le secteur étroleEtGaz,"['#TechPropre', '#P']",['https://t.co/XbjisdBzqj'],Nous investissons dans des projets pour le secteur troleEtGaz,"['Nous', 'investissons', 'dans', 'des', 'projets', 'pour', 'le', 'secteur', 'troleEtGaz']","[u'nous', u'investisson', u'dan', u'des', u'projet', u'pour', 'le', u'secteur', u'troleetgaz']",Nous investissons 22M$ dans des projets #TechPropre pour le secteur #PétroleEtGaz https://t.co/XbjisdBzqj,0.0,Neutral
44,44,44,941748946757652480,1,0,2017-12-15 19:17:00,: Ne laissez pas l’air chaud et votre argent durement gagné s’échapper par la fenêtre! Réduisez vos factures avec ENERGY…,[],[],Ne laissez pas air chaud et votre argent durement chapper par la duisez vos factures avec,"['Ne', 'laissez', 'pas', 'air', 'chaud', 'et', 'votre', 'argent', 'durement', 'chapper', 'par', 'la', 'duisez', 'vos', 'factures', 'avec']","['ne', u'laissez', u'pas', u'air', u'chaud', 'et', u'votr', u'argent', u'durement', u'chapper', u'par', 'la', u'duisez', u'vos', u'factur', u'avec']",RT @ENERGYSTAR_CDN: Ne laissez pas l’air chaud et votre argent durement gagné s’échapper par la fenêtre! Réduisez vos factures avec ENERGY…,0.0,Neutral
45,45,45,941737096007639045,0,0,2017-12-15 18:29:54,Le SMA de Frank Des Rosiers a reçu au nom de notre équipe de CanmetÉNERGIE un prix pour les contributions techniques et scientifiques de l’équipe au progrès des technologies de captage et de stockage du carbone. Bravo!,['#RNCan'],"['https://t.co/IKFgGBqgwG', 'https://t.co/LW4uHXCns5']",Le SMA de Frank Des Rosiers au nom de notre quipe de NERGIE un prix pour les contributions techniques et scientifiques de quipe au des technologies de captage et de stockage du carbone Bravo,"['Le', 'SMA', 'de', 'Frank', 'Des', 'Rosiers', 'au', 'nom', 'de', 'notre', 'quipe', 'de', 'NERGIE', 'un', 'prix', 'pour', 'les', 'contributions', 'techniques', 'et', 'scientifiques', 'de', 'quipe', 'au', 'des', 'technologies', 'de', 'captage', 'et', 'de', 'stockage', 'du', 'carbone', 'Bravo']","['le', u'sma', 'de', u'frank', u'des', u'rosier', 'au', u'nom', 'de', u'notr', u'quip', 'de', u'nergi', 'un', u'prix', u'pour', u'les', u'contribut', u'techniqu', 'et', u'scientifiqu', 'de', u'quip', 'au', u'des', u'technolog', 'de', u'captag', 'et', 'de', u'stockag', 'du', u'carbon', u'bravo']","Le SMA de #RNCan Frank Des Rosiers a reçu au nom de notre équipe de CanmetÉNERGIE un prix pour les contributions techniques et scientifiques de l’équipe au progrès des technologies de captage et de stockage du carbone. Bravo!

https://t.co/IKFgGBqgwG https://t.co/LW4uHXCns5",0.0,Neutral
46,46,46,941726926447587329,1,0,2017-12-15 17:49:30,: Les au cœur de l’innovation verte! Nous sommes fiers d’investir M$ avec dans initiatives en …,"['#munican', '#GouvCan', '#Ontario']",[],Les au ur de innovation verte Nous sommes fiers investir avec dans initiatives en,"['Les', 'au', 'ur', 'de', 'innovation', 'verte', 'Nous', 'sommes', 'fiers', 'investir', 'avec', 'dans', 'initiatives', 'en']","[u'les', 'au', 'ur', 'de', u'innov', u'vert', u'nous', u'somm', u'fier', u'investir', u'avec', u'dan', u'initi', 'en']",RT @ReseauFCM: Les #munican au cœur de l’innovation verte! Nous sommes fiers d’investir 45 M$ avec #GouvCan dans 28 initiatives en #Ontario…,0.0,Neutral
47,47,47,941722910007418880,1,1,2017-12-15 17:33:32,Fiers de collaborer avec le pour financer des initiatives durables des municipalités de l’,"['#Ontario', '#munican']",['https://t.co/Y0VcAUT3Ae'],Fiers de collaborer avec le pour financer des initiatives durables des de,"['Fiers', 'de', 'collaborer', 'avec', 'le', 'pour', 'financer', 'des', 'initiatives', 'durables', 'des', 'de']","[u'fier', 'de', u'collabor', u'avec', 'le', u'pour', u'financ', u'des', u'initi', u'durabl', u'des', 'de']",Fiers de collaborer avec le @ReseauFCM pour financer des initiatives durables des municipalités de l’ #Ontario #munican https://t.co/Y0VcAUT3Ae,0.0,Neutral
48,48,48,941714262694748160,0,0,2017-12-15 16:59:11,"Ns aidons les municipalités d’ à améliorer leur air, eau &amp; sol et à réduire les GES avec des fonds de M $",['#Ontario'],['http://ow.ly/QxcG30hfETx'],Ns aidons les liorer leur air eau amp sol et duire les GES avec des fonds de,"['Ns', 'aidons', 'les', 'liorer', 'leur', 'air', 'eau', 'amp', 'sol', 'et', 'duire', 'les', 'GES', 'avec', 'des', 'fonds', 'de']","['ns', u'aidon', u'les', u'liorer', u'leur', u'air', u'eau', u'amp', u'sol', 'et', u'duir', u'les', u'ges', u'avec', u'des', u'fond', 'de']","Ns aidons les municipalités d’#Ontario à améliorer leur air, eau &amp; sol et à réduire les GES avec des fonds de 45M $http://ow.ly/QxcG30hfETx",0.0,Neutral
49,49,49,941697574087593984,15,0,2017-12-15 15:52:52,: Félicitations au projets à travers le qui ont reçu un total de $ M du processus de financement -…,['#Nordcanadien'],[],licitations au projets travers le qui ont un total de du processus de financement,"['licitations', 'au', 'projets', 'travers', 'le', 'qui', 'ont', 'un', 'total', 'de', 'du', 'processus', 'de', 'financement']","[u'licit', 'au', u'projet', u'traver', 'le', u'qui', u'ont', 'un', u'total', 'de', 'du', u'processus', 'de', u'financ']",RT @POLAIRECanada: Félicitations au 41 projets à travers le #Nordcanadien qui ont reçu un total de $ 8.1M du processus de financement 2017-…,0.0,Neutral
50,50,50,941691853266673665,3,1,2017-12-15 15:30:08,"Les scientifiques ‍, ingénieurs ‍ et eerts canadiens accomplissent un travail remarquable. Lisez à leur sujet dans « La science, tout simplement » 9",['#SciRNCan'],"['https://t.co/LXgmfSIU6p', 'https://t.co/Sko6hf2AJ']",Les scientifiques nieurs et eerts canadiens accomplissent un travail remarquable Lisez leur sujet dans La science tout simplement,"['Les', 'scientifiques', 'nieurs', 'et', 'eerts', 'canadiens', 'accomplissent', 'un', 'travail', 'remarquable', 'Lisez', 'leur', 'sujet', 'dans', 'La', 'science', 'tout', 'simplement']","[u'les', u'scientifiqu', u'nieur', 'et', u'eert', u'canadien', u'accompliss', 'un', u'travail', u'remarqu', u'lisez', u'leur', u'sujet', u'dan', 'la', u'scienc', u'tout', u'simplement']","Les scientifiques 👩‍🔬, ingénieurs 👨‍💻  et experts canadiens accomplissent un travail remarquable. Lisez à leur sujet dans « La science, tout simplement » #SciRNCan🔬 https://t.co/LXgmfSIU6p https://t.co/Sko6hf2AJ9",0.0,Neutral
51,51,51,941684355491123200,0,0,2017-12-15 15:00:20,"Deviné juste? En , l’énergie nucléaire représentait % de notre production en électricité Énergie",['#Faits'],"['https://t.co/Hy2T6MHgas', 'https://t.co/mrSniDpB0Q']",juste En nergie aire sentait de notre production en nergie,"['juste', 'En', 'nergie', 'aire', 'sentait', 'de', 'notre', 'production', 'en', 'nergie']","[u'just', 'en', u'nergi', u'air', u'sentait', 'de', u'notr', u'product', 'en', u'nergi']","Deviné juste? En 2015, l’énergie nucléaire représentait 15% de notre production en électricité #FaitsÉnergie https://t.co/Hy2T6MHgas https://t.co/mrSniDpB0Q",0.0,Neutral
52,52,52,941676794792611840,1,1,2017-12-15 14:30:18,"Ce , retournez en en lisant le du e levé conjoint 🇨🇦 🇺🇸 du plateau continental étendu dans l’Arctique!","['#vendredi', '#ScienceArctique']","['https://t.co/by2FwwdhKY', 'https://t.co/5a2flsSsgZ']",Ce retournez en en lisant le du conjoint du plateau continental tendu dans Arctique,"['Ce', 'retournez', 'en', 'en', 'lisant', 'le', 'du', 'conjoint', 'du', 'plateau', 'continental', 'tendu', 'dans', 'Arctique']","['ce', u'retournez', 'en', 'en', u'lisant', 'le', 'du', u'conjoint', 'du', u'plateau', u'continent', u'tendu', u'dan', u'arctiqu']","Ce #vendredi, retournez en 2011 en lisant le 📖  du 4e levé conjoint 🇨🇦 🇺🇸 du plateau continental étendu dans l’Arctique! #ScienceArctique https://t.co/by2FwwdhKY https://t.co/5a2flsSsgZ",0.0,Neutral
53,53,53,941669396447158273,0,0,2017-12-15 14:00:54,Savez-vous combien de la production en électricité du 🇨🇦 représentait l’énergie nucléaire en ? Énergie,['#Faits'],['https://t.co/ICiwU2FmlW'],Savez vous combien de la production en du sentait nergie aire en nergie,"['Savez', 'vous', 'combien', 'de', 'la', 'production', 'en', 'du', 'sentait', 'nergie', 'aire', 'en', 'nergie']","[u'savez', u'vous', u'combien', 'de', 'la', u'product', 'en', 'du', u'sentait', u'nergi', u'air', 'en', u'nergi']",Savez-vous combien de la production en électricité du 🇨🇦   représentait l’énergie nucléaire en 2015? #FaitsÉnergie https://t.co/ICiwU2FmlW,0.0,Neutral
54,54,54,941661722003296257,0,0,2017-12-15 13:30:24,Eau souterraine et agriculture: la recherche de la CGC influence les politiques et règlements à l’Î.-P.-É.,['#CGC175'],"['https://t.co/VhLf2O5KYh', 'https://t.co/Y8FAFaQSor']",Eau souterraine et agriculture la recherche de la CGC influence les politiques et glements,"['Eau', 'souterraine', 'et', 'agriculture', 'la', 'recherche', 'de', 'la', 'CGC', 'influence', 'les', 'politiques', 'et', 'glements']","[u'eau', u'souterrain', 'et', u'agricultur', 'la', u'recherch', 'de', 'la', u'cgc', u'influenc', u'les', u'politiqu', 'et', u'glement']",Eau souterraine et agriculture: la recherche de la CGC influence les politiques et règlements à l’Î.-P.-É. #CGC175 https://t.co/VhLf2O5KYh https://t.co/Y8FAFaQSor,0.0,Neutral
55,55,55,941403693882146818,2,2,2017-12-14 20:25:05,"La conf. a lieu cette semaine à Québec. Dustin Whalen, de la Commission géologique du Canada, présente ses recherches sur l'érosion côtière dans la région de Mackenzie-Beaufort.",['#ArcticChange2017'],['https://t.co/oFV8W941eY'],La conf lieu cette semaine bec Dustin Whalen de la Commission ologique du Canada sente ses recherches sur rosion dans la gion de Mackenzie Beaufort,"['La', 'conf', 'lieu', 'cette', 'semaine', 'bec', 'Dustin', 'Whalen', 'de', 'la', 'Commission', 'ologique', 'du', 'Canada', 'sente', 'ses', 'recherches', 'sur', 'rosion', 'dans', 'la', 'gion', 'de', 'Mackenzie', 'Beaufort']","['la', u'conf', u'lieu', u'cett', u'semain', u'bec', u'dustin', u'whalen', 'de', 'la', u'commiss', u'ologiqu', 'du', u'canada', u'sent', u'ses', u'recherch', u'sur', u'rosion', u'dan', 'la', u'gion', 'de', u'mackenzi', u'beaufort']","La conf. #ArcticChange2017 a lieu cette semaine à Québec. Dustin Whalen, de la Commission géologique du Canada, présente ses recherches sur l'érosion côtière dans la région de Mackenzie-Beaufort. https://t.co/oFV8W941eY",0.0,Neutral
56,56,56,941400394030354432,3,1,2017-12-14 20:11:58,"Présentations scientifiques de Dustin Whalen, un de nos chercheurs : les impacts des changements climatiques sur les collectivités, ressources et écosystèmes de l'Arctique. 2",['#ArcticChange2017'],['https://t.co/UWYoLplhn'],sentations scientifiques de Dustin Whalen un de nos chercheurs les impacts des changements climatiques sur les ressources et mes de Arctique,"['sentations', 'scientifiques', 'de', 'Dustin', 'Whalen', 'un', 'de', 'nos', 'chercheurs', 'les', 'impacts', 'des', 'changements', 'climatiques', 'sur', 'les', 'ressources', 'et', 'mes', 'de', 'Arctique']","[u'sentat', u'scientifiqu', 'de', u'dustin', u'whalen', 'un', 'de', u'nos', u'chercheur', u'les', u'impact', u'des', u'changement', u'climatiqu', u'sur', u'les', u'ressourc', 'et', u'mes', 'de', u'arctiqu']","Présentations scientifiques de Dustin Whalen, un de nos chercheurs : les impacts des changements climatiques sur les collectivités, ressources et écosystèmes de l'Arctique. #ArcticChange2017 https://t.co/UWYoLplhn2",0.0,Neutral
57,57,57,941397698871222272,1,2,2017-12-14 20:01:16,? Les films de la série Alien ont été inspirés par des insectes ravageurs forestiers. Apprenez comment les scientifiques luttent contre les ravageurs des .,"['#LSV', '#SciRNCan']","['https://t.co/UFIb5uQfmV', 'https://t.co/iDbnvm8GcI']",Les films de la rie Alien ont par des insectes ravageurs forestiers Apprenez comment les scientifiques luttent contre les ravageurs des,"['Les', 'films', 'de', 'la', 'rie', 'Alien', 'ont', 'par', 'des', 'insectes', 'ravageurs', 'forestiers', 'Apprenez', 'comment', 'les', 'scientifiques', 'luttent', 'contre', 'les', 'ravageurs', 'des']","[u'les', u'film', 'de', 'la', u'rie', u'alien', u'ont', u'par', u'des', u'insect', u'ravageur', u'foresti', u'apprenez', u'comment', u'les', u'scientifiqu', u'luttent', u'contr', u'les', u'ravageur', u'des']",#LSV? Les films de la série Alien ont été inspirés par des insectes ravageurs forestiers. Apprenez comment les scientifiques luttent contre les ravageurs des 🎄. #SciRNCan https://t.co/UFIb5uQfmV https://t.co/iDbnvm8GcI,-0.25,Neutral
