,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
39,39,944554476337328128,8,33,2017-12-23 13:05:10,"Our parks are wonderlands if you love to ! We you go skating and share your photos. Reminder: our natural skating rinks aren’t monitored by staff, please use caution.","['#winter', '#skate', '#ParksChallenge']",['https://t.co/2SS8KBy1mK'],parks wonderlands love go skating share photos Reminder natural skating rinks monitored staff please use caution,"['parks', 'wonderlands', 'love', 'go', 'skating', 'share', 'photos', 'Reminder', 'natural', 'skating', 'rinks', 'monitored', 'staff', 'please', 'use', 'caution']","[u'park', u'wonderland', u'love', 'go', u'skate', u'share', u'photo', u'remind', u'natur', u'skate', u'rink', u'monitor', u'staff', u'pleas', u'use', u'caution']","Our parks are #winter wonderlands if you love to #skate! 🌨⛸ We #ParksChallenge you go skating and share your photos. Reminder: our natural skating rinks aren’t monitored by staff, please use caution. https://t.co/2SS8KBy1mK"
40,40,944399688828178434,6,23,2017-12-23 02:50:06,"Golden sand dunes, estuaries brimming with life, warm ocean beaches and starry nights. is the perfect summer getaway! d","['#HiddenGems', '#2018StartsNow']","['https://t.co/2o7V4cpkB', 'https://t.co/BZdaVbL4IW']",Golden sand dunes estuaries brimming life warm ocean beaches starry nights perfect summer getaway,"['Golden', 'sand', 'dunes', 'estuaries', 'brimming', 'life', 'warm', 'ocean', 'beaches', 'starry', 'nights', 'perfect', 'summer', 'getaway']","[u'golden', u'sand', u'dune', u'estuari', u'brim', u'life', u'warm', u'ocean', u'beach', u'starri', u'night', u'perfect', u'summer', u'getaway']","Golden sand dunes, estuaries brimming with life, warm ocean beaches and starry nights. @KouchibouguacNP is the perfect summer getaway!
#HiddenGems 💎 #2018StartsNow @SeeNewBrunswick
https://t.co/2o7V4cpkBd https://t.co/BZdaVbL4IW"
41,41,944357030789345281,11,32,2017-12-23 00:00:36,was packed with excitement at all our places. Didn’t get a chance to travel? Perhaps this behind-the-scenes video will inspire you to visit us!,"['#Canada150', '#ExploreNLL']","['https://t.co/esg2IQKfNp', 'https://t.co/SCKAyD8jpk']",packed excitement places get chance travel Perhaps behind scenes video inspire visit us,"['packed', 'excitement', 'places', 'get', 'chance', 'travel', 'Perhaps', 'behind', 'scenes', 'video', 'inspire', 'visit', 'us']","[u'pack', u'excit', u'place', u'get', u'chanc', u'travel', u'perhap', u'behind', u'scene', u'video', u'inspir', u'visit', 'us']",2017 was packed with #Canada150 excitement at all our places. Didn’t get a chance to travel? Perhaps this behind-the-scenes @TenorsMusic video will inspire you to visit us! #ExploreNLL @ParksCanadaNL https://t.co/esg2IQKfNp https://t.co/SCKAyD8jpk
42,42,944319245634162688,1,7,2017-12-22 21:30:27,Missing ? Make it through winter by booking a adventure… in JANUARY! 1,"['#summer', '#2018camping']","['https://t.co/ePsOQZnx5q', 'https://t.co/QbOOZCOPv']",Missing Make winter booking JANUARY,"['Missing', 'Make', 'winter', 'booking', 'JANUARY']","[u'miss', u'make', u'winter', u'book', u'januari']",Missing #summer? Make it through winter by booking a #2018camping adventure… in JANUARY! https://t.co/ePsOQZnx5q @CampInCanada https://t.co/QbOOZCOPv1
43,43,944281565143715840,12,21,2017-12-22 19:00:43,that we’re offering admission to ALL places starting in for and under? It is the perfect opportunity to bring your to our national historic sites and connect with Canada's rich ! 0U8,"['#DYK', '#FREE', '#ParksCanada', '#youth', '#family', '#history']","['https://t.co/U8DWrr6', 'https://t.co/rpkEcq8UCb']",offering admission places starting perfect opportunity bring national historic sites connect Canada rich 0U8,"['offering', 'admission', 'places', 'starting', 'perfect', 'opportunity', 'bring', 'national', 'historic', 'sites', 'connect', 'Canada', 'rich', '0U8']","[u'offer', u'admiss', u'place', u'start', u'perfect', u'opportun', u'bring', u'nation', u'histor', u'site', u'connect', u'canada', u'rich', u'0u8']",#DYK that we’re offering #FREE admission to ALL #ParksCanada places starting in 2018 for #youth 17 and under? It is the perfect opportunity to bring your #family to our national historic sites and connect with Canada's rich #history! https://t.co/U8DWrr60U8 https://t.co/rpkEcq8UCb
44,44,944245952956850176,6,12,2017-12-22 16:39:13,Make the most of this gorgeous season by getting out your skates! We YOU to share photos of your outdoor skating fun. Thanks to Yvan Cournoyer for helping launch this challenge! 9,['#ParksChallenge'],['https://t.co/lybW5qaU7'],Make gorgeous season getting skates share photos outdoor skating fun Thanks Yvan Cournoyer helping launch challenge,"['Make', 'gorgeous', 'season', 'getting', 'skates', 'share', 'photos', 'outdoor', 'skating', 'fun', 'Thanks', 'Yvan', 'Cournoyer', 'helping', 'launch', 'challenge']","[u'make', u'gorgeous', u'season', u'get', u'skate', u'share', u'photo', u'outdoor', u'skate', u'fun', u'thank', u'yvan', u'cournoy', u'help', u'launch', u'challeng']",Make the most of this gorgeous season by getting out your skates! ❄🌲 We #ParksChallenge YOU to share photos of your outdoor skating fun. Thanks to Yvan Cournoyer for helping launch this challenge! @NHL https://t.co/lybW5qaU79
45,45,944232375260794882,2,13,2017-12-22 15:45:15,Get off the beaten track in and discover new places that will WOW you. Check out of our ! d,"['#HiddenGems', '#2018StartsNow', '#FamilyTravel']","['https://t.co/2o7V4cpkB', 'https://t.co/TkJ0STiULB']",Get beaten track discover new places WOW Check,"['Get', 'beaten', 'track', 'discover', 'new', 'places', 'WOW', 'Check']","[u'get', u'beaten', u'track', u'discov', u'new', u'place', u'wow', u'check']","Get off the beaten track in 2018 and discover new places that will WOW you. Check out 10 of our 💎 #HiddenGems! 💎 #2018StartsNow #FamilyTravel @ExploreCanada
https://t.co/2o7V4cpkBd https://t.co/TkJ0STiULB"
46,46,944206223083278336,7,26,2017-12-22 14:01:20,"What do our places have to offer this season? Beauty, history and birds! Take note of the bird counts happening in our places on this list of places to visit. 🦉 via","['#holiday', '#BirdIsTheWord', '#TravelHappiness']","['https://t.co/M8Z1Hj9fEe', 'https://t.co/XbIwYHlCDH']",places offer season Beauty history birds Take note bird counts happening places list places visit via,"['places', 'offer', 'season', 'Beauty', 'history', 'birds', 'Take', 'note', 'bird', 'counts', 'happening', 'places', 'list', 'places', 'visit', 'via']","[u'place', u'offer', u'season', u'beauti', u'histori', u'bird', u'take', u'note', u'bird', u'count', u'happen', u'place', u'list', u'place', u'visit', u'via']","What do our places have to offer this #holiday season? Beauty, history and birds! Take note of the bird counts happening in our places on this list of 10 places to visit. #BirdIsTheWord 🦉 https://t.co/M8Z1Hj9fEe via #TravelHappiness @jennsmithnelson https://t.co/XbIwYHlCDH"
47,47,944175961968345088,10,35,2017-12-22 12:01:05,Talk about an of a lifetime! HUGE shout out to John Honderich of the for visiting in !,"['#adventure', '#NationalParks', '#Canada150', '#ParksCanada']",['https://t.co/TPcRVsYLwG'],Talk lifetime HUGE shout John Honderich visiting,"['Talk', 'lifetime', 'HUGE', 'shout', 'John', 'Honderich', 'visiting']","[u'talk', u'lifetim', u'huge', u'shout', u'john', u'honderich', u'visit']",Talk about an #adventure of a lifetime! HUGE shout out to John Honderich of the @TorontoStar for visiting 45 #NationalParks in 2017! https://t.co/TPcRVsYLwG #Canada150 #ParksCanada
48,48,944005857536282624,55,153,2017-12-22 00:45:09,It’s officially the shortest day of the year… it’s the ! Take advantage of this longer night and head out to one of our dark sky preserves : 9,['#WinterSolstice'],"['https://t.co/GyXd6fMmx', 'https://t.co/ZdgQYgHOwa']",officially shortest day Take advantage longer night head one dark sky preserves,"['officially', 'shortest', 'day', 'Take', 'advantage', 'longer', 'night', 'head', 'one', 'dark', 'sky', 'preserves']","[u'offici', u'shortest', u'day', u'take', u'advantag', u'longer', u'night', u'head', u'one', u'dark', u'sky', u'preserv']",It’s officially the shortest day of the year… it’s the #WinterSolstice! Take advantage of this longer night and head out to one of our dark sky preserves 🌛💫: https://t.co/GyXd6fMmx9 https://t.co/ZdgQYgHOwa
49,49,943970621268119554,12,30,2017-12-21 22:25:08,Camp in Indigenous trapper’s tents and tipis or in a trapline cabin at NHS! Reservations open in January. d,"['#RockyMountainHouse', '#HiddenGems', '#UniqueAccommodations']","['https://t.co/2o7V4cpkB', 'https://t.co/AYQDEb4uvL']",Camp Indigenous tents tipis trapline cabin NHS Reservations open January,"['Camp', 'Indigenous', 'tents', 'tipis', 'trapline', 'cabin', 'NHS', 'Reservations', 'open', 'January']","[u'camp', u'indigen', u'tent', u'tipi', u'traplin', u'cabin', u'nhs', u'reserv', u'open', u'januari']","Camp in Indigenous trapper’s tents and tipis or in a trapline cabin at #RockyMountainHouse NHS!  Reservations open in January.
@BanffNP
#HiddenGems 💎 #UniqueAccommodations @TravelAlberta
https://t.co/2o7V4cpkBd https://t.co/AYQDEb4uvL"
50,50,943937949686788097,5,13,2017-12-21 20:15:19,Connecting with nature makes us happier and healthier. See for yourself in this inspiring video! u,"['#NatureForAll', '#GetOutside']","['https://t.co/aKLYquogW', 'https://t.co/rzUKHowqc7']",Connecting nature makes us happier healthier See inspiring video,"['Connecting', 'nature', 'makes', 'us', 'happier', 'healthier', 'See', 'inspiring', 'video']","[u'connect', u'natur', u'make', 'us', u'happier', u'healthier', u'see', u'inspir', u'video']","Connecting with nature makes us happier and healthier. See for yourself in this inspiring video! https://t.co/aKLYquogWu
#NatureForAll #GetOutside https://t.co/rzUKHowqc7"
51,51,943916468605014017,6,14,2017-12-21 18:49:57,"This week, we YOU to get on the ice!! Whether you’re a pro or a beginner, competitive or laid back, lace up your and . ️ 9","['#ParksChallenge', '#skates', '#GetOutside']",['https://t.co/gg1K03oct'],week get ice Whether pro beginner competitive laid back lace,"['week', 'get', 'ice', 'Whether', 'pro', 'beginner', 'competitive', 'laid', 'back', 'lace']","[u'week', u'get', u'ice', u'whether', u'pro', u'beginn', u'competit', u'laid', u'back', u'lace']","This week, we #ParksChallenge YOU to get on the ice!! Whether you’re a pro or a beginner, competitive or laid back, lace up your #skates and #GetOutside. ❄️ https://t.co/gg1K03oct9"
52,52,943915773868806144,12,0,2017-12-21 18:47:12,": No matter what you decide to do, whether you weather the conditions outside or stay indoors, you can always enjoy a nice cu…",[],[],matter decide whether weather conditions outside stay indoors always enjoy nice,"['matter', 'decide', 'whether', 'weather', 'conditions', 'outside', 'stay', 'indoors', 'always', 'enjoy', 'nice']","[u'matter', u'decid', u'whether', u'weather', u'condit', u'outsid', u'stay', u'indoor', u'alway', u'enjoy', u'nice']","RT @TBS_Canada: No matter what you decide to do, whether you weather the conditions outside or stay indoors, you can always enjoy a nice cu…"
53,53,943892663132188672,9,32,2017-12-21 17:15:22,that the best spot in the world to study the st mass extinction is in Canada? Find out where:,"['#DidYouKnow', '#WorldHeritage']","['https://t.co/L188DdbWRg', 'https://t.co/O63r3l5fIA']",best spot world study st mass extinction Canada Find,"['best', 'spot', 'world', 'study', 'st', 'mass', 'extinction', 'Canada', 'Find']","[u'best', u'spot', u'world', u'studi', 'st', u'mass', u'extinct', u'canada', u'find']",#DidYouKnow that the best spot in the world to study the 1st mass extinction is in Canada? 😲 Find out where: https://t.co/L188DdbWRg #WorldHeritage https://t.co/O63r3l5fIA
54,54,943858816793436161,4,6,2017-12-21 15:00:52,"Get to know Canada's with our Family/Group ! Get yours before December , and save %! 0U8","['#history', '#DiscoveryPass', '#DISCOUNT']","['https://t.co/U8DWrr6', 'https://t.co/LxB0avgRFA']",Get know Canada Family Group Get December save 0U8,"['Get', 'know', 'Canada', 'Family', 'Group', 'Get', 'December', 'save', '0U8']","[u'get', u'know', u'canada', u'famili', u'group', u'get', u'decemb', u'save', u'0u8']","Get to know Canada's #history with our Family/Group #DiscoveryPass! Get yours before December 31, 2017 and save 20%! https://t.co/U8DWrr60U8 #DISCOUNT https://t.co/LxB0avgRFA"
55,55,943824673812475907,5,13,2017-12-21 12:45:12,Look back on sunnier times and share a photo of your favourite summer memory in our sites. It’s the perfect way to share the ️ on,['#LookontheBrightsideDay'],['https://t.co/oaizWo6HKp'],Look back sunnier times share photo favourite summer memory sites perfect way share,"['Look', 'back', 'sunnier', 'times', 'share', 'photo', 'favourite', 'summer', 'memory', 'sites', 'perfect', 'way', 'share']","[u'look', u'back', u'sunnier', u'time', u'share', u'photo', u'favourit', u'summer', u'memori', u'site', u'perfect', u'way', u'share']",Look back on sunnier times and share a photo of your favourite summer memory in our sites. 🌞 It’s the perfect way to share the ❤️ on #LookontheBrightsideDay https://t.co/oaizWo6HKp
56,56,943700110193709056,3,12,2017-12-21 04:30:14,Watch photographer Nadya Kwandibens travel to the to work on her series . She even stops in Kejimkujik National Park and National Historic Site:,"['#FirstNations', '#eastcoast', '#photography', '#RedWorks']",['https://t.co/it6XrUX4GS'],Watch photographer Nadya Kwandibens travel work series even stops Kejimkujik National Park National Historic Site,"['Watch', 'photographer', 'Nadya', 'Kwandibens', 'travel', 'work', 'series', 'even', 'stops', 'Kejimkujik', 'National', 'Park', 'National', 'Historic', 'Site']","[u'watch', u'photograph', u'nadya', u'kwandiben', u'travel', u'work', u'seri', u'even', u'stop', u'kejimkujik', u'nation', u'park', u'nation', u'histor', u'site']",Watch #FirstNations photographer Nadya Kwandibens travel to the #eastcoast to work on her #photography series #RedWorks. She even stops in Kejimkujik National Park and National Historic Site: https://t.co/it6XrUX4GS  @ExploreCanada @AboriginalCAN @ParksCanada_NS
57,57,943640939519725568,1,10,2017-12-21 00:35:06,"Canada is filled with so many cool things to do and places that make you say ""Wow""! Come and eerience some of our ! d","['#HiddenGems', '#2018StartsNow']","['https://t.co/2o7V4cpkB', 'https://t.co/Br2dAqWYoO']",Canada filled many cool things places make say Wow Come eerience,"['Canada', 'filled', 'many', 'cool', 'things', 'places', 'make', 'say', 'Wow', 'Come', 'eerience']","[u'canada', u'fill', u'mani', u'cool', u'thing', u'place', u'make', u'say', u'wow', u'come', u'eerienc']","Canada is filled with so many cool things to do and places that make you say 😍 ""Wow""!  Come and experience some of our #HiddenGems! 💎 #2018StartsNow @Canada
https://t.co/2o7V4cpkBd https://t.co/Br2dAqWYoO"
58,58,943600689489567744,3,16,2017-12-20 21:55:10,Bringing back grazing to is essential for a healthy ecosystem! Learn more about this unique form of adaptive management:,"['#WildlifeWednesday', '#ScienceWithaView']","['https://t.co/Y8YX8aRCtH', 'https://t.co/IvJQc4vlCP']",Bringing back grazing essential healthy ecosystem Learn unique form adaptive management,"['Bringing', 'back', 'grazing', 'essential', 'healthy', 'ecosystem', 'Learn', 'unique', 'form', 'adaptive', 'management']","[u'bring', u'back', u'graze', u'essenti', u'healthi', u'ecosystem', u'learn', u'uniqu', u'form', u'adapt', u'manag']",Bringing back grazing to @GrasslandsNP is essential for a healthy ecosystem! 🌾 Learn more about this unique form of adaptive management: https://t.co/Y8YX8aRCtH #WildlifeWednesday #ScienceWithaView https://t.co/IvJQc4vlCP
