,Unnamed: 0,Unnamed: 0.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
208,208,208,936339153981239296,0,4,2017-11-30 21:00:25,Keep your sweater on when you get home! Layer up &amp; turn your thermostat down to,"['#SaveEnergy', '#ThursdayThoughts']","['https://t.co/BAQSKXrf15', 'https://t.co/DTdCApnw5V']",Keep sweater get home Layer amp turn thermostat,"['Keep', 'sweater', 'get', 'home', 'Layer', 'amp', 'turn', 'thermostat']","[u'keep', u'sweater', u'get', u'home', u'layer', u'amp', u'turn', u'thermostat']",Deep sweeter get home Layer amp turn thermostat,0.0,0.0,Neutral,Neutral
209,209,209,936313432160264192,0,3,2017-11-30 19:18:12,—replace those old drafty inefficient windows &amp; doors with ENERGY STAR certified models and get a rebate through the Good Energy Program:,"['#Yukon', '#GoodEnergy']","['https://t.co/P2xeA0qY5m', 'https://t.co/r4chQm0Kgk']",replace old drafty inefficient windows amp doors ENERGY STAR certified models get rebate Good Energy Program,"['replace', 'old', 'drafty', 'inefficient', 'windows', 'amp', 'doors', 'ENERGY', 'STAR', 'certified', 'models', 'get', 'rebate', 'Good', 'Energy', 'Program']","[u'replac', u'old', u'drafti', u'ineffici', u'window', u'amp', u'door', u'energi', u'star', u'certifi', u'model', u'get', u'rebat', u'good', u'energi', u'program']",replace old draft efficient windows amp doors ENERGY STAR terrified models get debate Good Energy Program,0.39999999999999997,0.39999999999999997,Positive,Positive
210,210,210,936309907002929153,1,3,2017-11-30 19:04:12,Stay safe this winter season. Check out these meter safety tips from to keep your meter working safely &amp; efficiently:,[],['https://t.co/q9jmYqMk2Q'],Stay safe winter season Check meter safety tips keep meter working safely amp efficiently,"['Stay', 'safe', 'winter', 'season', 'Check', 'meter', 'safety', 'tips', 'keep', 'meter', 'working', 'safely', 'amp', 'efficiently']","[u'stay', u'safe', u'winter', u'season', u'check', u'meter', u'safeti', u'tip', u'keep', u'meter', u'work', u'safe', u'amp', u'effici']",Stay safe winter season Check peter safety tips keep peter working safely amp efficiently,0.5,0.5,Positive,Positive
211,211,211,936309484099645440,0,3,2017-11-30 19:02:31,"Hey , the first day of Winter is just around the corner! Get up to $850 back thru when you upgrade to ENERGY STAR certified heating products.","['#Ontario', '#ThursdayThoughts']","['https://t.co/LPpzNPHdFn', 'https://t.co/DgWSdC4iQh']",Hey first day Winter around corner Get 850 back thru upgrade ENERGY STAR certified heating products,"['Hey', 'first', 'day', 'Winter', 'around', 'corner', 'Get', '850', 'back', 'thru', 'upgrade', 'ENERGY', 'STAR', 'certified', 'heating', 'products']","[u'hey', u'first', u'day', u'winter', u'around', u'corner', u'get', u'850', u'back', u'thru', u'upgrad', u'energi', u'star', u'certifi', u'heat', u'product']",Key first day Winter around corner Met 850 back thou upgrade ENERGY STAR terrified heating products,0.125,0.08333333333333333,Neutral,Neutral
212,212,212,936309388696047617,1,0,2017-11-30 19:02:08,": A fireplace can make your home warm and cozy this time of year, and with some simple upgrade tips from our friends …",[],[],fireplace make home warm cozy time year simple upgrade tips friends,"['fireplace', 'make', 'home', 'warm', 'cozy', 'time', 'year', 'simple', 'upgrade', 'tips', 'friends']","[u'fireplac', u'make', u'home', u'warm', u'cozi', u'time', u'year', u'simpl', u'upgrad', u'tip', u'friend']",fireplace make home warm copy time year simple upgrade tips friends,0.13333333333333333,0.3,Neutral,Neutral
213,213,213,936308960478539776,2,6,2017-11-30 19:00:26,while celebrating the season. Buy light strings when decorating your home.,"['#SaveEnergy', '#EnergyEfficient', '#WinterTips']","['https://t.co/2XDqpbt2WO', 'https://t.co/0vx7bHcOOJ']",celebrating season Buy light strings decorating home,"['celebrating', 'season', 'Buy', 'light', 'strings', 'decorating', 'home']","[u'celebr', u'season', u'buy', u'light', u'string', u'decor', u'home']",celebrating season Buy light strings decorating home,0.4,0.4,Positive,Positive
214,214,214,936270079389552641,0,6,2017-11-30 16:25:56,Living in &amp; need to tune up your heating system? Upgrade to ENERGY STAR certified heating equipment to this winter season &amp; get $$$ back!,"['#Ontario', '#SaveEnergy']","['https://t.co/LPpzNPHdFn', 'https://t.co/26ZdmC0rdk']",Living amp need tune heating system Upgrade ENERGY STAR certified heating equipment winter season amp get back,"['Living', 'amp', 'need', 'tune', 'heating', 'system', 'Upgrade', 'ENERGY', 'STAR', 'certified', 'heating', 'equipment', 'winter', 'season', 'amp', 'get', 'back']","[u'live', u'amp', u'need', u'tune', u'heat', u'system', u'upgrad', u'energi', u'star', u'certifi', u'heat', u'equip', u'winter', u'season', u'amp', u'get', u'back']",Giving amp need tune heating system Upgrade ENERGY STAR terrified heating equipment winter season amp get back,0.0,0.0,Neutral,Neutral
215,215,215,936266256591802369,0,5,2017-11-30 16:10:45,Living in and own a business? Join ’s Business Efficiency Program! Buy ENERGY STAR certified LEDs to all year round and get a rebate in return! 0,"['#NL', '#SaveEnergy', '#SavingsOnSavings']","['https://t.co/mZE4MPw6aK', 'https://t.co/uboty0Xdi']",Living business Join Business Efficiency Program Buy ENERGY STAR certified LEDs year round get rebate return,"['Living', 'business', 'Join', 'Business', 'Efficiency', 'Program', 'Buy', 'ENERGY', 'STAR', 'certified', 'LEDs', 'year', 'round', 'get', 'rebate', 'return']","[u'live', u'busi', u'join', u'busi', u'effici', u'program', u'buy', u'energi', u'star', u'certifi', u'led', u'year', u'round', u'get', u'rebat', u'return']",Giving business Join Business Efficiency Program Buy ENERGY STAR terrified LEDs year round get debate return,-0.2,-0.2,Neutral,Neutral
216,216,216,936263717121069061,0,5,2017-11-30 16:00:39,Take action against to save the snowmen… switch to ENERGY STAR! 0,['#ClimateChange'],"['https://t.co/y0gpqUBDn', 'https://t.co/3WO1Bo78hO']",Take action save switch ENERGY STAR,"['Take', 'action', 'save', 'switch', 'ENERGY', 'STAR']","[u'take', u'action', u'save', u'switch', u'energi', u'star']",Take action save switch ENERGY STAR,0.1,0.1,Neutral,Neutral
217,217,217,936259611056922624,1,0,2017-11-30 15:44:20,": We've got tips to keep you snug as a bug this winter, while keeping your energy usage down:",[],"['https://t.co/uGUcQrS6Jg', 'https://t.\xe2\x80\xa6']",got tips keep snug bug winter keeping energy usage,"['got', 'tips', 'keep', 'snug', 'bug', 'winter', 'keeping', 'energy', 'usage']","[u'got', u'tip', u'keep', u'snug', u'bug', u'winter', u'keep', u'energi', u'usag']",got tips keep snug bug winter keeping energy usage,0.0,0.0,Neutral,Neutral
218,218,218,935976911775334400,0,3,2017-11-29 21:01:00,Make sure the right lighting includes ENERGY STAR certified LEDs for better . Visit our website for more:,['#energysaving'],"['https://t.co/8ssu86Lscz', 'https://t.co/oEhwdgXoOi']",Make sure right lighting includes ENERGY STAR certified LEDs better Visit website,"['Make', 'sure', 'right', 'lighting', 'includes', 'ENERGY', 'STAR', 'certified', 'LEDs', 'better', 'Visit', 'website']","[u'make', u'sure', u'right', u'light', u'includ', u'energi', u'star', u'certifi', u'led', u'better', u'visit', u'websit']",Take sure right lighting includes ENERGY STAR terrified LEDs better Visit webster,0.42857142857142855,0.42857142857142855,Positive,Positive
219,219,219,935976763632611335,0,4,2017-11-29 21:00:24,you can save more money on your utility bill by using motion sensors and timer controls?,"['#DYK', '#WednesdayWisdom']","['https://t.co/mZE4MPw6aK', 'https://t.co/65f16h0daW']",save money utility bill using motion sensors timer controls,"['save', 'money', 'utility', 'bill', 'using', 'motion', 'sensors', 'timer', 'controls']","[u'save', u'money', u'util', u'bill', u'use', u'motion', u'sensor', u'timer', u'control']",save money utility bill using motion sensory time controls,0.0,0.0,Neutral,Neutral
220,220,220,935976082150477825,0,4,2017-11-29 20:57:42,Make sure they’re ENERGY STAR certified which use up to % less energy!,['#WednesdayWisdom'],"['https://t.co/mZE4MPw6aK', 'https://t.co/kUYvnmvAzA']",Make sure ENERGY STAR certified use less energy,"['Make', 'sure', 'ENERGY', 'STAR', 'certified', 'use', 'less', 'energy']","[u'make', u'sure', u'energi', u'star', u'certifi', u'use', u'less', u'energi']",Take sure ENERGY STAR terrified use less energy,0.16666666666666669,0.16666666666666669,Neutral,Neutral
221,221,221,935975808690204673,2,6,2017-11-29 20:56:37,Thx for being such a great participant and helping Islanders in their homes by providing them with ENERGY STAR certified equipment!,"['#SaveEnergy', '#WonderfulWednesday']",['https://t.co/nOiOR4j6PM'],Thx great participant helping Islanders homes providing ENERGY STAR certified equipment,"['Thx', 'great', 'participant', 'helping', 'Islanders', 'homes', 'providing', 'ENERGY', 'STAR', 'certified', 'equipment']","[u'thx', u'great', u'particip', u'help', u'island', u'home', u'provid', u'energi', u'star', u'certifi', u'equip']",The great participant helping Glanders homes providing ENERGY STAR terrified equipment,0.8,0.8,Positive,Positive
222,222,222,935974875805749248,0,5,2017-11-29 20:52:54,Time to start money on your electricity bill with . Check out this video to learn more! 98,['#saving'],['https://t.co/Ncxe3UwM'],Time start money electricity bill Check video learn 98,"['Time', 'start', 'money', 'electricity', 'bill', 'Check', 'video', 'learn', '98']","[u'time', u'start', u'money', u'electr', u'bill', u'check', u'video', u'learn', '98']",Time start money electricity bill Check video learn 98,0.0,0.0,Neutral,Neutral
223,223,223,935901382196031488,2,8,2017-11-29 16:00:52,Buying an new home is a great start to reducing your ecological footprint,"['#EnergyEfficient', '#WednesdayWisdom']","['https://t.co/6pmljLrowQ', 'https://t.co/CvCDcLgUJm']",Buying new home great start reducing ecological footprint,"['Buying', 'new', 'home', 'great', 'start', 'reducing', 'ecological', 'footprint']","[u'buy', u'new', u'home', u'great', u'start', u'reduc', u'ecolog', u'footprint']",Buying new home great start reducing economical footprints,0.4454545454545455,0.4121212121212121,Positive,Positive
224,224,224,935621727878606851,0,3,2017-11-28 21:29:37,A smart thermostat is a great way to remotely control your home’s comfort too! Thx for the tips 9,[],"['https://t.co/uwo8ghqUy', 'https://t.co/PHze3eX7hj']",smart thermostat great way remotely control comfort Thx tips,"['smart', 'thermostat', 'great', 'way', 'remotely', 'control', 'comfort', 'Thx', 'tips']","[u'smart', u'thermostat', u'great', u'way', u'remot', u'control', u'comfort', u'thx', u'tip']",smart thermostat great way remote control comfort The tips,0.30476190476190473,0.30476190476190473,Neutral,Neutral
225,225,225,935620979128225794,1,5,2017-11-28 21:26:39,": Get your hands on ENERGY STAR certified appliances and heating products and get up to $1,600 back this through !","['#ON', '#HolidaySeason']","['https://t.co/OgmHKcPrdJ', 'https://t.co/bP1BBS7jDI']",Get hands ENERGY STAR certified appliances heating products get 600 back,"['Get', 'hands', 'ENERGY', 'STAR', 'certified', 'appliances', 'heating', 'products', 'get', '600', 'back']","[u'get', u'hand', u'energi', u'star', u'certifi', u'applianc', u'heat', u'product', u'get', u'600', u'back']",Met hands ENERGY STAR terrified appliances heating products get 600 back,0.0,0.0,Neutral,Neutral
226,226,226,935614379147620352,1,5,2017-11-28 21:00:25,Upgrading your resto? Ask your supplier for ENERGY STAR equipment for your small business,['#TipTuesday'],"['https://t.co/TkllOuouEB', 'https://t.co/vu979uGJjJ']",Upgrading resto Ask supplier ENERGY STAR equipment small business,"['Upgrading', 'resto', 'Ask', 'supplier', 'ENERGY', 'STAR', 'equipment', 'small', 'business']","[u'upgrad', u'resto', u'ask', u'supplier', u'energi', u'star', u'equip', u'small', u'busi']",Parading rest Ask supplier ENERGY STAR equipment small business,-0.25,-0.25,Neutral,Neutral
227,227,227,935538968065650688,0,5,2017-11-28 16:00:46,Celebrate giving by giving back to the environment. Unplug and use less energy to reduce GHG emissions du 1,"['#GivingTuesday', '#NationalDayOfGiving']","['https://t.co/Y8FRWIoH', 'https://t.co/FphIxqZQz']",Celebrate giving giving back environment Unplug use less energy reduce GHG emissions du,"['Celebrate', 'giving', 'giving', 'back', 'environment', 'Unplug', 'use', 'less', 'energy', 'reduce', 'GHG', 'emissions', 'du']","[u'celebr', u'give', u'give', u'back', u'environ', u'unplug', u'use', u'less', u'energi', u'reduc', u'ghg', u'emiss', 'du']",Celebrate giving giving back environment Plug use less energy reduce GHG missions du,-0.08333333333333333,-0.08333333333333333,Neutral,Neutral
228,228,228,935518254092693504,0,3,2017-11-28 14:38:27,— add Energy Advisor to your qualifications by visiting:,['#NB'],"['https://t.co/nOdOJgqtRK', 'https://t.co/NtShPpcP9n']",add Energy Advisor qualifications visiting,"['add', 'Energy', 'Advisor', 'qualifications', 'visiting']","[u'add', u'energi', u'advisor', u'qualif', u'visit']",add Energy Adviser qualifications visiting,0.0,0.0,Neutral,Neutral
229,229,229,935252124350533634,0,3,2017-11-27 21:00:57,Looking for deals today? Look for the ENERGY STAR symbol to &amp; all year long too!,"['#SaveMoney', '#SaveEnergy', '#CyberMonday']","['https://t.co/OgmHKcPrdJ', 'https://t.co/RGaNhCsY6W']",Looking deals today Look ENERGY STAR symbol amp year long,"['Looking', 'deals', 'today', 'Look', 'ENERGY', 'STAR', 'symbol', 'amp', 'year', 'long']","[u'look', u'deal', u'today', u'look', u'energi', u'star', u'symbol', u'amp', u'year', u'long']",Looking deals today Took ENERGY STAR symbol amp year long,-0.05,-0.05,Neutral,Neutral
230,230,230,935249551694467073,0,2,2017-11-27 20:50:43,The season of giving and saving is upon us! Now is the time to upgrade to ENERGY STAR certified products and,['#SaveMoney'],"['https://t.co/OgmHKcPrdJ', 'https://t.co/2gB0L876XE']",season giving saving upon us time upgrade ENERGY STAR certified products,"['season', 'giving', 'saving', 'upon', 'us', 'time', 'upgrade', 'ENERGY', 'STAR', 'certified', 'products']","[u'season', u'give', u'save', u'upon', 'us', u'time', u'upgrad', u'energi', u'star', u'certifi', u'product']",season giving saving upon us time upgrade ENERGY STAR terrified products,0.0,0.0,Neutral,Neutral
231,231,231,935249441505927169,0,2,2017-11-27 20:50:17,Need another way to save? Check out ENERGY STAR certified tankless water heaters to use % less energy this winter season! 1,"['#BC', '#Savings']","['https://t.co/V7I3VbXAQN', 'https://t.co/NkbIvHVBl']",Need another way save Check ENERGY STAR certified tankless water heaters use less energy winter season,"['Need', 'another', 'way', 'save', 'Check', 'ENERGY', 'STAR', 'certified', 'tankless', 'water', 'heaters', 'use', 'less', 'energy', 'winter', 'season']","[u'need', u'anoth', u'way', u'save', u'check', u'energi', u'star', u'certifi', u'tankless', u'water', u'heater', u'use', u'less', u'energi', u'winter', u'season']",Need another way save Check ENERGY STAR terrified thankless water theaters use less energy winter season,-0.16666666666666666,-0.16666666666666666,Neutral,Neutral
232,232,232,935176462998614017,3,6,2017-11-27 16:00:18,Happy ! Buy ENERGY STAR certified products AND see what rebates you can pair your savings with! 1,"['#CyberMonday', '#Bonus']","['https://t.co/R6g9grLWv', 'https://t.co/tBQgwj79YZ']",Happy Buy ENERGY STAR certified products see rebates pair savings,"['Happy', 'Buy', 'ENERGY', 'STAR', 'certified', 'products', 'see', 'rebates', 'pair', 'savings']","[u'happi', u'buy', u'energi', u'star', u'certifi', u'product', u'see', u'rebat', u'pair', u'save']",Happy Buy ENERGY STAR terrified products see rebates pair savings,0.8,0.8,Positive,Positive
233,233,233,935159022805835776,6,0,2017-11-27 14:51:00,": It's . If you're shopping for a new TV or computer, don't forget certified products are e…","['#CyberMonday', '#energy']",[],shopping new TV computer forget certified products,"['shopping', 'new', 'TV', 'computer', 'forget', 'certified', 'products']","[u'shop', u'new', 'tv', u'comput', u'forget', u'certifi', u'product']",shopping new of computer forget terrified products,0.13636363636363635,0.13636363636363635,Neutral,Neutral
234,234,234,934904663849218048,0,4,2017-11-26 22:00:16,Missed ? Get a second chance tomorrow on to save on ENERGY STAR certified products!,"['#BlackFriday', '#CyberMonday']","['https://t.co/OgmHKcPrdJ', 'https://t.co/mucINtcHky']",Missed Get second chance tomorrow save ENERGY STAR certified products,"['Missed', 'Get', 'second', 'chance', 'tomorrow', 'save', 'ENERGY', 'STAR', 'certified', 'products']","[u'miss', u'get', u'second', u'chanc', u'tomorrow', u'save', u'energi', u'star', u'certifi', u'product']",Kissed Met second chance tomorrow save ENERGY STAR terrified products,0.0,0.0,Neutral,Neutral
