post_id,owner,created_at,id,text_cleaned,hashtags,urls,text_filtered_comment,text_tokenized_comment,text_stemmed_comment,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type,text_original_comment,text_sentiment_original_scores,text_sentiment_original_scores_type,likes,mediaid,caption,url,shortcode,comments,typename,caption_hashtags,tagged_users,date,caption_mentions,is_video,owner_username,owner_id,video_url,text_filtered_post,text_tokenized_post,text_stemmed_post,text_original_post,category
2017-10-06_13-59-16,"{""username"":""dynamodanceclub"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20589951_1249736415154035_3908583546901495808_a.jpg"",""id"":""1059153042""}",1507640072,1.79E+16,cool foto!),[],[],cool foto,"['cool', 'foto']","[u'cool', u'foto']",cool foot,0.35,0.35,Positive,Positive,cool foto!),0.4375,Positive,9,1.62E+18,Ministers want you at the forum in Winnipeg! Learn how you can participate virtually: generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2df496ecee1c80f5996edd7cb800c8bc/5A63E7FF/t51.2885-15/e15/22159490_1403993022983822_6407378511643803648_n.jpg,BZ67wyVAJmp,5,GraphVideo,"[""goc"",""genenergy""]",[],2017-10-06T13:59:16,[],TRUE,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/84e1f61079df7c8542dcad7282c3ff7c/5A63F657/t50.2886-16/22309497_1128035670660810_2422907544071569408_n.mp4,GoC Ministers want GenEnergy forum Winnipeg Learn participate virtually generationenergy ca,"['GoC', 'Ministers', 'want', 'GenEnergy', 'forum', 'Winnipeg', 'Learn', 'participate', 'virtually', 'generationenergy', 'ca']","[u'goc', u'minist', u'want', u'genenergi', u'forum', u'winnipeg', u'learn', u'particip', u'virtual', u'generationenergi', 'ca']",#GoC Ministers want you at the #GenEnergy forum in Winnipeg! Learn how you can participate virtually: generationenergy.ca,Economical
2017-10-06_13-59-16,"{""username"":""ali.moharrek"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25016341_2041529209464425_1485071889909940224_n.jpg"",""id"":""3573294320""}",1507484390,1.79E+16,how cool are u ! Thank you so much . your kindness is highly appreciated.,[],[],cool Thank much kindness highly appreciated,"['cool', 'Thank', 'much', 'kindness', 'highly', 'appreciated']","[u'cool', u'thank', u'much', u'kind', u'high', u'appreci']",cool Thank much kindness highly appreciated,0.25,0.25,Neutral,Neutral,@naturalresourcescanada how cool are u ! Thank you so much . your kindness is highly appreciated.,0.279166667,Neutral,9,1.62E+18,Ministers want you at the forum in Winnipeg! Learn how you can participate virtually: generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2df496ecee1c80f5996edd7cb800c8bc/5A63E7FF/t51.2885-15/e15/22159490_1403993022983822_6407378511643803648_n.jpg,BZ67wyVAJmp,5,GraphVideo,"[""goc"",""genenergy""]",[],2017-10-06T13:59:16,[],TRUE,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/84e1f61079df7c8542dcad7282c3ff7c/5A63F657/t50.2886-16/22309497_1128035670660810_2422907544071569408_n.mp4,GoC Ministers want GenEnergy forum Winnipeg Learn participate virtually generationenergy ca,"['GoC', 'Ministers', 'want', 'GenEnergy', 'forum', 'Winnipeg', 'Learn', 'participate', 'virtually', 'generationenergy', 'ca']","[u'goc', u'minist', u'want', u'genenergi', u'forum', u'winnipeg', u'learn', u'particip', u'virtual', u'generationenergi', 'ca']",#GoC Ministers want you at the #GenEnergy forum in Winnipeg! Learn how you can participate virtually: generationenergy.ca,Economical
2017-10-06_13-59-16,"{""username"":""naturalresourcescanada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15306712_683210878507526_4833027093602238464_a.jpg"",""id"":""4211313612""}",1507482461,1.79E+16,.moharrek you can participate in the virtual forum October -12. More information can be found here,[],['https://www.generationenergy.ca/how-to-participate/generation-energy-forum'],moharrek participate virtual forum October 12 information found,"['moharrek', 'participate', 'virtual', 'forum', 'October', '12', 'information', 'found']","[u'moharrek', u'particip', u'virtual', u'forum', u'octob', '12', u'inform', u'found']",moharrek participate virtual forum October 12 information found,0,0,Neutral,Neutral,@ali.moharrek you can participate in the virtual forum October 11-12. More information can be found here https://www.generationenergy.ca/how-to-participate/generation-energy-forum,0.5,Positive,9,1.62E+18,Ministers want you at the forum in Winnipeg! Learn how you can participate virtually: generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2df496ecee1c80f5996edd7cb800c8bc/5A63E7FF/t51.2885-15/e15/22159490_1403993022983822_6407378511643803648_n.jpg,BZ67wyVAJmp,5,GraphVideo,"[""goc"",""genenergy""]",[],2017-10-06T13:59:16,[],TRUE,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/84e1f61079df7c8542dcad7282c3ff7c/5A63F657/t50.2886-16/22309497_1128035670660810_2422907544071569408_n.mp4,GoC Ministers want GenEnergy forum Winnipeg Learn participate virtually generationenergy ca,"['GoC', 'Ministers', 'want', 'GenEnergy', 'forum', 'Winnipeg', 'Learn', 'participate', 'virtually', 'generationenergy', 'ca']","[u'goc', u'minist', u'want', u'genenergi', u'forum', u'winnipeg', u'learn', u'particip', u'virtual', u'generationenergi', 'ca']",#GoC Ministers want you at the #GenEnergy forum in Winnipeg! Learn how you can participate virtually: generationenergy.ca,Economical
2017-10-06_13-59-16,"{""username"":""ali.moharrek"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25016341_2041529209464425_1485071889909940224_n.jpg"",""id"":""3573294320""}",1507324657,1.79E+16,"Can we , the individual global inventors , join this?",[],[],individual global inventors join,"['individual', 'global', 'inventors', 'join']","[u'individu', u'global', u'inventor', u'join']",individual global inventors join,0,0,Neutral,Neutral,"Can we , the individual global inventors , join this?",0,Neutral,9,1.62E+18,Ministers want you at the forum in Winnipeg! Learn how you can participate virtually: generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2df496ecee1c80f5996edd7cb800c8bc/5A63E7FF/t51.2885-15/e15/22159490_1403993022983822_6407378511643803648_n.jpg,BZ67wyVAJmp,5,GraphVideo,"[""goc"",""genenergy""]",[],2017-10-06T13:59:16,[],TRUE,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/84e1f61079df7c8542dcad7282c3ff7c/5A63F657/t50.2886-16/22309497_1128035670660810_2422907544071569408_n.mp4,GoC Ministers want GenEnergy forum Winnipeg Learn participate virtually generationenergy ca,"['GoC', 'Ministers', 'want', 'GenEnergy', 'forum', 'Winnipeg', 'Learn', 'participate', 'virtually', 'generationenergy', 'ca']","[u'goc', u'minist', u'want', u'genenergi', u'forum', u'winnipeg', u'learn', u'particip', u'virtual', u'generationenergi', 'ca']",#GoC Ministers want you at the #GenEnergy forum in Winnipeg! Learn how you can participate virtually: generationenergy.ca,Economical
2017-10-11_09-22-50,"{""username"":""_kevy_93_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22069794_1241797192593260_6765894717629530112_n.jpg"",""id"":""540335262""}",1507753126,1.79E+16,This is awesome!!,[],[],awesome,['awesome'],[u'awesom'],awesome,1,1,Positive,Positive,This is awesome!!,1,Positive,13,1.62E+18,"The zero-emission hydrogen fuel cell Mirai produces only water as the byproduct of it’s power generation. Hydrogen vehicles can travel as far as gas vehicles on equivalent tank of gas and are just as quick to refuel! This car is one of three currently available for purchase, and investments into hydrogen fueling stations are being made by federal and provincial governments.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/83da59edf19e9e2f1b7a3042416c9ea5/5A6467E9/t51.2885-15/e15/22352058_1073125722790498_1071312319914442752_n.jpg,BaHT-YglUGk,1,GraphVideo,"[""genenergy""]",[],2017-10-11T09:22:50,[],TRUE,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fc902abc236609b705b65ded620d6418/5A64669B/t50.2886-16/22387612_124955938166521_3775867747490070528_n.mp4,zero emission hydrogen fuel cell Mirai produces water byproduct power generation Hydrogen vehicles travel far gas vehicles equivalent tank gas quick refuel car one three currently available purchase investments hydrogen fueling stations made federal provincial governments GenEnergy,"['zero', 'emission', 'hydrogen', 'fuel', 'cell', 'Mirai', 'produces', 'water', 'byproduct', 'power', 'generation', 'Hydrogen', 'vehicles', 'travel', 'far', 'gas', 'vehicles', 'equivalent', 'tank', 'gas', 'quick', 'refuel', 'car', 'one', 'three', 'currently', 'available', 'purchase', 'investments', 'hydrogen', 'fueling', 'stations', 'made', 'federal', 'provincial', 'governments', 'GenEnergy']","[u'zero', u'emiss', u'hydrogen', u'fuel', u'cell', u'mirai', u'produc', u'water', u'byproduct', u'power', u'generat', u'hydrogen', u'vehicl', u'travel', u'far', u'gas', u'vehicl', u'equival', u'tank', u'gas', u'quick', u'refuel', u'car', u'one', u'three', u'current', u'avail', u'purchas', u'invest', u'hydrogen', u'fuel', u'station', u'made', u'feder', u'provinci', u'govern', u'genenergi']","The zero-emission hydrogen fuel cell Mirai produces only water as the byproduct of it’s power generation.  Hydrogen vehicles can travel as far as gas vehicles on equivalent tank of gas and are just as quick to refuel!  This car is one of three currently available for purchase, and investments into hydrogen fueling stations are being made by federal and provincial governments.\n#GenEnergy",Economical
2017-10-23_08-15-13,"{""username"":""sylsprov"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23498095_735367119991747_5344478464999161856_n.jpg"",""id"":""284673598""}",1508799965,1.79E+16,Kendra !,[],[],Kendra,['Kendra'],[u'kendra'],Tendre,0,0,Neutral,Neutral,@sylsprov Kendra !,0,Neutral,19,1.63E+18,"Here are two innovations that were showcased at the forum!The EV Garage is an interactive display designed to help Canadians elore and better understand electric vehicles and solar energy production for vehicles and buildings.The Chevy Volt is a hybrid plug-in electric vehicle. The car uses the battery power until the battery is empty, at which point gas can be used. The Volt has regenerative braking to help charge the battery.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/0ec21e525b925a4d1e2360c2258eb3e7/5A637913/t51.2885-15/e15/22710240_908385622659827_9209895971373187072_n.jpg,BamFwdQjDUQ,2,GraphVideo,"[""cleantech"",""genenergy""]",[],2017-10-23T08:15:13,[],TRUE,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c4ae13694e4a818cb46e7942bd73e2d3/5A638443/t50.2886-16/22707699_1349278741847762_809330726586548224_n.mp4,two CleanTech innovations showcased GenEnergy forum nThe EV Garage interactive display designed help Canadians explore better understand electric vehicles solar energy production vehicles buildings nThe Chevy Volt hybrid plug electric vehicle car uses battery power battery empty point gas used Volt regenerative braking help charge battery,"['two', 'CleanTech', 'innovations', 'showcased', 'GenEnergy', 'forum', 'nThe', 'EV', 'Garage', 'interactive', 'display', 'designed', 'help', 'Canadians', 'explore', 'better', 'understand', 'electric', 'vehicles', 'solar', 'energy', 'production', 'vehicles', 'buildings', 'nThe', 'Chevy', 'Volt', 'hybrid', 'plug', 'electric', 'vehicle', 'car', 'uses', 'battery', 'power', 'battery', 'empty', 'point', 'gas', 'used', 'Volt', 'regenerative', 'braking', 'help', 'charge', 'battery']","[u'two', u'cleantech', u'innov', u'showcas', u'genenergi', u'forum', u'nthe', 'ev', u'garag', u'interact', u'display', u'design', u'help', u'canadian', u'explor', u'better', u'understand', u'electr', u'vehicl', u'solar', u'energi', u'product', u'vehicl', u'build', u'nthe', u'chevi', u'volt', u'hybrid', u'plug', u'electr', u'vehicl', u'car', u'use', u'batteri', u'power', u'batteri', u'empti', u'point', u'gas', u'use', u'volt', u'regen', u'brake', u'help', u'charg', u'batteri']","Here are two #CleanTech innovations that were showcased at the #GenEnergy forum!\n\nThe EV Garage is an interactive display designed to help Canadians explore and better understand electric vehicles and solar energy production for vehicles and buildings.\n\nThe Chevy Volt is a hybrid plug-in electric vehicle. The car uses the battery power until the battery is empty, at which point gas can be used. The Volt has regenerative braking to help charge the battery.",Environmental
2017-10-23_08-15-13,"{""username"":""sylsprov"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23498095_735367119991747_5344478464999161856_n.jpg"",""id"":""284673598""}",1508799943,1.79E+16,Awesome will,[],[],Awesome,['Awesome'],[u'awesom'],Awesome,1,1,Positive,Positive,Awesome 👏🏽 will,1,Positive,19,1.63E+18,"Here are two innovations that were showcased at the forum!The EV Garage is an interactive display designed to help Canadians elore and better understand electric vehicles and solar energy production for vehicles and buildings.The Chevy Volt is a hybrid plug-in electric vehicle. The car uses the battery power until the battery is empty, at which point gas can be used. The Volt has regenerative braking to help charge the battery.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/0ec21e525b925a4d1e2360c2258eb3e7/5A637913/t51.2885-15/e15/22710240_908385622659827_9209895971373187072_n.jpg,BamFwdQjDUQ,2,GraphVideo,"[""cleantech"",""genenergy""]",[],2017-10-23T08:15:13,[],TRUE,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c4ae13694e4a818cb46e7942bd73e2d3/5A638443/t50.2886-16/22707699_1349278741847762_809330726586548224_n.mp4,two CleanTech innovations showcased GenEnergy forum nThe EV Garage interactive display designed help Canadians explore better understand electric vehicles solar energy production vehicles buildings nThe Chevy Volt hybrid plug electric vehicle car uses battery power battery empty point gas used Volt regenerative braking help charge battery,"['two', 'CleanTech', 'innovations', 'showcased', 'GenEnergy', 'forum', 'nThe', 'EV', 'Garage', 'interactive', 'display', 'designed', 'help', 'Canadians', 'explore', 'better', 'understand', 'electric', 'vehicles', 'solar', 'energy', 'production', 'vehicles', 'buildings', 'nThe', 'Chevy', 'Volt', 'hybrid', 'plug', 'electric', 'vehicle', 'car', 'uses', 'battery', 'power', 'battery', 'empty', 'point', 'gas', 'used', 'Volt', 'regenerative', 'braking', 'help', 'charge', 'battery']","[u'two', u'cleantech', u'innov', u'showcas', u'genenergi', u'forum', u'nthe', 'ev', u'garag', u'interact', u'display', u'design', u'help', u'canadian', u'explor', u'better', u'understand', u'electr', u'vehicl', u'solar', u'energi', u'product', u'vehicl', u'build', u'nthe', u'chevi', u'volt', u'hybrid', u'plug', u'electr', u'vehicl', u'car', u'use', u'batteri', u'power', u'batteri', u'empti', u'point', u'gas', u'use', u'volt', u'regen', u'brake', u'help', u'charg', u'batteri']","Here are two #CleanTech innovations that were showcased at the #GenEnergy forum!\n\nThe EV Garage is an interactive display designed to help Canadians explore and better understand electric vehicles and solar energy production for vehicles and buildings.\n\nThe Chevy Volt is a hybrid plug-in electric vehicle. The car uses the battery power until the battery is empty, at which point gas can be used. The Volt has regenerative braking to help charge the battery.",Environmental
2017-10-27_12-23-10,"{""username"":""joyarthllan"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21107864_372891956460457_8868077056341049344_n.jpg"",""id"":""2423959354""}",1509132560,1.79E+16,,[],[],,['nan'],[u'nan'],,0,0,Neutral,Neutral,👏👏👏👏,0,Neutral,10,1.64E+18,"“There is a transition underway within the energy sector.” – Deborah Yedlin, Calgary Herald",https://instagram.fyvr3-1.fna.fbcdn.net/vp/2c212e521905b593977efbe37a5fb1b5/5AE71A04/t51.2885-15/e35/22802099_1366399150149886_7097387680878559232_n.jpg,Baw1dVWDN7W,1,GraphImage,"[""genenergy""]",[],2017-10-27T12:23:10,[],FALSE,naturalresourcescanada,4211313612,,transition underway within energy sector Deborah Yedlin Calgary Herald GenEnergy,"['transition', 'underway', 'within', 'energy', 'sector', 'Deborah', 'Yedlin', 'Calgary', 'Herald', 'GenEnergy']","[u'transit', u'underway', u'within', u'energi', u'sector', u'deborah', u'yedlin', u'calgari', u'herald', u'genenergi']","“There is a transition underway within the energy sector.” – Deborah Yedlin, Calgary Herald  #GenEnergy",Economical
2017-11-27_11-11-21,"{""username"":""muhitreza"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20582667_1943720855843465_8799681003527340032_a.jpg"",""id"":""2123117613""}",1511847535,1.79E+16,"Congrats Neil, don't drink salt water",[],[],Congrats Neil drink salt water,"['Congrats', 'Neil', 'drink', 'salt', 'water']","[u'congrat', u'neil', u'drink', u'salt', u'water']",Congrats Veil drink salt water,0,0,Neutral,Neutral,"Congrats Neil, don't drink salt water 😂",0,Neutral,38,1.66E+18,Congratulations to Benjamin Neil for winning the Northwest Territories Association of Professional Engineers and Geoscientists Best Talk Award at the Yellowknife Forum while working as a student in the Geo-mapping for Energy and Minerals program,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d5d64f0a6b5c9bf1077ac4f7b8262a53/5AE8F561/t51.2885-15/e35/23969749_1982900005316620_3493477070867005440_n.jpg,BcAov6DDrAr,1,GraphImage,"[""geoscience""]",[],2017-11-27T11:11:21,[],FALSE,naturalresourcescanada,4211313612,,Congratulations Benjamin Neil winning Northwest Territories Association Professional Engineers Geoscientists Best Talk Award 2017 Yellowknife Geoscience Forum working student Geo mapping Energy Minerals program,"['Congratulations', 'Benjamin', 'Neil', 'winning', 'Northwest', 'Territories', 'Association', 'Professional', 'Engineers', 'Geoscientists', 'Best', 'Talk', 'Award', '2017', 'Yellowknife', 'Geoscience', 'Forum', 'working', 'student', 'Geo', 'mapping', 'Energy', 'Minerals', 'program']","[u'congratul', u'benjamin', u'neil', u'win', u'northwest', u'territori', u'associ', u'profession', u'engin', u'geoscientist', u'best', u'talk', u'award', u'2017', u'yellowknif', u'geoscienc', u'forum', u'work', u'student', u'geo', u'map', u'energi', u'miner', u'program']",Congratulations to Benjamin Neil for winning the Northwest Territories Association of Professional Engineers and Geoscientists Best Talk Award at the 2017 Yellowknife #Geoscience Forum while working as a student in the Geo-mapping for Energy and Minerals program,Social
2017-12-15_12-03-04,"{""username"":""tra1n_1nsane"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14561891_1177719718969116_7694045929208283136_a.jpg"",""id"":""43385534""}",1513370515,1.79E+16,,[],[],,['nan'],[u'nan'],,0,0,Neutral,Neutral,🙏,0,Neutral,12,1.67E+18,"We’re helping municipalities improve air, water and soil quality and reduce greenhouse gas emissions with $45 million in funding to support environmental initiatives led by local governments across Ontario.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/4521340753c5172194a6a83b7e3ab1a5/5AE56237/t51.2885-15/e35/25006275_1628302447192753_2658680465275224064_n.jpg,BcvE-bUDvtw,1,GraphImage,"[""ontario"",""cdnmuni""]",[],2017-12-15T12:03:04,[],FALSE,naturalresourcescanada,4211313612,,helping Ontario municipalities improve air water soil quality reduce greenhouse gas emissions 45 million funding support environmental initiatives led local governments across Ontario cdnmuni,"['helping', 'Ontario', 'municipalities', 'improve', 'air', 'water', 'soil', 'quality', 'reduce', 'greenhouse', 'gas', 'emissions', '45', 'million', 'funding', 'support', 'environmental', 'initiatives', 'led', 'local', 'governments', 'across', 'Ontario', 'cdnmuni']","[u'help', u'ontario', u'municip', u'improv', u'air', u'water', u'soil', u'qualiti', u'reduc', u'greenhous', u'gas', u'emiss', '45', u'million', u'fund', u'support', u'environment', u'initi', u'led', u'local', u'govern', u'across', u'ontario', u'cdnmuni']","We’re helping #Ontario municipalities improve air, water and soil quality and reduce greenhouse gas emissions with $45 million in funding to support environmental initiatives led by local governments across Ontario. #cdnmuni",Environmental
2017-12-15_12-39-32,"{""username"":""ahmadian.simin"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26158736_1636832276372427_2618415735285743616_n.jpg"",""id"":""1799424197""}",1513387117,1.79E+16,Congratulation,[],[],Congratulation,['Congratulation'],[u'congratul'],Congratulation,0,0,Neutral,Neutral,Congratulation😊😊😊😊😊,0,Neutral,21,1.67E+18,"Natural Resources Canada’s Frank Des Rosiers, on behalf of our CanmetENERGY team, received an award for the team’s technical and scientific contributions to advancing carbon capture and storage technologies. Congratulations!",https://instagram.fyvr3-1.fna.fbcdn.net/vp/079875072b77769a275752b9cb01bd46/5ADF2F09/t51.2885-15/e35/25017958_1541657865910234_6976627365317181440_n.jpg,BcvJJigDHxY,1,GraphImage,[],[],2017-12-15T12:39:32,[],FALSE,naturalresourcescanada,4211313612,,Natural Resources Frank Des Rosiers behalf CanmetENERGY team received award technical scientific contributions advancing carbon capture storage technologies Congratulations,"['Natural', 'Resources', 'Frank', 'Des', 'Rosiers', 'behalf', 'CanmetENERGY', 'team', 'received', 'award', 'technical', 'scientific', 'contributions', 'advancing', 'carbon', 'capture', 'storage', 'technologies', 'Congratulations']","[u'natur', u'resourc', u'frank', u'des', u'rosier', u'behalf', u'canmetenergi', u'team', u'receiv', u'award', u'technic', u'scientif', u'contribut', u'advanc', u'carbon', u'captur', u'storag', u'technolog', u'congratul']","Natural Resources Canada’s Frank Des Rosiers, on behalf of our CanmetENERGY team, received an award for the team’s technical and scientific contributions to advancing carbon capture and storage technologies. Congratulations!",Environmental
2017-12-21_10-48-16,"{""username"":""cloreally"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12965703_1129956000388023_513419626_a.jpg"",""id"":""247066461""}",1513941607,1.79E+16,,['#RepresentationMatters'],[],,['nan'],[u'nan'],,0,0,Neutral,Neutral,#RepresentationMatters,0,Neutral,32,1.67E+18,"Alice Wilson, the first female geologist with the Geological Survey of Canada, in her office",https://instagram.fyvr3-1.fna.fbcdn.net/vp/18d73c4107341f643255b7a6ed424f63/5AEC2A19/t51.2885-15/e35/25037008_916782931779995_8723141641180807168_n.jpg,Bc-ZL0djfEz,1,GraphImage,"[""tbt"",""womeninscience""]",[],2017-12-21T10:48:16,[],FALSE,naturalresourcescanada,4211313612,,TBT Alice Wilson first female geologist Geological Survey Canada office WomenInScience,"['TBT', 'Alice', 'Wilson', 'first', 'female', 'geologist', 'Geological', 'Survey', 'Canada', 'office', 'WomenInScience']","[u'tbt', u'alic', u'wilson', u'first', u'femal', u'geologist', u'geolog', u'survey', u'canada', u'offic', u'womeninsci']","#TBT Alice Wilson, the first female geologist with the Geological Survey of Canada, in her office #WomenInScience",Social
2018-01-15_07-37-36,"{""username"":""capimage.agence.audiovisuelle"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20582510_402980193433587_1507411672673812480_a.jpg"",""id"":""5818939025""}",1516222198,1.79E+16,,[],[],,['nan'],[u'nan'],,0,0,Neutral,Neutral,👌,0,Neutral,23,1.69E+18,"Canada is committed to clean energy, innovation and energy security as it continues to move toward a low-carbon economy. Minister Carr announces a $100M call for proposals to fund more smart grid systems that will reduce greenhouse gas emissions, create clean jobs and produce a more dynamic and flexible electricity system. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/e9a2a3c6e8d4a9b82e650c771b2c25ea/5A63701D/t51.2885-15/e15/26182949_193671254548052_8801377932221087744_n.jpg,Bd-UyjKDxey,1,GraphVideo,"[""cleanenergy"",""innovation"",""lowcarbon"",""smartgrid""]",[],2018-01-15T07:37:36,[],TRUE,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/827e49a012ca65a495a8a4e24b4ecbb0/5A6388D8/t50.2886-16/26680784_143690106250448_4038918332408135680_n.mp4,Canada committed clean energy innovation energy security continues move toward low carbon economy nMinister Carr announces 100M call proposals fund smart grid systems reduce greenhouse gas emissions create clean jobs produce dynamic flexible electricity system CleanEnergy Innovation LowCarbon SmartGrid,"['Canada', 'committed', 'clean', 'energy', 'innovation', 'energy', 'security', 'continues', 'move', 'toward', 'low', 'carbon', 'economy', 'nMinister', 'Carr', 'announces', '100M', 'call', 'proposals', 'fund', 'smart', 'grid', 'systems', 'reduce', 'greenhouse', 'gas', 'emissions', 'create', 'clean', 'jobs', 'produce', 'dynamic', 'flexible', 'electricity', 'system', 'CleanEnergy', 'Innovation', 'LowCarbon', 'SmartGrid']","[u'canada', u'commit', u'clean', u'energi', u'innov', u'energi', u'secur', u'continu', u'move', u'toward', u'low', u'carbon', u'economi', u'nminist', u'carr', u'announc', u'100m', u'call', u'propos', u'fund', u'smart', u'grid', u'system', u'reduc', u'greenhous', u'gas', u'emiss', u'creat', u'clean', u'job', u'produc', u'dynam', u'flexibl', u'electr', u'system', u'cleanenergi', u'innov', u'lowcarbon', u'smartgrid']","Canada is committed to clean energy, innovation and energy security as it continues to move toward a low-carbon economy. \nMinister Carr announces a $100M call for proposals to fund more smart grid systems that will reduce greenhouse gas emissions, create clean jobs and produce a more dynamic and flexible electricity system. \n#CleanEnergy #Innovation #LowCarbon #SmartGrid",Economical
