owner,created_at,id,post_id,text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type
"{""username"":""nichitabobic"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26305005_123233708377243_1816923779280928768_n.jpg"",""id"":""185425927""}",1510410793,1.79e+16,2017-11-10_17-30-21,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ‘ðŸ¼ðŸ‘ŒðŸ¼,0.0,neutral
"{""username"":""wegetyoudriving"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20065683_105141013480148_6879002165973614592_a.jpg"",""id"":""3269191677""}",1510452182,1.79e+16,2017-11-11_17-41-34,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,âœŠ,0.0,neutral
"{""username"":""floplat_travel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13116817_580044222175643_385325265_a.jpg"",""id"":""272557215""}",1510684550,1.79e+16,2017-11-12_17-35-02,Wow....pas de mots tellement c'est beau !!,[],[],Wow mots tellement beau,"['Wow', 'mots', 'tellement', 'beau']","[u'wow', u'mot', u'tellement', u'beau']",Now mots element beau,0.1,0.0,Neutral,Neutral,Wow....pas de mots tellement c'est beau !!,0.5,positive
"{""username"":""colethorsen"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12599023_684229518385743_1351976842_a.jpg"",""id"":""190903810""}",1510583488,1.79e+16,2017-11-12_17-35-02,"Je ressens la mÃªme chose , c'est un de mes endroits prÃ©fÃ©rÃ©s",[],[],Je ressens la chose est un de mes endroits,"['Je', 'ressens', 'la', 'chose', 'est', 'un', 'de', 'mes', 'endroits']","['je', u'ressen', 'la', u'chose', u'est', 'un', 'de', u'mes', u'endroit']",He lessens la chose est un de me droits,0.0,0.0,Neutral,Neutral,"Je ressens la mÃªme chose @anniecayadesign , c'est un de mes endroits prÃ©fÃ©rÃ©s",0.0,neutral
"{""username"":""colethorsen"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12599023_684229518385743_1351976842_a.jpg"",""id"":""190903810""}",1510582873,1.79e+16,2017-11-12_17-35-02,"Merci d'avoir partagÃ© ma photo .canada, et un gros merci pour tous les aimes et les gentils commentaires!",[],[],Merci avoir photo canada et un gros merci pour tous les aimes et les gentils commentaires,"['Merci', 'avoir', 'photo', 'canada', 'et', 'un', 'gros', 'merci', 'pour', 'tous', 'les', 'aimes', 'et', 'les', 'gentils', 'commentaires']","[u'merci', u'avoir', u'photo', u'canada', 'et', 'un', u'gros', u'merci', u'pour', u'tous', u'les', u'aim', 'et', u'les', u'gentil', u'commentair']",Merci avoid photo canada et un gros merci pour thus les times et les gentile commentaries,0.0,0.0,Neutral,Neutral,"Merci d'avoir partagÃ© ma photo @parcs.canada, et un gros merci pour tous les aimes et les gentils commentaires!",0.2866666666666667,positive
"{""username"":""anniecayadesign"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12917867_532879686872919_1625320355_a.jpg"",""id"":""196046321""}",1510538652,1.79e+16,2017-11-12_17-35-02,"Une photo magnifique! Un endroit magnifique, jâ€™y suis dÃ©jÃ  allÃ©e!",[],[],Une photo magnifique Un endroit magnifique suis,"['Une', 'photo', 'magnifique', 'Un', 'endroit', 'magnifique', 'suis']","[u'une', u'photo', u'magnifiqu', 'un', u'endroit', u'magnifiqu', u'sui']",One photo magnifique In adroit magnifique suis,0.0,0.0,Neutral,Neutral,"Une photo magnifique! Un endroit magnifique, jâ€™y suis dÃ©jÃ  allÃ©e!",1.0,positive
"{""username"":""thelostgirlsguide"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25025183_1933978856930313_6491549120342261760_n.jpg"",""id"":""485536005""}",1510702527,1.79e+16,2017-11-14_15-33-47,Thanks for the regram,[],[],Thanks regram,"['Thanks', 'regram']","[u'thank', u'regram']",Thanks regard,0.2,0.2,Neutral,Neutral,Thanks for the regram â˜º,0.0,neutral
"{""username"":""deuxevades"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20905175_155481628363098_5172971590417121280_a.jpg"",""id"":""4240552929""}",1510881913,1.79e+16,2017-11-15_16-07-53,La plus belle des saisons,[],[],plus belle saisons,"['plus', 'belle', 'saisons']","[u'plus', u'bell', u'saison']",plus belle sailors,0.0,0.0,Neutral,Neutral,La plus belle des saisons ðŸ˜,1.0,positive
"{""username"":""onedayonetravel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23969830_1875702446076995_8622405579844878336_n.jpg"",""id"":""272946291""}",1510823363,1.79e+16,2017-11-15_16-07-53,HÃ¢te de venir redÃ©couvrir le Canada au cÅ“ur de l'hiver ï¸,[],[],te de venir couvrir le Canada au ur de hiver,"['te', 'de', 'venir', 'couvrir', 'le', 'Canada', 'au', 'ur', 'de', 'hiver']","['te', 'de', u'venir', u'couvrir', 'le', u'canada', 'au', 'ur', 'de', u'hiver']",te de veins courier le Canada au or de river,0.0,0.0,Neutral,Neutral,HÃ¢te de venir redÃ©couvrir le Canada au cÅ“ur de l'hiver â„ï¸,0.0,neutral
"{""username"":""floridakilos"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21910623_1566640503394991_2540061495853580288_n.jpg"",""id"":""23005796""}",1510933542,1.79e+16,2017-11-16_16-32-09,trop cuuuuuuuute on y va,[],[],trop cuuuuuuuute va,"['trop', 'cuuuuuuuute', 'va']","[u'trop', u'cuuuuuuuut', 'va']",trop cuuuuuuuute va,0.0,0.0,Neutral,Neutral,@percoco_chanel trop cuuuuuuuute on y va,-0.25,negative
"{""username"":""onedayonetravel"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23969830_1875702446076995_8622405579844878336_n.jpg"",""id"":""272946291""}",1510912814,1.79e+16,2017-11-16_16-32-09,Magnifique ! On espÃ¨re assister Ã  une telle scÃ¨ne un jour dans vos parcs,[],[],Magnifique assister une telle ne un jour dans vos parcs,"['Magnifique', 'assister', 'une', 'telle', 'ne', 'un', 'jour', 'dans', 'vos', 'parcs']","[u'magnifiqu', u'assist', u'une', u'tell', 'ne', 'un', u'jour', u'dan', u'vos', u'parc']",Magnifique assisted une tell ne un your dans vos parts,0.0,0.0,Neutral,Neutral,Magnifique ! On espÃ¨re assister Ã  une telle scÃ¨ne un jour dans vos parcs ðŸ˜‰,1.0,positive
"{""username"":""maurice_the_landcruiser"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22638603_1253522664753118_3872366449926340608_n.jpg"",""id"":""5324626640""}",1511100956,1.79e+16,2017-11-17_16-03-53,Why so alone?!,[],[],alone,['alone'],[u'alon'],alone,0.0,0.0,Neutral,Neutral,Why so alone?!,0.0,neutral
"{""username"":""zaks.faks"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26072761_1747156098925130_2587318638759378944_n.jpg"",""id"":""2050086843""}",1511085851,1.79e+16,2017-11-17_16-03-53,Great pic.,[],[],Great pic,"['Great', 'pic']","[u'great', u'pic']",Great pick,0.8,0.8,Positive,Positive,Great pic.,0.0,neutral
"{""username"":""joehamel_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25038716_176920929709559_3605155179864784896_n.jpg"",""id"":""50878648""}",1511051896,1.79e+16,2017-11-17_16-03-53,Tres cool,[],[],Tres cool,"['Tres', 'cool']","[u'tres', u'cool']",Tres cool,0.35,0.35,Positive,Positive,Tres cool ðŸ‘,0.01,positive
"{""username"":""countryliberty"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12751162_1684803175125035_1442495093_a.jpg"",""id"":""1248573337""}",1511209755,1.79e+16,2017-11-19_16-48-06,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ‘ŒðŸ¼,0.0,neutral
"{""username"":""giorgos_soumelidis"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25018135_1771451763156929_3650190841131040768_n.jpg"",""id"":""1655207972""}",1511140339,1.79e+16,2017-11-19_16-48-06,Very nice photo!!!!,[],[],nice photo,"['nice', 'photo']","[u'nice', u'photo']",nice photo,0.6,0.6,Positive,Positive,Very nice photo!!!!,0.0,neutral
"{""username"":""aymeric_picot"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21227091_1514427581977661_972928878454505472_a.jpg"",""id"":""332183077""}",1511273555,1.79e+16,2017-11-20_16-15-47,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ˜ðŸ‘Œ,0.0,neutral
"{""username"":""scalingcanada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22708820_254107558449935_8824245106904137728_n.jpg"",""id"":""6263912145""}",1511688671,1.79e+16,2017-11-22_19-07-08,AWESOME!,[],[],AWESOME,['AWESOME'],[u'awesom'],AWESOME,1.0,1.0,Positive,Positive,AWESOME!,0.0,neutral
"{""username"":""giorgos_soumelidis"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25018135_1771451763156929_3650190841131040768_n.jpg"",""id"":""1655207972""}",1511591284,1.78e+16,2017-11-22_19-07-08,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ”ðŸ”ðŸ”,0.0,neutral
"{""username"":""dannyfriesen"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22157137_1071572772945255_2350293034509271040_n.jpg"",""id"":""207840984""}",1511452569,1.79e+16,2017-11-22_19-07-08,Nice pic!,[],[],Nice pic,"['Nice', 'pic']","[u'nice', u'pic']",Vice pick,0.6,0.0,Positive,Neutral,Nice pic!,0.0,neutral
"{""username"":""juliatomlinsonmusic"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23594880_1736534913066144_8599769534531895296_n.jpg"",""id"":""12113037""}",1511660847,1.79e+16,2017-11-23_16-00-00,Love your gallery,[],[],Love gallery,"['Love', 'gallery']","[u'love', u'galleri']",Love gallery,0.5,0.5,Positive,Positive,Love your gallery,0.0,neutral
"{""username"":""giorgos_soumelidis"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25018135_1771451763156929_3650190841131040768_n.jpg"",""id"":""1655207972""}",1511573756,1.79e+16,2017-11-23_16-00-00,Perfect click!!,[],[],Perfect click,"['Perfect', 'click']","[u'perfect', u'click']",Perfect click,1.0,1.0,Positive,Positive,Perfect click!!,0.0,neutral
"{""username"":""juliatomlinsonmusic"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23594880_1736534913066144_8599769534531895296_n.jpg"",""id"":""12113037""}",1511660839,1.79e+16,2017-11-24_15-05-44,Your page is looking great,[],[],page looking great,"['page', 'looking', 'great']","[u'page', u'look', u'great']",page looking great,0.8,0.8,Positive,Positive,Your page is looking great,0.0,neutral
"{""username"":""giorgos_soumelidis"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25018135_1771451763156929_3650190841131040768_n.jpg"",""id"":""1655207972""}",1511579763,1.79e+16,2017-11-24_15-05-44,Super photo!!,[],[],Super photo,"['Super', 'photo']","[u'super', u'photo']",Super photo,0.333333333,0.333333333,Positive,Positive,Super photo!!,1.0,positive
"{""username"":""envybodypiercinglb"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20987545_119809962011418_8826783527065354240_a.jpg"",""id"":""1473984401""}",1511670167,1.79e+16,2017-11-25_18-31-19,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ’š,0.0,neutral
"{""username"":""giorgos_soumelidis"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25018135_1771451763156929_3650190841131040768_n.jpg"",""id"":""1655207972""}",1511663905,1.79e+16,2017-11-25_18-31-19,Wow,[],[],Wow,['Wow'],[u'wow'],Now,0.1,0.0,Neutral,Neutral,Wow ðŸ”ðŸ‘ŒðŸ‘,0.0,neutral
"{""username"":""homevibeshq"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13408950_259734707736682_1617969779_a.jpg"",""id"":""3429996734""}",1511851906,1.79e+16,2017-11-26_16-15-03,Love It!,[],[],Love,['Love'],[u'love'],Love,0.5,0.5,Positive,Positive,Love It!,0.0,neutral
"{""username"":""tocollected"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19436351_765180820330085_259435721398419456_a.jpg"",""id"":""3295666028""}",1512583757,1.79e+16,2017-11-30_13-20-42,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@larkcrail,0.0,neutral
"{""username"":""sophielarouche"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26073441_327835604382435_2073682073901596672_n.jpg"",""id"":""8238694""}",1512166102,1.79e+16,2017-11-30_13-20-42,pas pire petit spot de chalet,[],[],pire petit spot chalet,"['pire', 'petit', 'spot', 'chalet']","[u'pire', u'petit', u'spot', u'chalet']",fire petit spot chale,0.0,0.0,Neutral,Neutral,@phil_saillant pas pire petit spot de chalet,0.15000000000000002,positive
"{""username"":""mollyery"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17493730_2248620428697329_5166808887872978944_a.jpg"",""id"":""1952217457""}",1512519889,1.79e+16,2017-12-04_13-45-38,Encroyable!,[],[],Encroyable,['Encroyable'],[u'encroy'],Encroyable,0.0,0.0,Neutral,Neutral,Encroyable! â¤,0.0,neutral
"{""username"":""macharichardson"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21147769_147236835863187_7189437084958982144_a.jpg"",""id"":""2077319967""}",1512579139,1.79e+16,2017-12-05_16-04-42,Trop cute,[],[],Trop cute,"['Trop', 'cute']","[u'trop', u'cute']",Drop cut,0.5,0.0,Positive,Neutral,Trop cute ðŸ‡ðŸ˜,-0.25,negative
"{""username"":""juliedezo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23823354_283242055519600_2820111741717839872_n.jpg"",""id"":""683683729""}",1512529992,1.79e+16,2017-12-05_16-04-42,SalomÃ©,[],[],,[],[],,0.0,0.0,Neutral,Neutral,SalomÃ© ðŸ‡,0.0,neutral
"{""username"":""equilibrium2366"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12547248_1569043280084761_1351649902_a.jpg"",""id"":""2899311820""}",1512528656,1.79e+16,2017-12-05_16-04-42,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ‘ðŸ‘Œ,0.0,neutral
"{""username"":""_caren_salas_morales"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26869853_210061422876050_7225607323840937984_n.jpg"",""id"":""4374605625""}",1512525174,1.79e+16,2017-12-05_16-04-42,Awww,[],[],Awww,['Awww'],[u'awww'],Www,0.4,0.0,Positive,Neutral,AwwwðŸ˜ðŸ˜ðŸ˜ðŸ˜,0.0,neutral
"{""username"":""srdaoust"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26864081_895315020650705_3971242652984147968_n.jpg"",""id"":""1246360168""}",1512520884,1.79e+16,2017-12-05_16-04-42,trÃ¨s mignon,[],[],mignon,['mignon'],[u'mignon'],minor,0.0,-0.05,Neutral,Neutral,trÃ¨s mignon ðŸ™ŒðŸ¼,0.3,positive
"{""username"":""lastcitylegends"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24845929_155505401754524_7399425642447503360_n.jpg"",""id"":""3935113013""}",1512712457,1.79e+16,2017-12-06_18-22-09,We love your work and would love for you to check us out!,[],[],love work would love check us,"['love', 'work', 'would', 'love', 'check', 'us']","[u'love', u'work', u'would', u'love', u'check', 'us']",love work would love check us,0.5,0.5,Positive,Positive,We love your work and would love for you to check us out!,0.0,neutral
"{""username"":""trevor_d_nat"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26071761_137995110325710_4443488068254564352_n.jpg"",""id"":""6400396743""}",1512670542,1.79e+16,2017-12-06_18-22-09,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ‘ŠðŸ¼,0.0,neutral
"{""username"":""pauline_gesbert"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20582458_331221823990467_1697435375334588416_a.jpg"",""id"":""601841046""}",1512758360,1.79e+16,2017-12-07_16-03-51,tu es des concurrents ou câ€™est plutÃ´t .adventures qui en a ðŸ¤ª,[],[],tu es des concurrents ou est adventures qui en,"['tu', 'es', 'des', 'concurrents', 'ou', 'est', 'adventures', 'qui', 'en']","['tu', 'es', u'des', u'concurr', 'ou', u'est', u'adventur', u'qui', 'en']",tu es des concurrent ou est adventures qui en,0.0,0.0,Neutral,Neutral,@hugo_contreras22 tu es des concurrents ou câ€™est plutÃ´t @pogo.adventures qui en a ðŸ¤ª,0.0,neutral
"{""username"":""patricecarmichael"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21981129_1609250129119713_7144635482230489088_n.jpg"",""id"":""395636891""}",1512785750,1.79e+16,2017-12-08_16-14-12,Merci infiniment! C'est un grand honneur d'Ãªtre sur votre page. Ivvavik est un endroit vraiment trÃ¨s spÃ©cial et j'ai aimÃ© le temps que j'y ai passÃ©.,[],[],Merci infiniment est un grand honneur sur votre page Ivvavik est un endroit vraiment cial et ai le temps que ai,"['Merci', 'infiniment', 'est', 'un', 'grand', 'honneur', 'sur', 'votre', 'page', 'Ivvavik', 'est', 'un', 'endroit', 'vraiment', 'cial', 'et', 'ai', 'le', 'temps', 'que', 'ai']","[u'merci', u'infini', u'est', 'un', u'grand', u'honneur', u'sur', u'votr', u'page', u'ivvavik', u'est', 'un', u'endroit', u'vraiment', u'cial', 'et', 'ai', 'le', u'temp', u'que', 'ai']",Merci infiniment est un grand honneur sur votre page Ivvavik est un adroit raiment coal et ai le temps que ai,0.5,0.5,Positive,Positive,Merci infiniment! C'est un grand honneur d'Ãªtre sur votre page. Ivvavik est un endroit vraiment trÃ¨s spÃ©cial et j'ai aimÃ© le temps que j'y ai passÃ©.,0.225,positive
"{""username"":""maurice_the_landcruiser"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22638603_1253522664753118_3872366449926340608_n.jpg"",""id"":""5324626640""}",1512779066,1.79e+16,2017-12-08_16-14-12,Un de mes rÃªves,[],[],Un de mes,"['Un', 'de', 'mes']","['un', 'de', u'mes']",In de me,0.0,0.0,Neutral,Neutral,Un de mes rÃªves,0.0,neutral
"{""username"":""danslabulledekamille"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/13183347_1734575463434042_1108634053_a.jpg"",""id"":""3247316511""}",1512868838,1.79e+16,2017-12-09_17-11-17,Câ€™est oÃ¹,[],[],est,['est'],[u'est'],est,0.0,0.0,Neutral,Neutral,Câ€™est oÃ¹,0.0,neutral
"{""username"":""stephhend2416"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10570048_251425964981661_388908842_a.jpg"",""id"":""224810007""}",1512967943,1.79e+16,2017-12-10_16-32-34,Mon coup de cÅ“ur au Canada ï¸ðŸ‡¨ðŸ‡¦,[],[],Mon coup de ur au Canada,"['Mon', 'coup', 'de', 'ur', 'au', 'Canada']","[u'mon', u'coup', 'de', 'ur', 'au', u'canada']",On coup de or au Canada,0.0,0.0,Neutral,Neutral,Mon coup de cÅ“ur au Canada â¤ï¸ðŸ‡¨ðŸ‡¦,0.0,neutral
"{""username"":""alexreitellep"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12912585_1667192446876114_751045250_a.jpg"",""id"":""267297563""}",1512963643,1.79e+16,2017-12-10_16-32-34,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,@verochabot,0.0,neutral
"{""username"":""theworldofkentynus"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25011222_2269110009982105_9015654701022052352_n.jpg"",""id"":""6438858470""}",1512954669,1.79e+16,2017-12-10_16-32-34,I love it,[],[],love,['love'],[u'love'],love,0.5,0.5,Positive,Positive,I love it :D,1.0,positive
"{""username"":""baconboozeboobs"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21569088_1622341571174026_9116011856048160768_n.jpg"",""id"":""199414982""}",1513038082,1.79e+16,2017-12-11_15-43-31,"Saw this from your hashtags, just saying hi!",[],[],Saw hashtags saying hi,"['Saw', 'hashtags', 'saying', 'hi']","[u'saw', u'hashtag', u'say', 'hi']",Saw hashtags saying hi,0.0,0.0,Neutral,Neutral,"Saw this from your hashtags, just saying hi!",0.0,neutral
"{""username"":""juliatomlinsonmusic"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23594880_1736534913066144_8599769534531895296_n.jpg"",""id"":""12113037""}",1513200043,1.79e+16,2017-12-12_16-38-15,Awesome,[],[],Awesome,['Awesome'],[u'awesom'],Awesome,1.0,1.0,Positive,Positive,Awesome ðŸ”¥ðŸ’›ðŸ‘ŒðŸ˜Š,0.0,neutral
"{""username"":""eatandescapes"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23279513_151213775610980_2206155353689686016_n.jpg"",""id"":""6357102751""}",1513415655,1.79e+16,2017-12-13_17-02-41,Just wow,[],[],wow,['wow'],[u'wow'],now,0.1,0.0,Neutral,Neutral,Just wowðŸ˜,0.0,neutral
"{""username"":""bwr_photography86"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26403539_144790442903189_2751036663164567552_n.jpg"",""id"":""203211000""}",1513227804,1.79e+16,2017-12-13_17-02-41,amazing shot.,[],[],amazing shot,"['amazing', 'shot']","[u'amaz', u'shot']",amazing shot,0.6,0.6,Positive,Positive,amazing shot. ðŸ˜ƒ,0.0,neutral
"{""username"":""stephwalsh5"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23596103_199406837271590_2213849289384263680_n.jpg"",""id"":""323645707""}",1513448694,1.79e+16,2017-12-15_14-15-08,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral,ðŸ‘,0.0,neutral
"{""username"":""markjasonlacson"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23416534_756424751215803_7460348963267280896_n.jpg"",""id"":""3220492676""}",1513377065,1.79e+16,2017-12-15_14-15-08,Merci beaucoup .canada !ðŸ¤—ðŸ¤—,[],[],Merci beaucoup canada,"['Merci', 'beaucoup', 'canada']","[u'merci', u'beaucoup', u'canada']",Merci beaucoup canada,0.0,0.0,Neutral,Neutral,Merci beaucoup @parcs.canada !ðŸ˜ŠðŸ¤—ðŸ¤—ðŸ™ðŸ»,0.2125,positive
"{""username"":""edfcabral"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/1515298_1672950369652627_166410107_a.jpg"",""id"":""2212990223""}",1513470046,1.79e+16,2017-12-16_16-17-31,Wonderful,[],[],Wonderful,['Wonderful'],[u'wonder'],Wonderful,1.0,1.0,Positive,Positive,Wonderful,0.0,neutral
"{""username"":""maurice_the_landcruiser"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22638603_1253522664753118_3872366449926340608_n.jpg"",""id"":""5324626640""}",1513469897,1.79e+16,2017-12-16_16-17-31,"Peu importe le parc national, sont tous magnifiques!",[],[],Peu importe parc national tous magnifiques,"['Peu', 'importe', 'parc', 'national', 'tous', 'magnifiques']","[u'peu', u'import', u'parc', u'nation', u'tous', u'magnifiqu']",Peu import part national thus magnifiques,0.0,0.0,Neutral,Neutral,"Peu importe le parc national, sont tous magnifiques!",0.295,positive
"{""username"":""canadianwineries"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21224581_475823806149652_7614688969531326464_a.jpg"",""id"":""5963026529""}",1513645165,1.79e+16,2017-12-17_16-41-45,love this <3,[],[],love,['love'],[u'love'],love,0.5,0.5,Positive,Positive,love this <3,1.0,positive
"{""username"":""mosab.elayyan"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25016784_180909615826792_2196178797496107008_n.jpg"",""id"":""4813939794""}",1513820215,1.79e+16,2017-12-20_14-05-16,Likes & comments please !! I want to win a challenge with my friend,[],[],Likes comments please want win challenge friend,"['Likes', 'comments', 'please', 'want', 'win', 'challenge', 'friend']","[u'like', u'comment', u'pleas', u'want', u'win', u'challeng', u'friend']",Likes comments please want win challenge friend,0.8,0.8,Positive,Positive,Likes & comments please !! I want to win a challenge with my friend â¤â¤,0.0,neutral
"{""username"":""jarridholscher"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21371950_361365210965107_8425009965252476928_a.jpg"",""id"":""4022650060""}",1513819232,1.79e+16,2017-12-20_14-05-16,Merci .canada,[],[],Merci canada,"['Merci', 'canada']","[u'merci', u'canada']",Merci canada,0.0,0.0,Neutral,Neutral,Merci @parcs.canada ðŸ™,0.3,positive
"{""username"":""mamangato4"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19623280_2348137312078139_8514757975531847680_a.jpg"",""id"":""1744162275""}",1513816905,1.79e+16,2017-12-20_14-05-16,C'est grandiose,[],[],grandiose,['grandiose'],[u'grandios'],grandiose,0.0,0.0,Neutral,Neutral,C'est grandiose,0.8,positive
"{""username"":""_charles_logan_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25012032_1939872632892292_3331980914648416256_n.jpg"",""id"":""217295689""}",1513895701,1.79e+16,2017-12-21_13-24-11,Ã‡a me pris -3 secondes Ã  comprendre haha,[],[],pris secondes comprendre haha,"['pris', 'secondes', 'comprendre', 'haha']","[u'pris', u'second', u'comprendr', u'haha']",paris seconds comprendre hata,0.2,0.0,Neutral,Neutral,Ã‡a me pris 2-3 secondes Ã  comprendre haha @beatricelafreniere,0.0,neutral
