,Unnamed: 0,likes,mediaid,caption,url,shortcode,comments,typename,caption_hashtags,tagged_users,date,caption_mentions,is_video,id,owner_username,owner_id,video_url,text_filtered,text_tokenized,text_stemmed,text_original,category,language,Reactions_SUM,average_sentiment_score
10,10,34,1.44727e+18,"As a wildland fire researcher, Lynn Johnson is used to feeling the heat! Forest fires are a beneficial ecosystem process, but Lynn’s research helps to predict and manage forest fires that might threaten human lives and infrastructure – DK",https://instagram.fyvr3-1.fna.fbcdn.net/vp/34c785c7fbbf7d947ce82948996b8f92/5AE04443/t51.2885-15/e35/16465269_414306685578891_7008695425100152832_n.jpg,BQVwHWgBUYa,1,GraphImage,"[""womeninscience""]",[],2017-02-10T09:43:02,[],False,2017-02-10_09-43-02,naturalresourcescanada,4211313612,,wildland fire researcher Lynn Johnson used feeling heat Forest fires beneficial ecosystem process research helps predict manage forest fires might threaten human lives infrastructure DK WomenInScience,"['wildland', 'fire', 'researcher', 'Lynn', 'Johnson', 'used', 'feeling', 'heat', 'Forest', 'fires', 'beneficial', 'ecosystem', 'process', 'research', 'helps', 'predict', 'manage', 'forest', 'fires', 'might', 'threaten', 'human', 'lives', 'infrastructure', 'DK', 'WomenInScience']","[u'wildland', u'fire', u'research', u'lynn', u'johnson', u'use', u'feel', u'heat', u'forest', u'fire', u'benefici', u'ecosystem', u'process', u'research', u'help', u'predict', u'manag', u'forest', u'fire', u'might', u'threaten', u'human', u'live', u'infrastructur', 'dk', u'womeninsci']","As a wildland fire researcher, Lynn Johnson is used to feeling the heat! Forest fires are a beneficial ecosystem process, but Lynn’s research helps to predict and manage forest fires that might threaten human lives and infrastructure – DK #WomenInScience",Economical,en,35,0.0
11,11,34,1.68933e+18,We’re investing in electric and alternative fuel vehicle infrastructure! Help us connect Canadians from coast to coast. Apply for funding: ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c839034f546d2ad8a183e0c4b556713a/5A646959/t51.2885-15/e15/26403063_685719788483548_5765904701941874688_n.jpg,Bdxs0BUjJJ6,0,GraphVideo,"[""electricvehicle"",""ev"",""alternativefuel""]",[],2018-01-10T09:01:34,[],True,2018-01-10_09-01-34,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0c91a954c8697a85fa82be56fa808b70/5A647DA7/t50.2886-16/26214387_1852650591411879_468798119899824128_n.mp4,investing electric alternative fuel vehicle infrastructure Help us connect Canadians coast coast Apply funding www nrcan gc ca greeninfrastructure ElectricVehicle EV AlternativeFuel,"['investing', 'electric', 'alternative', 'fuel', 'vehicle', 'infrastructure', 'Help', 'us', 'connect', 'Canadians', 'coast', 'coast', 'Apply', 'funding', 'www', 'nrcan', 'gc', 'ca', 'greeninfrastructure', 'ElectricVehicle', 'EV', 'AlternativeFuel']","[u'invest', u'electr', u'altern', u'fuel', u'vehicl', u'infrastructur', u'help', 'us', u'connect', u'canadian', u'coast', u'coast', u'appli', u'fund', u'www', u'nrcan', 'gc', 'ca', u'greeninfrastructur', u'electricvehicl', 'ev', u'alternativefuel']",We’re investing in electric and alternative fuel vehicle infrastructure! Help us connect Canadians from coast to coast. Apply for funding: www.nrcan.gc.ca/greeninfrastructure \n#ElectricVehicle #EV #AlternativeFuel,Economical,en,34,0.0
12,12,30,1.56258e+18,"This is Charlene, everyone’s favourite summer student! Charlene is starting an M.Sc. degree in geology this fall, so this eedition will give her some great hands-on eerience in remote settings while learning more about economic geology. Charlene will be taking detailed measurements on drill core samples, assisting with digital data management, helping manage the camp and contributing ideas to the deposit models. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/da2ec228628104ff9c54dc955cda21bc/5AFF8C18/t51.2885-15/e35/20067298_245234859328139_6424411235248242688_n.jpg,BWvY_2ugHlh,3,GraphImage,"[""stemgirls"",""geoscience"",""wcw"",""womeninscience""]",[],2017-07-19T12:49:39,[],False,2017-07-19_12-49-39,naturalresourcescanada,4211313612,,Charlene favourite summer student nCharlene starting Sc degree geology fall expedition give great hands experience remote settings learning economic geology nCharlene taking detailed measurements drill core samples assisting digital data management helping manage camp contributing ideas deposit models STEMGirls GeoScience wcw WomenInScience,"['Charlene', 'favourite', 'summer', 'student', 'nCharlene', 'starting', 'Sc', 'degree', 'geology', 'fall', 'expedition', 'give', 'great', 'hands', 'experience', 'remote', 'settings', 'learning', 'economic', 'geology', 'nCharlene', 'taking', 'detailed', 'measurements', 'drill', 'core', 'samples', 'assisting', 'digital', 'data', 'management', 'helping', 'manage', 'camp', 'contributing', 'ideas', 'deposit', 'models', 'STEMGirls', 'GeoScience', 'wcw', 'WomenInScience']","[u'charlen', u'favourit', u'summer', u'student', u'ncharlen', u'start', 'sc', u'degre', u'geolog', u'fall', u'expedit', u'give', u'great', u'hand', u'experi', u'remot', u'set', u'learn', u'econom', u'geolog', u'ncharlen', u'take', u'detail', u'measur', u'drill', u'core', u'sampl', u'assist', u'digit', u'data', u'manag', u'help', u'manag', u'camp', u'contribut', u'idea', u'deposit', u'model', u'stemgirl', u'geoscienc', u'wcw', u'womeninsci']","This is Charlene, everyone’s favourite summer student! \nCharlene is starting an M.Sc. degree in geology this fall, so this expedition will give her some great hands-on experience in remote settings while learning more about economic geology. \nCharlene will be taking detailed measurements on drill core samples, assisting with digital data management, helping manage the camp and contributing ideas to the deposit models. \n#STEMGirls #GeoScience #wcw #WomenInScience",Social,en,33,0.4597222222222222
13,13,33,1.61182e+18,Come enjoy our beautiful Canadian trees at the Arboretum in by the Eerimental Farm during,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4c1ba56a01d4197ca20982694180941a/5AFC625C/t51.2885-15/e35/21910013_1112324928902558_7424414372060987392_n.jpg,BZeVobdgrPQ,0,GraphImage,"[""ottawa"",""nationalforestweek""]",[],2017-09-25T11:27:20,[],False,2017-09-25_11-27-20,naturalresourcescanada,4211313612,,Come enjoy beautiful Canadian trees Arboretum Ottawa Experimental Farm NationalForestWeek,"['Come', 'enjoy', 'beautiful', 'Canadian', 'trees', 'Arboretum', 'Ottawa', 'Experimental', 'Farm', 'NationalForestWeek']","[u'come', u'enjoy', u'beauti', u'canadian', u'tree', u'arboretum', u'ottawa', u'experiment', u'farm', u'nationalforestweek']",Come enjoy our beautiful Canadian trees at the Arboretum in #Ottawa by the Experimental Farm during #NationalForestWeek,Environmental,en,33,0.0
14,14,31,1.44723e+18,Check out that coastline! Scientist Lisa Nykolaishen uses GPS to measure the crustal motions caused by tectonic processes that generate earthquakes near Haida Gwaii BC. Sometimes I wish I could be back in the field again to see views like that! – DK,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fa97fede8eac81eabcfd1afd47522d57/5ADCEBF7/t51.2885-15/e35/16585304_218196415312887_5468640751141257216_n.jpg,BQVmPL1hMSg,2,GraphImage,"[""womeninscience"",""nrcansci"",""stemgirls"",""womenintech"",""girlslovescience""]",[],2017-02-10T08:16:43,[],False,2017-02-10_08-16-43,naturalresourcescanada,4211313612,,Check coastline Scientist Lisa Nykolaishen uses GPS measure crustal motions caused tectonic processes generate earthquakes near Haida Gwaii BC Sometimes wish could back field see views like DK WomenInScience NRCanSci STEMGirls WomenInTech GirlsLoveScience,"['Check', 'coastline', 'Scientist', 'Lisa', 'Nykolaishen', 'uses', 'GPS', 'measure', 'crustal', 'motions', 'caused', 'tectonic', 'processes', 'generate', 'earthquakes', 'near', 'Haida', 'Gwaii', 'BC', 'Sometimes', 'wish', 'could', 'back', 'field', 'see', 'views', 'like', 'DK', 'WomenInScience', 'NRCanSci', 'STEMGirls', 'WomenInTech', 'GirlsLoveScience']","[u'check', u'coastlin', u'scientist', u'lisa', u'nykolaishen', u'use', u'gps', u'measur', u'crustal', u'motion', u'caus', u'tecton', u'process', u'generat', u'earthquak', u'near', u'haida', u'gwaii', 'bc', u'sometim', u'wish', u'could', u'back', u'field', u'see', u'view', u'like', 'dk', u'womeninsci', u'nrcansci', u'stemgirl', u'womenintech', u'girlslovesci']",Check out that coastline! Scientist Lisa Nykolaishen uses GPS to measure the crustal motions caused by tectonic processes that generate earthquakes near Haida Gwaii BC. Sometimes I wish I could be back in the field again to see views like that! – DK  #WomenInScience #NRCanSci #STEMGirls #WomenInTech #GirlsLoveScience,Social,en,33,0.84375
15,15,28,1.40086e+18,December is Arctic Science Month! Join us in celebrating Canada’s Northern research with the hashtag,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f49177516cfb554fc77d79a5a256a160/5AFD8572/t51.2885-15/e35/15258675_180688029063542_4452934479454928896_n.jpg,BNw2_3_DrGS,5,GraphImage,"[""arcticscience"",""arctic"",""canada"",""science"",""canadianarctic"",""adventure"",""research"",""climatescience"",""ship"",""voyage""]",[],2016-12-08T08:48:30,[],False,2016-12-08_08-48-30,naturalresourcescanada,4211313612,,December Arctic Science Month Join us celebrating Northern research hashtag ArcticScience arctic canada science CanadianArctic adventure research ClimateScience ship voyage,"['December', 'Arctic', 'Science', 'Month', 'Join', 'us', 'celebrating', 'Northern', 'research', 'hashtag', 'ArcticScience', 'arctic', 'canada', 'science', 'CanadianArctic', 'adventure', 'research', 'ClimateScience', 'ship', 'voyage']","[u'decemb', u'arctic', u'scienc', u'month', u'join', 'us', u'celebr', u'northern', u'research', u'hashtag', u'arcticsci', u'arctic', u'canada', u'scienc', u'canadianarct', u'adventur', u'research', u'climatesci', u'ship', u'voyag']",December is Arctic Science Month! Join us in celebrating Canada’s Northern research with the hashtag #ArcticScience #arctic #canada #science  #CanadianArctic #adventure #research #ClimateScience #ship #voyage,Environmental,en,33,0.2325
16,16,33,1.56242e+18,"When we get to the location, it’s straight to work — everyone has their targets. Each one of us seeks to collect data to solve the research questions we formulated before leaving for the field. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/054968203779d6e47f6a4d0bf63b07d0/5ADC4321/t51.2885-15/e35/20066048_149209282299347_4499101980567797760_n.jpg,BWu1eEtAJE7,0,GraphSidecar,"[""work"",""nrcansci"",""exploration"",""fieldwork"",""uranium""]",[],2017-07-19T07:39:12,[],False,2017-07-19_07-39-12,naturalresourcescanada,4211313612,,get location straight work everyone targets one us seeks collect data solve research questions formulated leaving field work NRCanSci Exploration Fieldwork uranium,"['get', 'location', 'straight', 'work', 'everyone', 'targets', 'one', 'us', 'seeks', 'collect', 'data', 'solve', 'research', 'questions', 'formulated', 'leaving', 'field', 'work', 'NRCanSci', 'Exploration', 'Fieldwork', 'uranium']","[u'get', u'locat', u'straight', u'work', u'everyon', u'target', u'one', 'us', u'seek', u'collect', u'data', u'solv', u'research', u'question', u'formul', u'leav', u'field', u'work', u'nrcansci', u'explor', u'fieldwork', u'uranium']","When we get to the location, it’s straight to work — everyone has their targets. Each one of us seeks to collect data to solve the research questions we formulated before leaving for the field. \n#work #NRCanSci #Exploration #Fieldwork #uranium",Environmental,en,33,0.0
17,17,32,1.67489e+18,"Alice Wilson, the first female geologist with the Geological Survey of Canada, in her office",https://instagram.fyvr3-1.fna.fbcdn.net/vp/18d73c4107341f643255b7a6ed424f63/5AEC2A19/t51.2885-15/e35/25037008_916782931779995_8723141641180807168_n.jpg,Bc-ZL0djfEz,1,GraphImage,"[""tbt"",""womeninscience""]",[],2017-12-21T10:48:16,[],False,2017-12-21_10-48-16,naturalresourcescanada,4211313612,,TBT Alice Wilson first female geologist Geological Survey Canada office WomenInScience,"['TBT', 'Alice', 'Wilson', 'first', 'female', 'geologist', 'Geological', 'Survey', 'Canada', 'office', 'WomenInScience']","[u'tbt', u'alic', u'wilson', u'first', u'femal', u'geologist', u'geolog', u'survey', u'canada', u'offic', u'womeninsci']","#TBT Alice Wilson, the first female geologist with the Geological Survey of Canada, in her office #WomenInScience",Social,en,33,0.0
18,18,31,1.4479e+18,It’s International Day of Women and Girls in Science! Join us in celebrating as we profile some of NRCan’s own women in science!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/68ae203215ecec35cd2a00a0cd589807/5AF56DD7/t51.2885-15/e35/16464705_1530212170352172_7772408921783795712_n.jpg,BQX9fszhOvO,1,GraphImage,"[""internationalwomensday"",""womeninscience"",""nrcansci"",""iwd"",""stemgirls"",""girlslovescience""]",[],2017-02-11T06:18:26,[],False,2017-02-11_06-18-26,naturalresourcescanada,4211313612,,International Day Women Girls Science Join us celebrating InternationalWomensDay profile women science WomenInScience NRCanSci IWD STEMGirls GirlsLoveScience,"['International', 'Day', 'Women', 'Girls', 'Science', 'Join', 'us', 'celebrating', 'InternationalWomensDay', 'profile', 'women', 'science', 'WomenInScience', 'NRCanSci', 'IWD', 'STEMGirls', 'GirlsLoveScience']","[u'intern', u'day', u'women', u'girl', u'scienc', u'join', 'us', u'celebr', u'internationalwomensday', u'profil', u'women', u'scienc', u'womeninsci', u'nrcansci', u'iwd', u'stemgirl', u'girlslovesci']",It’s International Day of Women and Girls in Science! Join us in celebrating #InternationalWomensDay as we profile some of NRCan’s own women in science!\n#WomenInScience #NRCanSci #IWD #STEMGirls #GirlsLoveScience,Social,en,32,0.0
19,19,32,1.61332e+18,Minister Jim Carr celebrated National Tree Day at a tree planting ceremony with as part of National Forest Week,https://instagram.fyvr3-1.fna.fbcdn.net/vp/12f35508a22d0f8803abf8c3bac8baa3/5AE98F38/t51.2885-15/e35/21984657_1968373423439878_2850353663010930688_n.jpg,BZjqRmjgbCQ,0,GraphImage,[],"[""bytownmuseum"",""treecanada""]",2017-09-27T13:03:55,"[""treecanada"",""bytownmuseum""]",False,2017-09-27_13-03-55,naturalresourcescanada,4211313612,,Minister Jim Carr celebrated National Tree Day tree planting ceremony treecanada bytownmuseum part National Forest Week,"['Minister', 'Jim', 'Carr', 'celebrated', 'National', 'Tree', 'Day', 'tree', 'planting', 'ceremony', 'treecanada', 'bytownmuseum', 'part', 'National', 'Forest', 'Week']","[u'minist', u'jim', u'carr', u'celebr', u'nation', u'tree', u'day', u'tree', u'plant', u'ceremoni', u'treecanada', u'bytownmuseum', u'part', u'nation', u'forest', u'week']",Minister Jim Carr celebrated National Tree Day at a tree planting ceremony with @treecanada @bytownmuseum as part of National Forest Week,Environmental,en,32,0.0
20,20,32,1.54935e+18,Happy ! See Canada’s interactive map showing the territorial evolution of from to as part of .http://,https://instagram.fyvr3-1.fna.fbcdn.net/vp/43601e7a0491c7f084064d79f3491dc7/5A63E67D/t51.2885-15/e15/19533605_134166230498877_6410643970983985152_n.jpg,BWAZW-SAEPN,0,GraphVideo,"[""canadaday"",""naturalresources"",""canada"",""canada150""]",[],2017-07-01T06:48:30,[],True,2017-07-01_06-48-30,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8fc2c341eb4bb8f9f895713319f4b292/5A63E9B5/t50.2886-16/19682869_139349773309049_3688183288607801344_n.mp4,Happy CanadaDay See NaturalResources interactive map showing territorial evolution Canada 1867 2017 part Canada150 nhttp atlas gc ca ette en index html,"['Happy', 'CanadaDay', 'See', 'NaturalResources', 'interactive', 'map', 'showing', 'territorial', 'evolution', 'Canada', '1867', '2017', 'part', 'Canada150', 'nhttp', 'atlas', 'gc', 'ca', 'ette', 'en', 'index', 'html']","[u'happi', u'canadaday', u'see', u'naturalresourc', u'interact', u'map', u'show', u'territori', u'evolut', u'canada', u'1867', u'2017', u'part', u'canada150', u'nhttp', u'atlas', 'gc', 'ca', u'ett', 'en', u'index', u'html']",Happy #CanadaDay! See #NaturalResources Canada’s interactive map showing the territorial evolution of #Canada from 1867 to 2017 as part of #Canada150.\nhttp://atlas.gc.ca/ette/en/index.html,Environmental,en,32,0.0
21,21,31,1.5624e+18,"Today, we will be hiking through the bush to get some drill cores — samples of a natural material previously removed using a cylinder drill. While at the core storage area, we take samples and measurements from the drill core to get information about the subsurface. Sometimes the drill core is only accessible by overgrown roads, so it can be quite the journey tracking it down! ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/fc3b7475ee8d29eda011c77ce89fdc42/5AEA2D55/t51.2885-15/e35/20066164_775454809302789_141295748204462080_n.jpg,BWuvuKPAnR4,0,GraphImage,"[""fieldwork"",""summerfieldwork"",""hiking"",""nrcansci""]",[],2017-07-19T06:48:59,[],False,2017-07-19_06-48-59,naturalresourcescanada,4211313612,,Today hiking bush get drill cores samples natural material previously removed using cylinder drill nWhile core storage area take samples measurements drill core get information subsurface nSometimes drill core accessible overgrown roads quite journey tracking Fieldwork SummerFieldwork Hiking NRCanSci,"['Today', 'hiking', 'bush', 'get', 'drill', 'cores', 'samples', 'natural', 'material', 'previously', 'removed', 'using', 'cylinder', 'drill', 'nWhile', 'core', 'storage', 'area', 'take', 'samples', 'measurements', 'drill', 'core', 'get', 'information', 'subsurface', 'nSometimes', 'drill', 'core', 'accessible', 'overgrown', 'roads', 'quite', 'journey', 'tracking', 'Fieldwork', 'SummerFieldwork', 'Hiking', 'NRCanSci']","[u'today', u'hike', u'bush', u'get', u'drill', u'core', u'sampl', u'natur', u'materi', u'previous', u'remov', u'use', u'cylind', u'drill', u'nwhile', u'core', u'storag', u'area', u'take', u'sampl', u'measur', u'drill', u'core', u'get', u'inform', u'subsurfac', u'nsometim', u'drill', u'core', u'access', u'overgrown', u'road', u'quit', u'journey', u'track', u'fieldwork', u'summerfieldwork', u'hike', u'nrcansci']","Today, we will be hiking through the bush to get some drill cores — samples of a natural material previously removed using a cylinder drill. \nWhile at the core storage area, we take samples and measurements from the drill core to get information about the subsurface. \nSometimes the drill core is  only accessible by overgrown roads, so it can be quite the journey tracking it down! \n#Fieldwork #SummerFieldwork #Hiking #NRCanSci",Environmental,en,31,0.0
22,22,27,1.42567e+18,LEED Platinum is the highest performance rating of LEED green building standards. The solar panels on our CanmetMATERIALS Laboratory roof are one of the ways that we work to ensure our building is as green as possible.,https://instagram.fyvr3-1.fna.fbcdn.net/vp/233a27c0b9a84fbd2ad48b0801be4481/5AF45240/t51.2885-15/e35/15877482_1638944449735213_5537612209313546240_n.jpg,BPI-1VhBelU,3,GraphImage,"[""leed"",""platinum"",""greenbuilding"",""innovation"",""lab"",""science"",""ontario"",""solar"",""solarenergy""]",[],2017-01-11T14:10:08,[],False,2017-01-11_14-10-08,naturalresourcescanada,4211313612,,LEED Platinum highest performance rating LEED green building standards solar panels CanmetMATERIALS Laboratory roof one ways work ensure building green possible LEED platinum greenbuilding innovation lab science ontario solar solarenergy,"['LEED', 'Platinum', 'highest', 'performance', 'rating', 'LEED', 'green', 'building', 'standards', 'solar', 'panels', 'CanmetMATERIALS', 'Laboratory', 'roof', 'one', 'ways', 'work', 'ensure', 'building', 'green', 'possible', 'LEED', 'platinum', 'greenbuilding', 'innovation', 'lab', 'science', 'ontario', 'solar', 'solarenergy']","[u'leed', u'platinum', u'highest', u'perform', u'rate', u'leed', u'green', u'build', u'standard', u'solar', u'panel', u'canmetmateri', u'laboratori', u'roof', u'one', u'way', u'work', u'ensur', u'build', u'green', u'possibl', u'leed', u'platinum', u'greenbuild', u'innov', u'lab', u'scienc', u'ontario', u'solar', u'solarenergi']",LEED Platinum is the highest performance rating of LEED green building standards. The solar panels on our CanmetMATERIALS Laboratory roof are one of the ways that we work to ensure our building is as green as possible. #LEED #platinum #greenbuilding #innovation #lab #science #ontario #solar #solarenergy,Economical,en,30,0.26666666666666666
23,23,29,1.53066e+18,"Minister Carr and delegates meet with Vice Chairman of CNPC, Wang Dongjin",https://instagram.fyvr3-1.fna.fbcdn.net/vp/73eec99889853208743672890fe3de12/5AEECDAA/t51.2885-15/e35/18950284_1908119876121389_8241940519018561536_n.jpg,BU9_QN0AuX0,1,GraphImage,"[""partners"",""canadachina""]",[],2017-06-05T11:50:31,[],False,2017-06-05_11-50-31,naturalresourcescanada,4211313612,,Minister Carr delegates meet Vice Chairman CNPC Wang Dongjin partners CanadaChina,"['Minister', 'Carr', 'delegates', 'meet', 'Vice', 'Chairman', 'CNPC', 'Wang', 'Dongjin', 'partners', 'CanadaChina']","[u'minist', u'carr', u'deleg', u'meet', u'vice', u'chairman', u'cnpc', u'wang', u'dongjin', u'partner', u'canadachina']","Minister Carr and delegates meet with Vice Chairman of CNPC, Wang Dongjin #partners #CanadaChina",Environmental,en,30,0.0
24,24,30,1.47563e+18,"Happy International Day of Forests! The health and well-being of our nation’s forests matters. Canada is proud of its world-recognized forest management practices. The Government of Canada is committed to the sustainable management of its forests so as to maintain their environmental, social and economic values and benefits over time. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/d35c57acfe442f8ed7f8bcd0d38dc20a/5AFB6586/t51.2885-15/e35/17332469_265003753956343_3808528242176950272_n.jpg,BR6e4JngRFH,0,GraphImage,"[""intforestday"",""cdnforests"",""forest""]",[],2017-03-21T13:35:42,[],False,2017-03-21_13-35-42,naturalresourcescanada,4211313612,,Happy International Day Forests nThe health well forests matters nCanada proud world recognized forest management practices Government Canada committed sustainable management forests maintain environmental social economic values benefits time IntForestDay CDNForests Forest,"['Happy', 'International', 'Day', 'Forests', 'nThe', 'health', 'well', 'forests', 'matters', 'nCanada', 'proud', 'world', 'recognized', 'forest', 'management', 'practices', 'Government', 'Canada', 'committed', 'sustainable', 'management', 'forests', 'maintain', 'environmental', 'social', 'economic', 'values', 'benefits', 'time', 'IntForestDay', 'CDNForests', 'Forest']","[u'happi', u'intern', u'day', u'forest', u'nthe', u'health', u'well', u'forest', u'matter', u'ncanada', u'proud', u'world', u'recogn', u'forest', u'manag', u'practic', u'govern', u'canada', u'commit', u'sustain', u'manag', u'forest', u'maintain', u'environment', u'social', u'econom', u'valu', u'benefit', u'time', u'intforestday', u'cdnforest', u'forest']","Happy International Day of Forests! \nThe health and well-being of our nation’s forests matters. \nCanada is proud of its world-recognized forest management practices. The Government of Canada is committed to the sustainable management of its forests so as to maintain their environmental, social and economic values and benefits over time. \n#IntForestDay #CDNForests #Forest",Environmental,en,30,0.0
25,25,30,1.6633e+18,Our autonomous underwater vehicle in the Arctic Ocean travelled more than km & reached depths over km — achieving a !,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3714d00420503caff7f85fc7eb89a53b/5AEAE280/t51.2885-15/e35/24838511_134563107259242_4143980851740278784_n.jpg,BcVPCxZjz1t,0,GraphImage,"[""worldrecord"",""nrcansci""]",[],2017-12-05T11:10:47,[],False,2017-12-05_11-10-47,naturalresourcescanada,4211313612,,autonomous underwater vehicle Arctic Ocean travelled 1000 km reached depths km achieving WorldRecord NRCanSci,"['autonomous', 'underwater', 'vehicle', 'Arctic', 'Ocean', 'travelled', '1000', 'km', 'reached', 'depths', 'km', 'achieving', 'WorldRecord', 'NRCanSci']","[u'autonom', u'underwat', u'vehicl', u'arctic', u'ocean', u'travel', u'1000', 'km', u'reach', u'depth', 'km', u'achiev', u'worldrecord', u'nrcansci']",Our autonomous underwater vehicle in the Arctic Ocean travelled more than 1000 km & reached depths over 3 km — achieving a #WorldRecord! #NRCanSci,Environmental,en,30,0.0
26,26,29,1.59377e+18,"A helicopter flies over the Canadian Shield in the district of Keewatin, Northwest Territories, west of Hudson Bay, in",https://instagram.fyvr3-1.fna.fbcdn.net/vp/c2e78340c5259dcbc3117503afa809fc/5AE7FE67/t51.2885-15/e35/21224251_336991996754984_9092887584622772224_n.jpg,BYeNQa9gw3P,0,GraphImage,"[""tbt""]",[],2017-08-31T13:42:45,[],False,2017-08-31_13-42-45,naturalresourcescanada,4211313612,,TBT helicopter flies Canadian Shield district Keewatin Northwest Territories west Hudson Bay 1952,"['TBT', 'helicopter', 'flies', 'Canadian', 'Shield', 'district', 'Keewatin', 'Northwest', 'Territories', 'west', 'Hudson', 'Bay', '1952']","[u'tbt', u'helicopt', u'fli', u'canadian', u'shield', u'district', u'keewatin', u'northwest', u'territori', u'west', u'hudson', u'bay', u'1952']","#TBT A helicopter flies over the Canadian Shield in the district of Keewatin, Northwest Territories, west of Hudson Bay, in 1952",Environmental,en,29,0.0
27,27,28,1.56237e+18,"Hi everyone, and welcome to my summer home! It’s geophysicist Vicki Tschirhart here! My field site is located in the Patterson Lake corridor, southwestern Athabasca Basin, a region known for its uranium deposits. Our multidisciplinary field party includes geochemists, geochronologists, geophysicists and geologists, eerts who have the collective goal of understanding how and why these deposits formed. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/a030943144eb251b0bd9cace46e3ec5f/5AEFF4D7/t51.2885-15/e35/20066567_1430463477045932_4454745757357965312_n.jpg,BWupbLEgBWd,0,GraphSidecar,"[""fieldwork"",""summerfieldwork"",""nrcansci"",""geoscience"",""exploration"",""cribs"",""homesweethome""]",[],2017-07-19T05:53:57,[],False,2017-07-19_05-53-57,naturalresourcescanada,4211313612,,Hi everyone welcome summer home geophysicist Vicki Tschirhart nMy field site located Patterson Lake corridor southwestern Athabasca Basin region known uranium deposits nOur multidisciplinary field party includes geochemists geochronologists geophysicists geologists experts collective goal understanding deposits formed Fieldwork SummerFieldwork NRCanSci GeoScience Exploration cribs homesweethome,"['Hi', 'everyone', 'welcome', 'summer', 'home', 'geophysicist', 'Vicki', 'Tschirhart', 'nMy', 'field', 'site', 'located', 'Patterson', 'Lake', 'corridor', 'southwestern', 'Athabasca', 'Basin', 'region', 'known', 'uranium', 'deposits', 'nOur', 'multidisciplinary', 'field', 'party', 'includes', 'geochemists', 'geochronologists', 'geophysicists', 'geologists', 'experts', 'collective', 'goal', 'understanding', 'deposits', 'formed', 'Fieldwork', 'SummerFieldwork', 'NRCanSci', 'GeoScience', 'Exploration', 'cribs', 'homesweethome']","['hi', u'everyon', u'welcom', u'summer', u'home', u'geophysicist', u'vicki', u'tschirhart', u'nmi', u'field', u'site', u'locat', u'patterson', u'lake', u'corridor', u'southwestern', u'athabasca', u'basin', u'region', u'known', u'uranium', u'deposit', u'nour', u'multidisciplinari', u'field', u'parti', u'includ', u'geochemist', u'geochronologist', u'geophysicist', u'geologist', u'expert', u'collect', u'goal', u'understand', u'deposit', u'form', u'fieldwork', u'summerfieldwork', u'nrcansci', u'geoscienc', u'explor', u'crib', u'homesweethom']","Hi everyone, and welcome to my summer home! \nIt’s geophysicist Vicki Tschirhart here! \nMy field site is located in the Patterson Lake corridor, southwestern Athabasca Basin, a region known for its uranium deposits. \nOur multidisciplinary field party includes geochemists, geochronologists, geophysicists and geologists, experts who have the collective goal of understanding how and why these deposits formed. \n#Fieldwork #SummerFieldwork #NRCanSci #GeoScience #Exploration #cribs #homesweethome",Environmental,en,28,0.0
28,28,28,1.42994e+18,Researchers are studying waves off the coast of British Columbia to determine their renewable energy potential and the ideal locations for wave energy conversion,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b575c2332125f2bfa78e109506eef7a9/5AD9FFDC/t51.2885-15/e35/15876887_1039492506174122_7880758461191946240_n.jpg,BPYK0a3htHh,0,GraphImage,"[""waves"",""water"",""renewableenergy"",""renewables"",""energy"",""scienceatwork"",""bc"",""science"",""canada""]",[],2017-01-17T11:43:28,[],False,2017-01-17_11-43-28,naturalresourcescanada,4211313612,,Researchers studying waves coast British Columbia determine renewable energy potential ideal locations wave energy conversion waves water RenewableEnergy renewables energy ScienceatWork BC science Canada,"['Researchers', 'studying', 'waves', 'coast', 'British', 'Columbia', 'determine', 'renewable', 'energy', 'potential', 'ideal', 'locations', 'wave', 'energy', 'conversion', 'waves', 'water', 'RenewableEnergy', 'renewables', 'energy', 'ScienceatWork', 'BC', 'science', 'Canada']","[u'research', u'studi', u'wave', u'coast', u'british', u'columbia', u'determin', u'renew', u'energi', u'potenti', u'ideal', u'locat', u'wave', u'energi', u'convers', u'wave', u'water', u'renewableenergi', u'renew', u'energi', u'scienceatwork', 'bc', u'scienc', u'canada']",Researchers are studying waves off the coast of British Columbia to determine their renewable energy potential and the ideal locations for wave energy conversion 🌊#waves #water #RenewableEnergy #renewables #energy #ScienceatWork #BC #science #Canada,Environmental,en,28,0.0
