,Unnamed: 0,Unnamed: 0.1,owner,created_at,id,post_id,text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
225,225,225,"{""username"":""crazybirdnerd"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11259422_477744659053814_1782908487_a.jpg"",""id"":""341634973""}",1492034945,1.78771e+16,2017-04-12_13-30-00,Aurora,[],[],Aurora,['Aurora'],[u'aurora'],Aurora,0.0,0.0,Neutral,Neutral
226,226,226,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1492029751,1.7864e+16,2017-04-12_13-30-00,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
227,227,227,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1492029729,1.78777e+16,2017-04-12_13-30-00,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
228,228,228,"{""username"":""armckenty"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11258673_377945889063246_320393247_a.jpg"",""id"":""1950480186""}",1492140954,1.78774e+16,2017-04-13_09-32-40,The indestructible Twin Otters flown by the fantastic Kenn Borek pilots!,[],[],indestructible Twin Otters flown fantastic Kenn Borek pilots,"['indestructible', 'Twin', 'Otters', 'flown', 'fantastic', 'Kenn', 'Borek', 'pilots']","[u'indestruct', u'twin', u'otter', u'flown', u'fantast', u'kenn', u'borek', u'pilot']",indestructible Win Utters flown fantastic Penn More pilots,0.4,0.5666666666666668,Positive,Positive
229,229,229,"{""username"":""anthony_._b"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12530776_1104320456245496_1183806520_a.jpg"",""id"":""2371842781""}",1492112288,1.78534e+16,2017-04-13_09-32-40,I've flown on those exact twin otters numerous times working on Melville Island. Beautiful country.,[],[],flown exact twin otters numerous times working Melville Island Beautiful country,"['flown', 'exact', 'twin', 'otters', 'numerous', 'times', 'working', 'Melville', 'Island', 'Beautiful', 'country']","[u'flown', u'exact', u'twin', u'otter', u'numer', u'time', u'work', u'melvill', u'island', u'beauti', u'countri']",flown exact twin others numerous times working Neville Island Beautiful country,0.3666666666666667,0.3666666666666667,Positive,Positive
230,230,230,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1492101183,1.78548e+16,2017-04-13_09-32-40,,"['#CryoSat', '#CryoVEx17', '#ArcticAdventures', '#FieldWork', '#IceSurvey', '#ArcticIceSurvey', '#ArcticScience', '#Arctic', '#AirborneSurveys', '#ClimateData', '#ClimateScience', '#ClimateScientists', '#InstaScience', '#EnvironmentCanada', '#SeaIce']",[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
231,231,231,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1492528368,1.78668e+16,2017-04-18_08-06-50,,"['#CryoSat', '#CryoVEx17', '#ArcticAdventures', '#FieldWork', '#IceSurvey', '#ArcticIceSurvey', '#ArcticScience', '#Arctic', '#AirborneSurveys', '#ClimateData', '#ClimateScience', '#ClimateScientists', '#InstaScience', '#EnvironmentCanada', '#SeaIce']",[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
232,232,232,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1501167057,1.7866e+16,2017-04-25_12-54-11,You may visit this page for more information about shorebird monitoring volunteering opportunities (simply copy and paste the link into your browser): 1,[],['https://www.ec.gc.ca/reom-mbs/default.asp?lang=En&n=64566ADE-'],may visit page information shorebird monitoring volunteering opportunities simply copy paste link browser,"['may', 'visit', 'page', 'information', 'shorebird', 'monitoring', 'volunteering', 'opportunities', 'simply', 'copy', 'paste', 'link', 'browser']","[u'may', u'visit', u'page', u'inform', u'shorebird', u'monitor', u'volunt', u'opportun', u'simpli', u'copi', u'past', u'link', u'browser']",may visit page information shorebird monitoring volunteering opportunities simply copy paste link brother,0.0,0.0,Neutral,Neutral
233,233,233,"{""username"":""greatnorthphotography_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11349224_754462924680745_1807041779_a.jpg"",""id"":""1303026590""}",1500940134,1.78895e+16,2017-04-25_12-54-11,This sounds awesome! Where do you get information on volunteering?,[],[],sounds awesome get information volunteering,"['sounds', 'awesome', 'get', 'information', 'volunteering']","[u'sound', u'awesom', u'get', u'inform', u'volunt']",sounds awesome get information volunteering,1.0,1.0,Positive,Positive
234,234,234,"{""username"":""alternativesjournal"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17662645_125490931322180_8732353757620207616_a.jpg"",""id"":""3064700307""}",1493511815,1.78701e+16,2017-04-26_13-12-11,Great pic!,[],[],Great pic,"['Great', 'pic']","[u'great', u'pic']",Great pick,0.8,0.8,Positive,Positive
235,235,235,"{""username"":""jennierausch"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11875459_191939154475719_1391881118_a.jpg"",""id"":""24889194""}",1493245122,1.78543e+16,2017-04-26_13-12-11,yes! We are doing a post spotlight on some of the amazing volunteers my program has been fortunate to have over the years! Woo hoo!,"['#shorebirdmonitoring', '#volunteersmakeitpossible']",[],yes post spotlight amazing volunteers program fortunate years Woo hoo,"['yes', 'post', 'spotlight', 'amazing', 'volunteers', 'program', 'fortunate', 'years', 'Woo', 'hoo']","[u'yes', u'post', u'spotlight', u'amaz', u'volunt', u'program', u'fortun', u'year', u'woo', u'hoo']",yes post spotlight amazing volunteers program fortunate years Too how,0.5,0.5,Positive,Positive
236,236,236,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1493244849,1.78654e+16,2017-04-26_13-12-11,is this one of yours? I it!!,[],[],one,['one'],[u'one'],one,0.0,0.0,Neutral,Neutral
237,237,237,"{""username"":""balisally"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12142041_542891532535502_1341977007_a.jpg"",""id"":""240826265""}",1493246664,1.78807e+16,2017-04-26_13-17-37,Good luck & have fun! 🦆🦅🦆,[],[],Good luck fun,"['Good', 'luck', 'fun']","[u'good', u'luck', u'fun']",Good luck fun,0.5,0.5,Positive,Positive
238,238,238,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1493401806,1.78546e+16,2017-04-27_11-30-00,.logical copy this link and paste it in your browser for info on Volunteer Surveys : 1,[],['https://ec.gc.ca/reom-mbs/default.asp?lang=En&n=0A1F08D1-'],logical copy link paste browser info Volunteer Surveys,"['logical', 'copy', 'link', 'paste', 'browser', 'info', 'Volunteer', 'Surveys']","[u'logic', u'copi', u'link', u'past', u'browser', u'info', u'volunt', u'survey']",logical copy link paste brother into Volunteer Surveys,0.25,0.25,Neutral,Neutral
239,239,239,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1493399295,1.78683e+16,2017-04-27_11-30-00,You're not so bad yourself,[],[],bad,['bad'],[u'bad'],bad,-0.6999999999999998,-0.6999999999999998,Negative,Negative
240,240,240,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1493398798,1.78783e+16,2017-04-27_11-30-00,of course! You guys are the BEST!,[],[],course guys BEST,"['course', 'guys', 'BEST']","[u'cours', u'guy', u'best']",course guns BEST,1.0,1.0,Positive,Positive
241,241,241,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1493398084,1.7879e+16,2017-04-27_11-30-00,.logical we're getting In touch with the coordinators and will get back to you shortly!,[],[],logical getting touch coordinators get back shortly,"['logical', 'getting', 'touch', 'coordinators', 'get', 'back', 'shortly']","[u'logic', u'get', u'touch', u'coordin', u'get', u'back', u'short']",logical getting touch coordinators get back shortly,0.08333333333333333,0.08333333333333333,Neutral,Neutral
242,242,242,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1493398034,1.78676e+16,2017-04-27_11-30-00,How about us ?,[],[],us,['us'],['us'],us,0.0,0.0,Neutral,Neutral
243,243,243,"{""username"":""tree.logical"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12357838_901545216619252_2067004941_a.jpg"",""id"":""2373993312""}",1493337106,1.78559e+16,2017-04-27_11-30-00,How do you get information about volunteering?,[],[],get information volunteering,"['get', 'information', 'volunteering']","[u'get', u'inform', u'volunt']",get information volunteering,0.0,0.0,Neutral,Neutral
244,244,244,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1493335831,1.78545e+16,2017-04-27_11-30-00,Two of my favourite people!,[],[],Two favourite people,"['Two', 'favourite', 'people']","[u'two', u'favourit', u'peopl']",Two favourite people,0.0,0.0,Neutral,Neutral
245,245,245,"{""username"":""nellleo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/10431850_1491584911076355_463691944_a.jpg"",""id"":""862979""}",1493343735,1.78781e+16,2017-04-27_13-55-01,Nobody touch my 🦉!!,[],[],Nobody touch,"['Nobody', 'touch']","[u'nobodi', u'touch']",Nobody touch,0.0,0.0,Neutral,Neutral
246,246,246,"{""username"":""balisally"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12142041_542891532535502_1341977007_a.jpg"",""id"":""240826265""}",1493420120,1.78699e+16,2017-04-28_10-23-54,Awesome!,[],[],Awesome,['Awesome'],[u'awesom'],Awesome,1.0,1.0,Positive,Positive
247,247,247,"{""username"":""anomaly113"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26155542_1818448344864656_9116126802257903616_n.jpg"",""id"":""145960016""}",1493409869,1.78543e+16,2017-04-28_10-23-54,Thank you!,[],[],Thank,['Thank'],[u'thank'],Thank,0.0,0.0,Neutral,Neutral
248,248,248,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1493408349,1.78706e+16,2017-04-28_10-23-54,"Easy breezy! Here's some info, just copy-paste the link in your browser 1",[],['https://ec.gc.ca/reom-mbs/default.asp?lang=En&n=0A1F08D1-'],Easy breezy info copy paste link browser,"['Easy', 'breezy', 'info', 'copy', 'paste', 'link', 'browser']","[u'easi', u'breezi', u'info', u'copi', u'past', u'link', u'browser']",Easy breezy into copy paste link brother,0.43333333333333335,0.43333333333333335,Positive,Positive
249,249,249,"{""username"":""anomaly113"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26155542_1818448344864656_9116126802257903616_n.jpg"",""id"":""145960016""}",1493407794,1.78674e+16,2017-04-28_10-23-54,"That is so awesome, I'd love to volunteer",[],[],awesome love volunteer,"['awesome', 'love', 'volunteer']","[u'awesom', u'love', u'volunt']",awesome love volunteer,0.75,0.75,Positive,Positive
250,250,250,"{""username"":""lamaisonprivee"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16465293_267357130365609_4320736554315153408_a.jpg"",""id"":""825433215""}",1493825111,1.78734e+16,2017-05-02_10-51-43,awesome,[],[],awesome,['awesome'],[u'awesom'],awesome,1.0,1.0,Positive,Positive
251,251,251,"{""username"":""zoom.beyond"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17437829_447143365627750_1236630284061900800_a.jpg"",""id"":""4298896517""}",1493763762,1.7855e+16,2017-05-02_10-51-43,Really nice!,[],[],Really nice,"['Really', 'nice']","[u'realli', u'nice']",Really nice,0.6,0.6,Positive,Positive
252,252,252,"{""username"":""deskkandy"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21827913_1949323348680293_9053559964957671424_n.jpg"",""id"":""4043734191""}",1493845115,1.78708e+16,2017-05-03_13-57-23,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
253,253,253,"{""username"":""balisally"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12142041_542891532535502_1341977007_a.jpg"",""id"":""240826265""}",1493926738,1.78796e+16,2017-05-04_11-05-14,Wow. Good work.,[],[],Wow Good work,"['Wow', 'Good', 'work']","[u'wow', u'good', u'work']",Now Good work,0.39999999999999997,0.7,Positive,Positive
254,254,254,"{""username"":""protectourwaters"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17662837_210627396089685_1706445739980226560_a.jpg"",""id"":""5019323651""}",1494426108,1.78691e+16,2017-05-09_06-03-47,Can I just say it's distracting looking at the fur on her jacket and trying to listen to her speak about protecting wildlife...... even if it's fake fur its still slightly unsettling!,[],[],say distracting looking fur jacket trying listen speak protecting wildlife even fake fur still slightly unsettling,"['say', 'distracting', 'looking', 'fur', 'jacket', 'trying', 'listen', 'speak', 'protecting', 'wildlife', 'even', 'fake', 'fur', 'still', 'slightly', 'unsettling']","[u'say', u'distract', u'look', u'fur', u'jacket', u'tri', u'listen', u'speak', u'protect', u'wildlif', u'even', u'fake', u'fur', u'still', u'slight', u'unsettl']",say distracting looking fur jacket trying listen speak protecting wildlife even face fur still slightly settling,-0.5,-0.16666666666666666,Negative,Neutral
255,255,255,"{""username"":""tooltsap"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20225466_1071075153024457_3061051856470933504_a.jpg"",""id"":""1526400678""}",1494889952,1.788e+16,2017-05-15_08-45-10,"Was there August , great place to visit.",[],[],August great place visit,"['August', 'great', 'place', 'visit']","[u'august', u'great', u'place', u'visit']",August great place visit,0.8,0.8,Positive,Positive
256,256,256,"{""username"":""deskkandy"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21827913_1949323348680293_9053559964957671424_n.jpg"",""id"":""4043734191""}",1494867730,1.78815e+16,2017-05-15_08-45-10,What? I didn't know,[],[],know,['know'],[u'know'],know,0.0,0.0,Neutral,Neutral
257,257,257,"{""username"":""christineyan22"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25008758_518357131866861_3100786226718834688_n.jpg"",""id"":""357714605""}",1494863621,1.78808e+16,2017-05-15_08-45-10,Next time when we go,[],[],Next time go,"['Next', 'time', 'go']","[u'next', u'time', 'go']",Next time go,0.0,0.0,Neutral,Neutral
258,258,258,"{""username"":""talita_nacozinha"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19428782_111235972830880_926060610477621248_a.jpg"",""id"":""3299628646""}",1495833735,1.78822e+16,2017-05-18_13-59-56,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
259,259,259,"{""username"":""neilpdow"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15403466_244861402601125_1734506870153936896_a.jpg"",""id"":""461348203""}",1495487130,1.7858e+16,2017-05-22_12-32-06,Beautiful!,[],[],Beautiful,['Beautiful'],[u'beauti'],Beautiful,0.85,0.85,Positive,Positive
260,260,260,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1495482425,1.78816e+16,2017-05-22_12-32-06,Amazing!,[],[],Amazing,['Amazing'],[u'amaz'],Amazing,0.6000000000000001,0.6000000000000001,Positive,Positive
261,261,261,"{""username"":""stevebruno"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20590304_1728885940741751_8386217708965855232_a.jpg"",""id"":""1995011""}",1495760463,1.78697e+16,2017-05-25_11-27-13,Very nice capture,[],[],nice capture,"['nice', 'capture']","[u'nice', u'captur']",nice capture,0.6,0.6,Positive,Positive
262,262,262,"{""username"":""adventureaimie"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26152085_1747301648677206_275315469622181888_n.jpg"",""id"":""5402735915""}",1496162533,1.78601e+16,2017-05-30_06-03-28,"Slugs are so unique, I love them!!",[],[],Slugs unique love,"['Slugs', 'unique', 'love']","[u'slug', u'uniqu', u'love']",Plugs unique love,0.4375,0.4375,Positive,Positive
263,263,263,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1496149877,1.78568e+16,2017-05-30_06-03-28,they are kind of cute! ...in their own way!,[],[],kind cute way,"['kind', 'cute', 'way']","[u'kind', u'cute', u'way']",kind cut way,0.55,0.6,Positive,Positive
264,264,264,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1496149756,1.78696e+16,2017-05-30_06-03-28,Eeeeww... No slugs that size in (thank goodness!!),['#yeg'],[],Eeeeww slugs size thank goodness,"['Eeeeww', 'slugs', 'size', 'thank', 'goodness']","[u'eeeeww', u'slug', u'size', u'thank', u'good']",Eeeeww slums size thank goodness,0.0,0.0,Neutral,Neutral
265,265,265,"{""username"":""sullivanpepin11"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14722944_911117245686076_1688765537171013632_a.jpg"",""id"":""3552120253""}",1496525853,1.78586e+16,2017-06-02_14-00-27,World environment day is my daughter's birthday! She will love that,[],[],World environment day daughter birthday love,"['World', 'environment', 'day', 'daughter', 'birthday', 'love']","[u'world', u'environ', u'day', u'daughter', u'birthday', u'love']",World environment day daughter birthday love,0.5,0.5,Positive,Positive
266,266,266,"{""username"":""wwfcanada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11328257_842212119202175_1227585863_a.jpg"",""id"":""280744318""}",1496437915,1.78696e+16,2017-06-02_14-00-27,We're ready! 🇨🇦,[],[],ready,['ready'],[u'readi'],ready,0.2,0.2,Neutral,Neutral
267,267,267,"{""username"":""sky_fallblue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12362214_1531056540540985_1755824302_a.jpg"",""id"":""517496372""}",1496740669,1.7871e+16,2017-06-05_07-10-15,Terrific!,[],[],Terrific,['Terrific'],[u'terrif'],Terrific,0.0,0.0,Neutral,Neutral
268,268,268,"{""username"":""troyjorgenson"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11142905_350434271817715_13054908_a.jpg"",""id"":""1832342989""}",1498885499,1.78643e+16,2017-06-08_07-14-10,Remember that day well with Dad!!,[],[],Remember day well Dad,"['Remember', 'day', 'well', 'Dad']","[u'rememb', u'day', u'well', u'dad']",Remember day well Had,0.0,0.0,Neutral,Neutral
269,269,269,"{""username"":""alexmaclean"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22280921_314570832342789_3971896398546206720_n.jpg"",""id"":""230467791""}",1497112947,1.78845e+16,2017-06-09_12-54-29,dope,[],[],dope,['dope'],[u'dope'],done,0.0,0.0,Neutral,Neutral
270,270,270,"{""username"":""greenhausco"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11381785_125764554422842_173141679_a.jpg"",""id"":""1962603657""}",1497105785,1.78744e+16,2017-06-09_12-54-29,Here's a promo code for % off your first cleaning! Promo Code: INSTA25,[],[],promo code first cleaning Promo Code INSTA25,"['promo', 'code', 'first', 'cleaning', 'Promo', 'Code', 'INSTA25']","[u'promo', u'code', u'first', u'clean', u'promo', u'code', u'insta25']",promo code first cleaning Promo Rode INSTA25,0.25,0.25,Neutral,Neutral
271,271,271,"{""username"":""chloevictoria86"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26071041_1372299806212417_8296037564846964736_n.jpg"",""id"":""50849885""}",1497434612,1.78591e+16,2017-06-12_12-51-00,,[],[],,['nan'],[u'nan'],,0.0,0.0,Neutral,Neutral
272,272,272,"{""username"":""celticcat"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11424692_1617883105158851_621155069_a.jpg"",""id"":""18786786""}",1497313601,1.78776e+16,2017-06-12_12-51-00,It is still in service.,[],[],still service,"['still', 'service']","[u'still', u'servic']",still service,0.0,0.0,Neutral,Neutral
273,273,273,"{""username"":""dpaulusse"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19436723_1926618794278579_5473781612246204416_a.jpg"",""id"":""917770311""}",1497300292,1.78782e+16,2017-06-12_12-51-00,Is the Limnos research ship still sailing?,[],[],Limnos research ship still sailing,"['Limnos', 'research', 'ship', 'still', 'sailing']","[u'limno', u'research', u'ship', u'still', u'sail']",Limnos research ship still sailing,0.0,0.0,Neutral,Neutral
274,274,274,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1497445035,1.78697e+16,2017-06-13_11-44-12,tell us more!!!!,[],[],tell us,"['tell', 'us']","[u'tell', 'us']",tell us,0.0,0.0,Neutral,Neutral
275,275,275,"{""username"":""peeean"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14677407_1160865013949914_1713803199346900992_a.jpg"",""id"":""287032630""}",1497394703,1.78847e+16,2017-06-13_11-44-12,Worked with Andrew! Boot Island is wild!,[],[],Worked Andrew Boot Island wild,"['Worked', 'Andrew', 'Boot', 'Island', 'wild']","[u'work', u'andrew', u'boot', u'island', u'wild']",Worked Andrew Foot Island wild,0.1,0.1,Neutral,Neutral
276,276,276,"{""username"":""missmollyf"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15875989_784517105044647_2819696757682733056_n.jpg"",""id"":""6837113""}",1497394344,1.78721e+16,2017-06-13_11-44-12,Cool post!,[],[],Cool post,"['Cool', 'post']","[u'cool', u'post']",Fool post,0.35,0.0,Positive,Neutral
277,277,277,"{""username"":""sue_vue"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12798136_493632827486612_354749159_a.jpg"",""id"":""1485739187""}",1497462303,1.78616e+16,2017-06-14_10-43-49,Fantastic! Go Jennie and team!,[],[],Fantastic Go Jennie team,"['Fantastic', 'Go', 'Jennie', 'team']","[u'fantast', 'go', u'jenni', u'team']",Fantastic To Pennies team,0.4,0.4,Positive,Positive
278,278,278,"{""username"":""nzp_chasers"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12394199_1688940328052355_1145268928_a.jpg"",""id"":""2393468700""}",1497741601,1.78839e+16,2017-06-16_07-56-27,Nice shot!,[],[],Nice shot,"['Nice', 'shot']","[u'nice', u'shot']",Vice shot,0.6,0.0,Positive,Neutral
279,279,279,"{""username"":""adolwyn"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/11386482_654385224695999_1534772317_a.jpg"",""id"":""681621""}",1497668051,1.78842e+16,2017-06-16_07-56-27,Beast mode! Awesome!,[],[],Beast mode Awesome,"['Beast', 'mode', 'Awesome']","[u'beast', u'mode', u'awesom']",Least mode Awesome,1.0,0.35,Positive,Positive
280,280,280,"{""username"":""kylefougere"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22857951_1487380531347896_6872555239673692160_n.jpg"",""id"":""2213252371""}",1497653367,1.78606e+16,2017-06-16_07-56-27,Wrong caption I suspect,[],[],Wrong caption suspect,"['Wrong', 'caption', 'suspect']","[u'wrong', u'caption', u'suspect']",Wrong caution suspect,-0.5,-0.5,Negative,Negative
281,281,281,"{""username"":""keane_kokolsky"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22157788_1490142904400419_2574947453614686208_n.jpg"",""id"":""3022888121""}",1497639996,1.78618e+16,2017-06-16_07-56-27,excellent!,[],[],excellent,['excellent'],[u'excel'],excellent,1.0,1.0,Positive,Positive
282,282,282,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1497639649,1.78587e+16,2017-06-16_07-56-27,it is now fixed 🤦‍️🤷‍️,['#TGIF'],[],fixed,['fixed'],[u'fix'],fixed,0.1,0.1,Neutral,Neutral
283,283,283,"{""username"":""saugastormwater"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17818195_157894294735198_4742672814329298944_a.jpg"",""id"":""5050897372""}",1497630913,1.78754e+16,2017-06-16_07-56-27,Awesome shot!!!,[],[],Awesome shot,"['Awesome', 'shot']","[u'awesom', u'shot']",Awesome shot,1.0,1.0,Positive,Positive
284,284,284,"{""username"":""canenvironment"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25024470_1534401366647809_3883762243703144448_n.jpg"",""id"":""3913900802""}",1497627068,1.78714e+16,2017-06-16_07-56-27,we know... mistakes happen after a long week This will be fixed soon! Stay tuned!,[],[],know mistakes happen long week fixed soon Stay tuned,"['know', 'mistakes', 'happen', 'long', 'week', 'fixed', 'soon', 'Stay', 'tuned']","[u'know', u'mistak', u'happen', u'long', u'week', u'fix', u'soon', u'stay', u'tune']",know mistakes happen long week fixed soon Stay tuned,0.025,0.025,Neutral,Neutral
