,Unnamed: 0,likes,mediaid,caption,url,shortcode,comments,typename,caption_hashtags,tagged_users,date,caption_mentions,is_video,id,owner_username,owner_id,video_url,text_filtered,text_tokenized,text_stemmed,text_original
23,23,17,1.43213e+18,"Check out our geologist doing field work in the Prince Albert Hills, Melville Peninsula, Nunavut mapping Canada’s North 🇨🇦. These maps will help guide northerners and industry in locating areas with high mineral resource eloration potential.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/d8b572397bfa3ba21bc5b64bd8fa740f/5AFF1FBB/t51.2885-15/e35/15875928_401382603530408_245831403898404864_n.jpg,BPf9WaFBcTq,0,GraphImage,"[""geology"",""mapping"",""scienceatwork"",""maps"",""canada"",""nunavut"",""science"",""rocks"",""fieldwork""]",[],2017-01-20T12:19:42,[],False,2017-01-20_12-19-42,naturalresourcescanada,4211313612,,Check geologist field work Prince Albert Hills Melville Peninsula Nunavut mapping North maps help guide northerners industry locating areas high mineral resource eloration potential,"['Check', 'geologist', 'field', 'work', 'Prince', 'Albert', 'Hills', 'Melville', 'Peninsula', 'Nunavut', 'mapping', 'North', 'maps', 'help', 'guide', 'northerners', 'industry', 'locating', 'areas', 'high', 'mineral', 'resource', 'eloration', 'potential']","[u'check', u'geologist', u'field', u'work', u'princ', u'albert', u'hill', u'melvill', u'peninsula', u'nunavut', u'map', u'north', u'map', u'help', u'guid', u'northern', u'industri', u'locat', u'area', u'high', u'miner', u'resourc', u'elor', u'potenti']","Check out our geologist doing field work in the Prince Albert Hills, Melville Peninsula, Nunavut mapping Canada’s North 🇨🇦. These maps will help guide northerners and industry in locating areas with high mineral resource exploration potential. #geology #mapping #ScienceatWork #maps #canada #nunavut #science #rocks #fieldwork"
24,24,12,1.43573e+18,Your future matters! Protecting the and growing the go hand in hand,https://instagram.fyvr3-1.fna.fbcdn.net/vp/37e9c150c539a10af638f5bdac2dae0a/5A636990/t51.2885-15/e15/16229403_255799448185116_546822879505809408_n.jpg,BPsv_y2Bt9T,0,GraphVideo,"[""pmyouthcouncil"",""environment"",""economy""]",[],2017-01-25T11:33:09,[],True,2017-01-25_11-33-09,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e360858ffcbb32416da0e3b2e0d94f3f/5A636D61/t50.2886-16/16328376_1340343826040381_282218933765799936_n.mp4,future matters Protecting growing go hand hand,"['future', 'matters', 'Protecting', 'growing', 'go', 'hand', 'hand']","[u'futur', u'matter', u'protect', u'grow', 'go', u'hand', u'hand']",#PMYouthCouncil Your future matters! Protecting the #Environment and growing the #Economy go hand in hand
25,25,9,1.43576e+18,Follow us on Instagram for a chance to win a Canadian flag that flew over the North Pole!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8b23907cf900b9c4f26fe036720eac94/5ADA8423/t51.2885-15/e15/16110763_1628194844153825_2863093047111974912_n.jpg,BPs2wv2h2eF,0,GraphImage,"[""pmyouthcouncil"",""unclos""]",[],2017-01-25T12:32:15,[],False,2017-01-25_12-32-15,naturalresourcescanada,4211313612,,Follow us Instagram chance win Canadian flag flew North Pole,"['Follow', 'us', 'Instagram', 'chance', 'win', 'Canadian', 'flag', 'flew', 'North', 'Pole']","[u'follow', 'us', u'instagram', u'chanc', u'win', u'canadian', u'flag', u'flew', u'north', u'pole']",#PMYouthCouncil Follow us on Instagram for a chance to win a Canadian flag that flew over the North Pole! #UNCLOS
26,26,20,1.44015e+18,"Congrats to , who is the winner of our Instagram Flag Contest! You’ll be receiving a flag that flew at the North Pole. To claim your prize, direct message us on Instagram!",https://instagram.fyvr3-1.fna.fbcdn.net/vp/36ccc15bb26da89ce865ede95e236fb8/5AE1C9BB/t51.2885-15/e35/16230527_188824704932636_8101669210708508672_n.jpg,BP8dRJGBRHG,1,GraphImage,"[""pmyouthcouncil"",""northpole"",""winner""]",[],2017-01-31T13:57:20,"[""akg78001""]",False,2017-01-31_13-57-20,naturalresourcescanada,4211313612,,Congrats winner Instagram Flag Contest receiving flag flew North Pole claim prize direct message us Instagram,"['Congrats', 'winner', 'Instagram', 'Flag', 'Contest', 'receiving', 'flag', 'flew', 'North', 'Pole', 'claim', 'prize', 'direct', 'message', 'us', 'Instagram']","[u'congrat', u'winner', u'instagram', u'flag', u'contest', u'receiv', u'flag', u'flew', u'north', u'pole', u'claim', u'prize', u'direct', u'messag', 'us', u'instagram']","Congrats to @Akg78001, who is the winner of our Instagram Flag Contest! You’ll be receiving a flag that flew at the North Pole. To claim your prize, direct message us on Instagram! #PMYouthCouncil #NorthPole #Winner"
27,27,13,1.44152e+18,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, and Secretary Guajardo of Mexico sign a Memorandum of Understanding to advance collaboration on the governance of mineral resources in Mexico on February , .",https://instagram.fyvr3-1.fna.fbcdn.net/vp/c40b63beeae9548322297f4c2219b6df/5AE406C9/t51.2885-15/s1080x1080/e15/fr/16230419_173560469798484_3476659387685142528_n.jpg,BQBUt2VBPJ5,0,GraphImage,[],[],2017-02-02T11:18:49,[],False,2017-02-02_11-18-49,naturalresourcescanada,4211313612,,Honourable Jim Carr Minister Natural Resources Secretary Guajardo Mexico sign Memorandum Understanding advance collaboration governance mineral resources Mexico February,"['Honourable', 'Jim', 'Carr', 'Minister', 'Natural', 'Resources', 'Secretary', 'Guajardo', 'Mexico', 'sign', 'Memorandum', 'Understanding', 'advance', 'collaboration', 'governance', 'mineral', 'resources', 'Mexico', 'February']","[u'honour', u'jim', u'carr', u'minist', u'natur', u'resourc', u'secretari', u'guajardo', u'mexico', u'sign', u'memorandum', u'understand', u'advanc', u'collabor', u'govern', u'miner', u'resourc', u'mexico', u'februari']","The Honourable Jim Carr, Canada’s Minister of Natural Resources, and Secretary Guajardo of Mexico sign a Memorandum of Understanding to advance collaboration on the governance of mineral resources in Mexico on February 1, 2017."
28,28,9,1.44153e+18,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, participates in a roundtable on sustainable mining with the Canadian delegation in Mexico on February , .",https://instagram.fyvr3-1.fna.fbcdn.net/vp/b2fd0682aad6c3cbc785f5b72fdc254e/5ADC9A80/t51.2885-15/e15/fr/p1080x1080/16228576_246764369110857_3648912285201596416_n.jpg,BQBU873BVJG,0,GraphImage,[],[],2017-02-02T11:20:52,[],False,2017-02-02_11-20-52,naturalresourcescanada,4211313612,,Honourable Jim Carr Minister Natural Resources participates roundtable sustainable mining Canadian delegation Mexico February,"['Honourable', 'Jim', 'Carr', 'Minister', 'Natural', 'Resources', 'participates', 'roundtable', 'sustainable', 'mining', 'Canadian', 'delegation', 'Mexico', 'February']","[u'honour', u'jim', u'carr', u'minist', u'natur', u'resourc', u'particip', u'roundtabl', u'sustain', u'mine', u'canadian', u'deleg', u'mexico', u'februari']","The Honourable Jim Carr, Canada’s Minister of Natural Resources, participates in a roundtable on sustainable mining with the Canadian delegation in Mexico on February 1, 2017."
29,29,12,1.44153e+18,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, addresses participants at the Energy Mexico Oil Gas Power E & Congress in Mexico, Mexico City, on February , .",https://instagram.fyvr3-1.fna.fbcdn.net/vp/9fdced6ac31e8d150185950431a6a3e3/5AE90029/t51.2885-15/s1080x1080/e15/fr/16464429_252425685198485_5911758093347192832_n.jpg,BQBVC9XBPsa,1,GraphImage,[],[],2017-02-02T11:21:42,[],False,2017-02-02_11-21-42,naturalresourcescanada,4211313612,,Honourable Jim Carr Minister Natural Resources addresses participants Energy Mexico Oil Gas Power Congress Mexico Mexico City February,"['Honourable', 'Jim', 'Carr', 'Minister', 'Natural', 'Resources', 'addresses', 'participants', 'Energy', 'Mexico', 'Oil', 'Gas', 'Power', 'Congress', 'Mexico', 'Mexico', 'City', 'February']","[u'honour', u'jim', u'carr', u'minist', u'natur', u'resourc', u'address', u'particip', u'energi', u'mexico', u'oil', u'gas', u'power', u'congress', u'mexico', u'mexico', u'citi', u'februari']","The Honourable Jim Carr, Canada’s Minister of Natural Resources, addresses participants at the Energy Mexico Oil Gas Power 2017 Expo & Congress in Mexico, Mexico City, on February 2, 2017."
30,30,9,1.44153e+18,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, engages with members of the Canadian and Mexican business communities, policy makers, business leaders and environmental groups in Mexico on February ,",https://instagram.fyvr3-1.fna.fbcdn.net/vp/6d4f0e789e03d5780db23e872876596b/5AEE8164/t51.2885-15/e35/16464043_234523653672779_3098687366395592704_n.jpg,BQBWDNth4ZI,0,GraphImage,[],[],2017-02-02T11:30:28,[],False,2017-02-02_11-30-28,naturalresourcescanada,4211313612,,Honourable Jim Carr Minister Natural Resources engages members Canadian Mexican business communities policy makers business leaders environmental groups Mexico February,"['Honourable', 'Jim', 'Carr', 'Minister', 'Natural', 'Resources', 'engages', 'members', 'Canadian', 'Mexican', 'business', 'communities', 'policy', 'makers', 'business', 'leaders', 'environmental', 'groups', 'Mexico', 'February']","[u'honour', u'jim', u'carr', u'minist', u'natur', u'resourc', u'engag', u'member', u'canadian', u'mexican', u'busi', u'communiti', u'polici', u'maker', u'busi', u'leader', u'environment', u'group', u'mexico', u'februari']","The Honourable Jim Carr, Canada’s Minister of Natural Resources, engages with members of the Canadian and Mexican business communities, policy makers, business leaders and environmental groups in Mexico on February 1, 2017"
31,31,7,1.44231e+18,"The Honourable Jim Carr, Canada’s Minister of Natural Resources, promotes Canadian culture and Canada’s th anniversary year while attending performances by Canada’s Royal Winnipeg Ballet of Pas de Deux from their “Going Home Star” ballet and by the Ballet Folklórico de México of The Dance of the Deer in Mexico City on February , .",https://instagram.fyvr3-1.fna.fbcdn.net/vp/bc48173cec4de9d1078d289aec016f19/5AD94894/t51.2885-15/s1080x1080/e15/fr/16123880_1334566269936788_5697438263204118528_n.jpg,BQEIE8qjlgH,0,GraphImage,"[""mexico"",""canada150""]",[],2017-02-03T13:26:06,[],False,2017-02-03_13-26-06,naturalresourcescanada,4211313612,,Honourable Jim Carr Minister Natural Resources promotes Canadian culture th anniversary year attending performances Royal Winnipeg Ballet Pas de Deux Going Home ballet Ballet de xico Dance Deer Mexico City February,"['Honourable', 'Jim', 'Carr', 'Minister', 'Natural', 'Resources', 'promotes', 'Canadian', 'culture', 'th', 'anniversary', 'year', 'attending', 'performances', 'Royal', 'Winnipeg', 'Ballet', 'Pas', 'de', 'Deux', 'Going', 'Home', 'ballet', 'Ballet', 'de', 'xico', 'Dance', 'Deer', 'Mexico', 'City', 'February']","[u'honour', u'jim', u'carr', u'minist', u'natur', u'resourc', u'promot', u'canadian', u'cultur', 'th', u'anniversari', u'year', u'attend', u'perform', u'royal', u'winnipeg', u'ballet', u'pas', 'de', u'deux', u'go', u'home', u'ballet', u'ballet', 'de', u'xico', u'danc', u'deer', u'mexico', u'citi', u'februari']","The Honourable Jim Carr, Canada’s Minister of Natural Resources, promotes Canadian culture and Canada’s 150th anniversary year while attending performances by Canada’s Royal Winnipeg Ballet of Pas de Deux from their “Going Home Star” ballet and by the Ballet Folklórico de México of The Dance of the Deer in Mexico City on February 2, 2017. #Mexico #Canada150"
32,32,10,1.44231e+18,Minister Carr engages senior Mexican government officials and promotes Canadian culture,https://instagram.fyvr3-1.fna.fbcdn.net/vp/69168c3b573145ed82cb5eb914769966/5AEA7AD3/t51.2885-15/s1080x1080/e15/fr/16229130_1371829002880725_5100748339490586624_n.jpg,BQEIR_SDgLr,0,GraphImage,"[""canada150"",""mexico""]",[],2017-02-03T13:27:52,[],False,2017-02-03_13-27-52,naturalresourcescanada,4211313612,,Minister Carr engages senior Mexican government officials promotes Canadian culture,"['Minister', 'Carr', 'engages', 'senior', 'Mexican', 'government', 'officials', 'promotes', 'Canadian', 'culture']","[u'minist', u'carr', u'engag', u'senior', u'mexican', u'govern', u'offici', u'promot', u'canadian', u'cultur']",Minister Carr engages senior Mexican government officials and promotes Canadian culture #Canada150 #Mexico
33,33,18,1.44232e+18,"Tune in Friday morning, February , when NRCan Chief Scientist Donna Kirkwood takes over our Instagram account in honour of . ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/2f43714ffc776c57080d23d75792df09/5AE95437/t51.2885-15/e15/16230538_1331492730248053_9036062229539061760_n.jpg,BQEKJmTjpQp,0,GraphImage,"[""womeninscience"",""takeover"",""science"",""stemgirls"",""womenintech"",""girlslovescience""]",[],2017-02-03T13:44:12,[],False,2017-02-03_13-44-12,naturalresourcescanada,4211313612,,Tune Friday morning February NRCan Chief Scientist Donna Kirkwood takes Instagram account honour,"['Tune', 'Friday', 'morning', 'February', 'NRCan', 'Chief', 'Scientist', 'Donna', 'Kirkwood', 'takes', 'Instagram', 'account', 'honour']","[u'tune', u'friday', u'morn', u'februari', u'nrcan', u'chief', u'scientist', u'donna', u'kirkwood', u'take', u'instagram', u'account', u'honour']","Tune in Friday morning, February 10, when NRCan Chief Scientist Donna Kirkwood takes over our Instagram account in honour of #WomenInScience. \n#TakeOver #Science #STEMGirls #WomenInTech #GirlsLoveScience"
34,34,21,1.44232e+18,"Did you hear the news? Chief Scientist Donna Kirkwood is taking over our Instagram on Friday, February , to celebrate ! And be sure to check us out on Twitter, too! Follow us at throughout the morning to hear from the Chief Scientist herself. ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/69d6be0027005756ccacf3783f16ff67/5AE9ECC9/t51.2885-15/e15/16230418_1329435690449358_1007820771860414464_n.jpg,BQEKiz3j-ps,0,GraphImage,"[""womeninscience"",""takeover"",""science"",""stemgirls"",""womenintech"",""girlslovescience""]",[],2017-02-03T13:47:39,"[""nrcan""]",False,2017-02-03_13-47-39,naturalresourcescanada,4211313612,,hear news Chief Scientist Donna Kirkwood taking Instagram Friday February celebrate sure check us Twitter Follow us throughout morning hear Chief Scientist,"['hear', 'news', 'Chief', 'Scientist', 'Donna', 'Kirkwood', 'taking', 'Instagram', 'Friday', 'February', 'celebrate', 'sure', 'check', 'us', 'Twitter', 'Follow', 'us', 'throughout', 'morning', 'hear', 'Chief', 'Scientist']","[u'hear', u'news', u'chief', u'scientist', u'donna', u'kirkwood', u'take', u'instagram', u'friday', u'februari', u'celebr', u'sure', u'check', 'us', u'twitter', u'follow', 'us', u'throughout', u'morn', u'hear', u'chief', u'scientist']","Did you hear the news? Chief Scientist Donna Kirkwood is taking over our Instagram on Friday, February 10, to celebrate #WomenInScience! \nAnd be sure to check us out on Twitter, too! Follow us at @NRCan throughout the morning to hear from the Chief Scientist herself. \n#TakeOver #Science #STEMGirls #WomenInTech #GirlsLoveScience"
35,35,10,1.44441e+18,"Meet Chief Scientist Donna Kirkwood. She will be taking over our Twitter and Instagram this Friday, February , to celebrate ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/af2127f18ad3dea526c948084a7e7b8e/5ADA72F5/t51.2885-15/e35/16585382_194468111029578_3136019509895233536_n.jpg,BQLk1E2BcyD,0,GraphImage,"[""womeninscience"",""stemgirls"",""girlslovescience"",""womenintech"",""takeover""]",[],2017-02-06T10:52:01,[],False,2017-02-06_10-52-01,naturalresourcescanada,4211313612,,Meet Chief Scientist Donna Kirkwood taking Twitter Instagram Friday February celebrate,"['Meet', 'Chief', 'Scientist', 'Donna', 'Kirkwood', 'taking', 'Twitter', 'Instagram', 'Friday', 'February', 'celebrate']","[u'meet', u'chief', u'scientist', u'donna', u'kirkwood', u'take', u'twitter', u'instagram', u'friday', u'februari', u'celebr']","Meet Chief Scientist Donna Kirkwood. She will be taking over our Twitter and Instagram this Friday, February 10, to celebrate #WomenInScience\n#STEMGirls #GirlsLoveScience #WomenInTech #Takeover"
